tqwt_minValue_dec_18,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_11,tqwt_entropy_shannon_dec_16,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_26,tqwt_stdValue_dec_17,tqwt_minValue_dec_14,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_28,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_minValue_dec_15,tqwt_meanValue_dec_5,tqwt_entropy_log_dec_10,tqwt_kurtosisValue_dec_36,tqwt_energy_dec_17,tqwt_entropy_shannon_dec_20,tqwt_meanValue_dec_7,tqwt_stdValue_dec_16,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_maxValue_dec_18,tqwt_meanValue_dec_34,tqwt_maxValue_dec_17,tqwt_stdValue_dec_15,tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_minValue_dec_16,mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,class
-0.74089,-2003.4835,-7.23e-20,1381.5613,-1657.6209,-46782.171,-3048.6982,0.36334,-0.78542,-169889.5702,-7330.8887,0.82527,-3011.1203,-103132.02,-65288.675,-0.81252,-5.41e-21,-207777.0252,4.6624,0.18288,216.8846,3.69e-20,0.32943,0.77623,1066.2713,0.74879,-1.94e-19,1.0041,0.23218,0.77269,-2480.4252,-0.92873,-0.55052,1480076.099,1.2608,-1.6311,-0.24595,1.63,0.41372,0.20973,-0.82164,0.14743,0.1066,-1.105,0.21433,1.0
-0.84107,-2052.5871,8.37e-20,1664.2128,-1614.9202,-49992.0163,-2389.1107,0.52951,-0.73202,-173489.5127,-7617.3691,1.0108,-3161.3884,-108499.5769,-69737.5876,-0.76364,-3.0300000000000003e-21,-222953.5749,3.0441,0.27467,393.7902,5.51e-20,0.42446,0.78724,1299.3233,0.84848,-4.12e-19,1.2312,0.25243,0.62229,-2480.2762,-0.96643,-0.66739,1732399.611,1.1995,-1.3847,0.32972,0.84039,0.39643,0.20898,0.50195,0.15829,0.40984,-1.7584,0.24047,1.0
-0.70283,-2201.4079,3.65e-20,1377.3682,-1654.563,-51210.7194,-2792.8459,0.40877,-0.66516,-187665.2446,-7245.7268,0.85369,-2590.0925,-110159.8545,-69885.3524,-0.67668,-3.74e-20,-229694.7211,4.3485,0.22562,472.9953,-4.62e-20,0.32258,0.74901,912.5385,0.71889,-9.7e-20,0.97988,0.19916,0.68501,-2620.9297,-0.81442,-0.040765,1881948.313,1.1833,-1.2457,0.33659,0.86544,0.62979,0.25903,1.2183,0.20786,0.20194,-2.3924,0.29404,1.0
-0.51703,-3852.384,-3.8e-20,149.6086,-3368.4669,-73661.8514,-14600.2306,0.094591,-0.26224,-189692.3533,-10420.9962,0.2878,-4183.827,-125711.0048,-88407.6067,-0.17981,-5.5700000000000004e-21,-252967.9389,22.3951,0.069169,69.4497,1.85e-20,0.06533,0.19288,114.7838,0.47112,-1.82e-20,0.35471,0.049082,0.25131,-3804.951,-0.26338,-2.0774,1373008.773,1.386,-1.9265,-0.2308,0.55731,-0.56134,0.16058,1.8262,0.2037,-1.0117,-1.5097,0.21091,0.0
-0.32591,-3960.5399,-1.97e-20,74.6314,-3474.0091,-86931.3102,-14968.6746,0.07261,-0.20807,-194670.4229,-10548.322,0.13998,-4398.4131,-136266.8211,-101695.1602,-0.13814,1.37e-20,-248826.5639,32.8211,0.058663,63.5961,6.08e-21,0.041176,0.16877,45.7274,0.32166,-1.98e-20,0.18957,0.028322,0.23087,-3834.7393,-0.13493,-2.6784,828774.2626,1.3859,-1.6063,0.1541,0.53884,-0.43546,0.22078,0.61015,0.16572,-1.369,-1.5285,0.20942,0.0
-0.33231,-3778.7402,4.11e-22,81.9686,-3301.8229,-85435.5646,-15465.504,0.068643,-0.12728,-196854.5597,-10446.8211,0.12072,-4232.7965,-136471.8597,-102637.094,-0.11102,-7.4e-21,-260707.2777,5.2054,0.031426,91.6692,-1.57e-20,0.043289,0.11547,46.945,0.33761,3.64e-20,0.20786,0.028482,0.13931,-3827.6038,-0.17064,-2.0154,946981.6285,1.3577,-1.9036,-0.25844,0.61968,-0.63175,0.21111,1.5264,0.19611,-1.5283,-1.7065,0.18732,0.0
-0.30617,-3664.4838,-9.73e-21,64.2709,-3165.6695,-113687.7184,-3236.5622,0.085936,-0.038161,-224394.6263,-4057.357,0.098027,-5164.0112,-203799.0987,-152571.9139,-0.05886,1.61e-22,-278243.1286,31.3594,0.052609,127.4463,3.7e-21,0.037219,0.050826,16.5258,0.30617,1.03e-19,0.18289,0.015462,0.047674,-4361.2589,-0.098027,0.71367,415627.5665,1.173,1.143,-0.24014,1.6465,-0.17871,0.23864,0.86356,0.15666,-2.4175,-0.33864,0.21167,1.0
-0.45125,-3601.2897,8.59e-21,90.1893,-3010.0197,-97971.6594,-2714.1203,0.10765,-0.078011,-226963.486,-3457.0263,0.15456,-4920.3485,-201639.9206,-137908.516,-0.096691,1.07e-22,-276331.1647,95.2184,0.047124,246.4316,-7.290000000000001e-21,0.046426,0.093491,45.8164,0.45125,-4.25e-19,0.3083,0.028055,0.069816,-4071.1922,-0.15456,1.1648,710933.8815,1.1755,1.3776,0.13806,0.90722,0.22075,0.2642,0.89626,0.15277,-1.5643,-1.4757,0.23819,1.0
-0.68994,-3718.1416,-9.13e-21,113.1386,-3118.4872,-93143.4054,-2712.1572,0.13417,-0.096355,-229819.9126,-3205.9078,0.20092,-4782.096,-200136.2435,-132950.1185,-0.11684,0.0,-278863.1624,93.6214,0.050658,420.7001,-2.82e-21,0.053248,0.12532,58.1931,0.68994,-2.97e-19,0.39955,0.032333,0.088323,-4119.2203,-0.20092,0.4435,882392.1628,1.1944,1.3585,-0.49368,1.215,0.17269,0.19946,1.4028,0.14642,-2.0162,-1.4022,0.2257,1.0
-0.53831,-2071.0672,4.57e-20,933.524,-1652.4166,-56167.8165,-1889.4787,0.28507,-0.54244,-204279.7116,-6465.4554,0.71027,-1874.0078,-135371.5735,-83633.5667,-0.63352,-1.22e-20,-211479.3868,10.4449,0.068326,369.2797,-9.950000000000001e-21,0.23953,0.66638,853.804,0.5561,4.85e-20,0.67378,0.19908,0.50614,-2200.0465,-0.73025,3.2872,1538385.116,1.1847,-0.097253,-0.10743,-0.23126,-0.62566,0.23452,3.1431,0.19121,0.77026,-1.2933,0.30063,1.0
-0.66166,-1963.4738,4.64e-20,892.0266,-1636.8416,-63883.6091,-1823.2298,0.28102,-0.42332,-213136.3708,-7153.8053,0.78505,-2592.6541,-149973.0166,-98001.0017,-0.64352,1.1200000000000002e-21,-216573.9717,3.2375,0.087143,245.9365,-1.37e-20,0.23784,0.6936,782.2523,0.64621,9.74e-19,0.83556,0.18213,0.4295,-2395.2873,-0.83129,3.3834,1394851.034,1.1848,-0.068151,-0.41634,-0.2488,-0.50906,0.27603,2.7476,0.1954,1.35,-0.98622,0.26619,1.0
-0.50884,-1996.4479,1.83e-20,608.1023,-1752.8928,-59688.5181,-2555.2956,0.18483,-0.42092,-222171.8602,-7648.4082,0.51785,-2254.1495,-141466.2945,-88142.5647,-0.48225,-9.790000000000001e-21,-247953.5822,2.8869,0.040481,420.195,1.13e-20,0.16179,0.44487,634.1352,0.48261,-1.94e-19,0.62381,0.14836,0.4465,-2126.1555,-0.48926,2.236,1918664.285,1.1637,-0.30937,-0.27401,-0.64118,-0.36523,0.25235,1.5403,0.208,1.0724,-1.2354,0.23783,1.0
-0.5843,-3256.5524,-1.22e-19,1474.1406,-2630.2668,-60155.9541,-4167.9592,0.31937,-0.62408,-180102.1977,-10253.0207,0.91879,-4933.2392,-121483.398,-87080.4004,-0.79465,-9.18e-22,-223849.6683,5.2528,0.13775,323.3186,1.4e-20,0.36647,0.79706,1267.436,0.57447,1.85e-19,0.85074,0.26501,0.6156,-3996.8333,-0.92683,-0.41118,2101321.942,1.2909,-2.245,0.10117,0.35572,0.46937,0.16573,-0.93302,0.16475,-1.1729,-0.31535,0.23681,0.0
-0.51311,-3236.5738,-1.46e-19,1296.7364,-2755.6386,-52895.3116,-3781.5208,0.28829,-0.71891,-166873.4428,-11170.0728,0.87853,-4795.6797,-102737.4925,-67817.5728,-0.78722,7.95e-22,-229720.6196,6.2858,0.12133,206.685,-4.9e-20,0.33175,0.82526,1123.7305,0.51128,3.0300000000000003e-21,0.78882,0.25583,0.74025,-3851.538,-0.87688,-0.52782,1978929.961,1.3243,-2.3319,-0.084705,0.85408,0.6716,0.17183,-1.303,0.15038,-0.62519,-0.34235,0.23561,0.0
-0.63726,-2671.6,1.08e-19,1286.3027,-2248.3637,-61602.8004,-3919.6195,0.32349,-0.65267,-173471.531,-9821.0762,0.94811,-4258.7318,-114755.1714,-81861.296,-0.80139,-6.12e-22,-224094.3267,18.9718,0.13498,363.6254,-1.73e-20,0.34423,0.81414,1102.3293,0.65956,5.46e-19,0.87034,0.2503,0.65285,-3341.3834,-0.92925,-0.76934,2163516.926,1.3072,-2.0933,0.16284,0.17898,0.68825,0.1429,-0.66072,0.18146,-1.2241,-0.095995,0.19677,0.0
-0.93433,-2077.7283,3.8e-20,1250.1967,-1653.1909,-49549.4063,-6459.2186,0.37827,-0.54845,-215241.4598,-7500.6369,0.90504,-2724.5041,-139861.3128,-79933.7353,-0.77136,3.17e-20,-219669.3122,22.21,0.1765,322.953,1.23e-20,0.30376,0.75041,1154.3841,0.8349,3.21e-19,1.1188,0.24127,0.56473,-2412.051,-0.96889,0.88493,1951695.152,1.2437,-3.6022,-0.1828,0.52187,0.2815,0.31626,2.0174,0.16851,-1.5221,1.3287,0.27514,1.0
-0.92487,-2103.22,2.32e-20,1198.4401,-1707.8497,-49360.2649,-8381.851,0.35701,-0.52812,-214883.3334,-6762.7016,0.88111,-2625.4896,-131599.1717,-76452.7972,-0.69192,-9.18e-22,-223493.203,8.1581,0.1805,321.7962,-8.21e-21,0.28581,0.68948,972.104,0.90788,8.25e-19,1.1404,0.2088,0.54885,-2433.9347,-0.90072,0.87488,2141647.595,1.3925,-3.7055,-0.49558,0.66642,1.3202,0.23622,1.1776,0.16736,-1.8619,0.54982,0.26525,1.0
-0.56375,-2091.3993,-2.5e-20,818.5199,-1657.6421,-69020.8856,-6018.096,0.24131,-0.3312,-228584.6296,-7035.2432,0.87629,-2806.2077,-159484.1422,-103651.3305,-0.62393,7.800000000000001e-22,-249499.4802,3.5241,0.10031,367.4486,-7.09e-21,0.22426,0.61101,643.5111,0.57151,-1.12e-18,0.77792,0.15702,0.33687,-2440.538,-0.82865,0.83483,1909509.807,1.265,-3.1004,-0.011234,0.38928,1.2783,0.2661,2.1153,0.18218,-1.2624,0.62721,0.27608,1.0
-0.14887,-3946.2121,1.13e-20,26.7705,-3526.8726,-97226.5432,-4062.3204,0.023581,-0.075812,-260377.8157,-3237.159,0.12918,-5088.1847,-217772.674,-142335.7888,-0.11885,-3.14e-22,-279214.9094,60.4475,0.0085226,100.4732,1.0600000000000001e-21,0.022678,0.10145,45.047,0.14887,-6.0700000000000005e-21,0.14245,0.027206,0.053338,-4594.7459,-0.12918,1.2779,1258088.093,1.1469,0.33247,1.0911,1.0288,-0.24669,0.2109,3.1265,0.23103,-0.027748,-0.59112,0.23442,1.0
-0.10036,-3933.0333,6.0700000000000005e-21,3.3045,-3395.3575,-135894.6909,-6824.3491,0.012991,-0.021048,-285008.4299,-4463.8942,0.043179,-5264.1282,-243944.9537,-183413.3462,-0.036661,-3.82e-22,-313054.8181,84.3844,0.0098966,97.9982,-6.5e-22,0.0070128,0.037496,3.7077,0.10036,-4.47e-20,0.037354,0.0067238,0.020852,-4726.1925,-0.043179,1.7752,1282253.903,1.1903,0.096625,0.69768,0.10948,-0.79074,0.25676,3.5589,0.18142,-0.75247,-0.21384,0.27207,1.0
-0.094065,-4024.6285,-1.83e-22,21.0198,-3484.1397,-110247.5871,-3741.7436,0.02227,-0.040993,-258786.0661,-3269.4477,0.06473,-5112.3932,-216641.3683,-156056.169,-0.06099,1.07e-21,-290937.7972,96.8482,0.0064253,109.4332,2.6600000000000002e-21,0.019501,0.059893,24.8021,0.094065,1.64e-19,0.062563,0.019231,0.045422,-4637.6295,-0.06473,0.92866,1349097.896,1.1268,0.65623,1.2559,0.32872,-0.13305,0.42371,3.5446,0.20426,0.1682,-0.3353,0.32247,1.0
-0.38353,-4060.3484,4.46e-20,577.9103,-3653.7582,-70984.0444,-10908.1359,0.1938,-0.2152,-232108.3082,-8375.105,0.41842,-3578.6402,-155835.101,-100075.6321,-0.341,-1.22e-22,-273229.9258,87.4669,0.16752,163.4048,7.05e-22,0.15549,0.33795,381.3053,0.38353,-7.51e-20,0.44979,0.10614,0.21669,-3261.6757,-0.41842,-1.1539,1348991.009,1.3196,-0.69869,-0.16504,0.6968,-0.30217,0.19811,3.4148,0.21212,-1.2931,-1.3263,0.24717,0.0
-0.76865,-3827.2703,-5.48e-20,1079.0764,-3473.1185,-56158.6749,-11695.8151,0.38294,-0.59768,-214070.5867,-8173.7517,0.7576,-3616.6365,-138560.7862,-82863.0042,-0.61933,-2.45e-22,-234136.7726,90.6183,0.35399,235.0644,-8.99e-21,0.24654,0.62013,601.1536,0.76865,-8.79e-20,0.96137,0.15023,0.5589,-3267.9556,-0.7576,-1.2628,1500515.426,1.2296,-1.8032,-0.27633,0.36695,-0.052155,0.16107,4.0609,0.24448,-0.92419,-1.3016,0.25085,0.0
-0.61915,-3585.3382,6.69e-20,673.5934,-3596.5521,-59103.9316,-12455.1041,0.27315,-0.35461,-229465.6368,-8324.4288,0.52108,-3535.0788,-148823.6556,-89098.4194,-0.48273,1.22e-22,-252305.687,50.0788,0.20444,611.9317,7.4e-21,0.17501,0.47531,530.8877,0.61915,-3.03e-20,0.64224,0.13456,0.37881,-3219.9688,-0.52108,-0.75101,1549654.707,1.2528,-2.2976,-0.21336,0.27701,0.32698,0.17479,4.2437,0.25826,-1.0747,-1.3393,0.14605,0.0
-0.31694,-3607.1751,9.13e-23,153.3791,-3103.7621,-98745.0071,-6746.7424,0.074219,-0.070818,-259734.7083,-2830.5817,0.22389,-4256.9393,-226558.2837,-150189.3358,-0.15084,6.42e-22,-281387.4407,5.1873,0.095394,42.8655,-5.77e-21,0.065875,0.15382,111.2816,0.2939,-6.0700000000000005e-21,0.27613,0.047815,0.067701,-3842.5563,-0.22261,2.0692,1722105.916,1.2756,-2.587,1.4165,1.3258,0.71493,0.38637,3.175,0.16819,-2.1431,0.24066,0.35657,1.0
-0.27209,-3617.6879,7.85e-21,126.535,-3057.2992,-94076.0645,-7313.3754,0.068979,-0.080522,-275238.7256,-2962.9998,0.18677,-4139.3402,-228070.4033,-143895.9482,-0.15656,-2.7500000000000003e-21,-305122.2134,84.5739,0.091433,39.359,3.3500000000000002e-21,0.058098,0.15896,113.4119,0.25409,1.52e-20,0.23605,0.048015,0.078769,-3832.8174,-0.20189,2.6951,1489540.577,1.2565,-3.3406,0.73198,1.1634,1.4301,0.35089,3.6615,0.16334,-1.9992,0.11173,0.29852,1.0
-0.14856,-3816.7875,3.2900000000000002e-21,58.897,-3317.3319,-104346.6719,-8789.762,0.04028,-0.06131,-279296.8433,-3612.1906,0.13563,-4371.6433,-236943.2335,-156782.9994,-0.11485,1.7e-21,-317222.5868,70.0253,0.086337,17.6509,2.7700000000000004e-21,0.036973,0.11439,56.6699,0.15704,8.34e-20,0.14401,0.031806,0.059151,-3998.1283,-0.14593,2.6711,1664349.056,1.1761,-2.7729,1.2681,1.5128,1.1174,0.39019,2.456,0.15713,-2.1236,0.16323,0.27381,1.0
-0.72768,-1377.427,9.61e-20,66.963,-1101.3693,-110073.8951,-5295.556,0.12034,-0.061106,-182245.5155,-5291.8596,0.13722,-2102.7914,-154537.3777,-132841.2499,-0.08641,-3.790000000000001e-21,-216444.0592,3.6238,0.045426,744.9805,1.3e-20,0.039039,0.085948,23.665,0.75462,-1.5e-18,0.33069,0.019127,0.055278,-1789.184,-0.13808,-0.72014,2185048.642,1.1715,-0.10291,0.57577,0.4599,0.23804,0.21963,-0.16408,0.19457,-1.0324,-2.2457,0.24922,0.0
-0.73212,-1486.7476,2.8e-20,93.175,-1119.2916,-103278.646,-5751.6235,0.13587,-0.059902,-176552.9758,-5760.3847,0.15235,-1793.9872,-160952.3021,-137392.251,-0.10874,2.5200000000000004e-21,-208158.3289,3.2706,0.064472,469.5584,5.07e-22,0.046941,0.10197,51.9738,0.7669,-1.21e-18,0.34601,0.030238,0.062478,-1968.4921,-0.15452,-1.1141,2210106.853,1.1534,-0.27874,0.13607,-0.13636,-0.066431,0.21358,-0.87824,0.18057,-0.86633,-2.1988,0.26786,0.0
-0.3303,-1431.254,2.27e-20,33.5618,-1282.0056,-113536.4037,-5766.709,0.056834,-0.04294,-210730.2745,-6159.4364,0.094143,-2209.5436,-177097.3208,-144388.6437,-0.05991,6.610000000000001e-21,-244570.878,3.4242,0.027662,466.8857,5.29e-22,0.026373,0.064488,19.0049,0.34394,1.94e-19,0.15719,0.016798,0.047739,-1731.0274,-0.10316,-1.0736,2162700.712,1.2019,0.38936,0.24912,0.58229,0.46441,0.26547,-0.44026,0.21045,-0.90856,-1.8557,0.29861,0.0
-0.35488,-3826.0367,-3.7400000000000005e-21,48.0914,-3330.9258,-102207.0496,-5367.9698,0.069115,-0.073232,-280497.157,-2235.7868,0.13069,-4545.5532,-207277.2123,-140582.3824,-0.099476,6.42e-22,-318763.0344,14.5305,0.034541,183.7939,-1.21e-20,0.032742,0.10694,38.7382,0.35488,2.43e-20,0.19089,0.025852,0.075079,-4052.6117,-0.13069,-1.7106,1498176.419,1.4403,-0.90399,-0.22766,0.34046,-0.52527,0.22667,1.66,0.23643,-1.8186,-1.6891,0.1948,0.0
-0.54576,-3713.4458,-7.31e-22,64.7924,-3276.4317,-100306.1693,-6786.9792,0.10836,-0.08075,-268648.0808,-3122.7879,0.13559,-4730.0344,-205254.5963,-139712.1077,-0.11646,0.0,-293487.7236,73.0643,0.067356,293.6122,9.070000000000001e-21,0.038434,0.11637,54.0048,0.54576,2.65e-20,0.25696,0.031727,0.12352,-3965.4518,-0.13559,-1.6122,1629590.594,1.4709,-1.2291,-0.34,0.85076,-0.77929,0.23249,2.6143,0.20868,-1.9715,-1.8424,0.14952,0.0
-0.46008,-3682.2897,-8.04e-21,62.4994,-3174.9108,-106066.4375,-6047.2225,0.093738,-0.062302,-277059.6142,-2489.9827,0.13695,-4845.642,-213565.3171,-147196.5176,-0.088812,-4.89e-22,-300643.6324,55.2773,0.057081,227.3142,1.31e-20,0.037511,0.086696,35.2422,0.46008,-7.58e-20,0.22482,0.02441,0.059024,-4220.5847,-0.13695,-1.6232,1406742.121,1.3992,-1.0455,-0.54703,0.27449,-0.27961,0.25858,2.0232,0.20781,-1.5552,-1.7514,0.24463,0.0
-0.16887,-3965.7537,-2.92e-21,41.5269,-3428.1668,-106920.5216,-9013.8287,0.037968,-0.048225,-285793.461,-8958.3848,0.10273,-4317.9273,-211130.7855,-145441.9082,-0.064004,-2.14e-21,-314508.329,14.0198,0.068824,76.0643,-3.1900000000000003e-21,0.0292,0.069711,28.3983,0.16636,1.36e-20,0.13171,0.020927,0.047961,-3909.4695,-0.10628,0.94089,1793451.66,1.2883,-1.0611,-0.32602,-0.64348,2.184,0.29176,2.1744,0.16352,-3.2742,-1.7003,0.32321,1.0
-0.11577,-4048.445,1.6200000000000002e-21,15.606,-3567.7032,-122623.7434,-8631.2076,0.024874,-0.04003,-300788.1271,-10212.3803,0.0556,-4521.622,-229515.903,-165490.6931,-0.047828,-4.88e-22,-334556.5207,14.4655,0.072506,21.9808,-3.1300000000000002e-21,0.016673,0.040466,9.4045,0.12188,-2.43e-20,0.09045,0.011211,0.03599,-4247.2379,-0.061538,1.157,1876027.611,1.2985,-1.8092,-0.11337,-0.058348,1.8502,0.40124,2.7503,0.17349,-3.5493,0.27317,0.36023,1.0
-0.25377,-3779.6745,-9.5e-21,50.1701,-3428.5005,-101187.4887,-7758.8734,0.053123,-0.087807,-284850.1474,-9550.4644,0.1121,-3916.1431,-210865.4216,-142455.3472,-0.1007,-3.2400000000000004e-21,-314480.3289,38.0475,0.095178,91.08,8.81e-22,0.032938,0.096901,45.1591,0.26273,2.12e-20,0.17872,0.027621,0.079686,-3578.5822,-0.11188,1.0568,1854849.538,1.2923,-2.0281,0.4263,-0.62821,1.9952,0.34665,2.648,0.1753,-3.5589,-0.74788,0.35146,1.0
-0.76381,-2365.5123,6.8e-20,1028.6133,-1875.9565,-60097.6972,-4301.2329,0.33562,-0.51059,-222743.9202,-8148.1606,0.74613,-3507.412,-136800.653,-86391.6152,-0.66811,-2.83e-20,-292895.9108,4.12,0.20743,283.7072,-1.32e-20,0.25724,0.63841,747.1615,0.7161,2.43e-20,0.85889,0.17944,0.50022,-2940.3218,-0.7168,-2.1678,1914002.456,1.2998,-2.1854,0.17632,0.2744,1.0602,0.31006,1.3718,0.20287,-0.86598,-2.102,0.27332,1.0
-0.9828,-2367.0397,-6.65e-20,1043.5736,-1968.3594,-54741.4639,-5568.6286,0.35079,-0.50082,-209397.2789,-7615.1535,0.76719,-3630.7604,-120763.1804,-75166.4895,-0.61483,-1.66e-20,-258748.2403,3.0037,0.19032,507.3908,3.56e-20,0.25272,0.6166,720.972,0.99301,0.0,0.98852,0.17147,0.45464,-2968.0639,-0.79551,-2.6001,2151878.939,1.3148,-1.8858,0.3951,0.62965,1.1072,0.28575,1.6717,0.14667,-0.81224,-2.0984,0.28916,1.0
-0.94517,-2604.3397,2.26e-20,1227.488,-2126.2748,-55680.4459,-4808.5436,0.44093,-0.5259,-215408.8814,-8729.857,0.82464,-3992.8973,-127484.62,-80443.0373,-0.61592,-2.21e-20,-248067.5755,6.197,0.31008,183.153,1.01e-20,0.29642,0.6619,752.2095,0.9157,1.09e-19,1.1539,0.1768,0.50342,-3219.5459,-0.83715,-2.4505,2080293.649,1.371,-1.2668,0.2609,0.27145,0.89371,0.23818,1.5539,0.17147,-0.94665,-1.4358,0.2594,1.0
-1.1027,-3619.5976,-1.24e-20,861.8487,-3011.7675,-68568.5492,-4209.3428,0.36703,-0.26756,-197092.8896,-11161.2438,0.58413,-4583.9451,-182106.7501,-108918.9431,-0.43989,9.760000000000001e-21,-202258.58,3.922,0.20232,533.7102,7.15e-20,0.21264,0.44757,604.3396,1.1152,3.64e-20,0.87967,0.14146,0.248,-4144.2814,-0.59387,1.6773,1580143.625,1.16,-1.3499,-0.9024,1.1767,0.69167,0.26069,0.39936,0.17054,-0.0038893,-1.0648,0.18054,1.0
-1.1046,-3411.8786,6.01e-20,929.0286,-2847.9832,-60152.2991,-4682.3505,0.3763,-0.38813,-179608.052,-10845.6972,0.69518,-4186.6941,-155488.7482,-93714.5503,-0.63641,-2.8800000000000002e-21,-186381.6679,31.8286,0.24049,358.2507,5.47e-20,0.23005,0.62947,878.0662,1.0281,-1.03e-19,0.91764,0.19092,0.46844,-3701.9759,-0.7161,0.91708,1509213.804,1.078,-1.2011,-1.2996,1.1402,1.1006,0.21058,0.64509,0.18899,-0.59938,-1.155,0.21708,1.0
-1.2477,-3314.5516,2.48e-20,1111.2497,-2649.6261,-63657.3974,-4190.7331,0.49462,-0.29043,-219301.7957,-10387.4957,0.62005,-4179.5122,-157613.2441,-94478.8273,-0.50901,-3.5500000000000005e-21,-227367.1215,3.1519,0.30559,384.81,2.0300000000000002e-21,0.25627,0.52356,567.0547,1.2791,1.21e-20,1.0269,0.13954,0.33868,-3719.8699,-0.676,0.93384,1802951.925,1.1427,-1.0346,-0.8604,1.237,0.7245,0.22341,1.3767,0.20706,-0.14429,-1.0983,0.18958,1.0
-0.44772,-3521.2302,1.57e-21,496.0499,-3147.0878,-72791.777,-6525.9074,0.18468,-0.20826,-235775.8893,-9238.53,0.43262,-4902.9802,-157441.4259,-104626.5164,-0.36094,-3.8199999999999996e-23,-276035.522,17.2913,0.15673,215.2016,4.85e-22,0.13733,0.36431,284.4451,0.44772,-9.7e-20,0.48497,0.086422,0.19636,-4371.4769,-0.43262,-2.0815,1807683.2,1.3857,-0.38867,-0.45058,0.041998,1.063,0.23292,2.657,0.21051,-1.7114,-1.5947,0.22312,1.0
-0.99209,-3483.4166,8.04e-21,1679.3012,-3145.535,-57132.5484,-11077.8107,0.45221,-0.48675,-201479.161,-9195.3927,1.2584,-4859.3332,-127827.1359,-87068.3245,-0.90335,0.0,-244567.3363,7.9296,0.22983,344.9986,1.55e-20,0.41084,0.91762,1216.9726,0.99209,-8.49e-20,1.3022,0.25702,0.51329,-4163.2919,-1.2584,-2.6111,1956970.311,1.2731,-1.4845,-0.44222,0.13394,0.68358,0.29792,1.163,0.17923,-1.9278,-2.5214,0.3183,1.0
-1.1937,-3830.8914,1.13e-19,1781.7057,-3361.4233,-39180.8992,-14754.7688,0.63777,-0.64675,-188414.0902,-9958.6825,1.1065,-5026.2315,-104167.487,-61742.7611,-0.89984,-2.75e-22,-250378.4611,95.309,0.24573,436.7068,-2.7700000000000004e-21,0.48922,0.93952,1816.8439,1.1937,-9.1e-21,1.3518,0.37326,0.65521,-4587.4338,-1.1065,-2.6582,1355299.997,1.3343,-2.6421,-0.81076,0.14833,0.78088,0.2244,0.50427,0.17246,-1.2909,-3.067,0.1877,1.0
-0.30139,-3427.9279,-2.7e-20,21.6416,-3059.0397,-110235.3471,-7627.3916,0.050178,-0.057189,-263277.4443,-2327.485,0.083786,-3521.461,-210665.1847,-148020.1777,-0.060251,-1.65e-21,-306806.7621,24.1845,0.032074,105.7147,-4.9300000000000006e-21,0.019926,0.05813,13.4466,0.31213,3.64e-20,0.16155,0.013731,0.051037,-3137.3167,-0.11035,3.8884,1398797.654,1.172,-2.7697,0.52872,-0.028754,0.44865,0.43393,3.2461,0.20269,-1.1224,0.8601,0.38266,1.0
-0.27539,-3517.2341,-3.62e-20,26.849,-3012.6007,-110702.5062,-7878.5165,0.043671,-0.051369,-245545.993,-2853.6228,0.079384,-4195.1959,-202677.3388,-147216.3714,-0.064306,-6e-21,-292838.3173,23.7145,0.039272,84.6913,1.72e-20,0.022624,0.058882,16.2848,0.27755,1.58e-19,0.14907,0.015344,0.05025,-3884.5505,-0.10418,3.4662,1628345.051,1.1129,-2.898,0.84954,-0.50886,0.83188,0.3603,2.3322,0.1707,-1.5924,1.2696,0.38824,1.0
-0.24836,-3399.7549,1.11e-20,23.5716,-2933.7853,-117041.0184,-8037.7789,0.048419,-0.047264,-257269.9297,-2561.4113,0.077471,-3850.8041,-214978.2405,-156118.5317,-0.055498,2.14e-21,-304537.4355,88.3948,0.040339,64.591,-3.04e-21,0.020979,0.054336,10.405,0.27321,8.49e-20,0.15764,0.011858,0.04986,-3455.3736,-0.077442,3.6928,1613274.686,1.1266,-2.9028,0.87245,-0.34672,0.52777,0.3925,3.5062,0.15203,-1.5258,1.4267,0.35668,1.0
-0.75969,-3517.3128,1.83e-20,175.5289,-2954.6146,-90777.9043,-2836.6286,0.12677,-0.1368,-181019.7275,-5687.7101,0.29079,-4039.8725,-171962.1023,-130264.9657,-0.20532,1.1e-21,-215426.6181,97.4219,0.064549,398.1285,1.24e-20,0.071002,0.2127,115.302,0.81786,2.64e-19,0.48296,0.048672,0.13227,-3594.8594,-0.31251,1.2812,1763513.586,1.198,-0.507,0.90642,0.53087,-0.59982,0.35218,1.2037,0.17554,-2.0532,0.46301,0.38881,1.0
