mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
1.2779,1258088.093,1.1469,0.33247,1.0911,1.0288,-0.24669,0.2109,3.1265,0.23103,-0.027748,-0.59112,0.23442,19.991,0.007970688,0.59646,0.80616,140.9213,4223.5264,101.9641,800.048,28.8622,16.8242,42.4388,230.9454,151.3185,375.0567,2110.7527,8446.944,498.2075,1024.5072,75.0293,3200.808,1600.1696,176.5213,1115.754471,377.5297474,1.0
1.7752,1282253.903,1.1903,0.096625,0.69768,0.10948,-0.79074,0.25676,3.5589,0.18142,-0.75247,-0.21384,0.27207,16.455,0.008308107,0.51068,0.73552,140.5857,4136.8899,99.7923,783.7988,28.2544,16.5114,41.6072,226.0948,150.9829,367.3802,2068.3375,8273.8646,488.026,1004.0608,73.4775,3135.2338,1567.6073,172.8816,1150.120502,467.492345,1.0
0.92866,1349097.896,1.1268,0.65623,1.2559,0.32872,-0.13305,0.42371,3.5446,0.20426,0.1682,-0.3353,0.32247,20.71,0.007833301,0.47616,0.81914,140.9766,4245.1248,102.4537,804.254,29.0049,16.9033,42.6642,232.0422,151.3738,377.0221,2122.3106,8490.1251,500.8819,1029.9994,75.4063,3217.1822,1608.5259,177.4308,1100.147645,342.494591,1.0
-1.1539,1348991.009,1.3196,-0.69869,-0.16504,0.6968,-0.30217,0.19811,3.4148,0.21212,-1.2931,-1.3263,0.24717,21.357,0.00475304,0.26268,0.73663,143.8867,5165.8937,125.1101,980.0014,35.3935,20.654,52.0932,283.6867,154.284,459.7601,2589.2329,10338.3896,612.0108,1253.5915,92.007,3917.788,1959.8928,216.4108,1301.515229,665.328525,0.0
-1.2628,1500515.426,1.2296,-1.8032,-0.27633,0.36695,-0.052155,0.16107,4.0609,0.24448,-0.92419,-1.3016,0.25085,24.227,0.004769152,0.18984,0.7544,143.8758,5151.661,124.3009,975.965,35.1898,20.5416,51.7784,281.5525,154.273,457.4623,2575.3843,10302.7963,607.5914,1250.2255,91.4955,3904.0522,1951.945,215.2896,1218.950704,667.1245105,0.0
-0.75101,1549654.707,1.2528,-2.2976,-0.21336,0.27701,0.32698,0.17479,4.2437,0.25826,-1.0747,-1.3393,0.14605,22.983,0.004789989,0.25431,0.74692,143.84,5144.2214,124.2243,975.2239,35.1693,20.5146,51.7106,281.5222,154.2372,457.2197,2574.865,10291.4536,607.5401,1248.8149,91.4417,3899.8755,1950.379,215.1736,908.8807828,461.1076826,0.0
2.0692,1722105.916,1.2756,-2.587,1.4165,1.3258,0.71493,0.38637,3.175,0.16819,-2.1431,0.24066,0.35657,18.147,0.009191544,0.66809,0.71681,139.7985,3943.0203,95.3618,748.0742,26.9737,15.7239,39.6649,215.9087,150.1957,350.6448,1976.6957,7890.3095,465.8523,958.6256,70.1239,2990.022,1495.9614,164.9854,990.674456,609.4726393,1.0
2.6951,1489540.577,1.2565,-3.3406,0.73198,1.1634,1.4301,0.35089,3.6615,0.16334,-1.9992,0.11173,0.29852,16.337,0.009377896,0.64386,0.72485,139.7703,3923.3675,94.6766,743.7146,26.8034,15.6386,39.3945,214.4078,150.1675,348.5369,1963.4031,7848.421,462.7016,953.1098,69.6911,2974.0788,1487.3539,163.9978,1058.911639,669.9561108,1.0
2.6711,1664349.056,1.1761,-2.7729,1.2681,1.5128,1.1174,0.39019,2.456,0.15713,-2.1236,0.16323,0.27381,12.826,0.009640671,0.66504,0.71392,139.6068,3879.4777,93.5668,735.2851,26.4976,15.4811,39.0603,212.0947,150.004,344.5906,1940.8773,7760.1274,457.5206,942.2614,68.9199,2940.6029,1470.5216,162.152,1026.939703,600.3713528,1.0
-0.72014,2185048.642,1.1715,-0.10291,0.57577,0.4599,0.23804,0.21963,-0.16408,0.19457,-1.0324,-2.2457,0.24922,13.467,0.004052289,0.6677,0.61673,144.9338,5507.9762,132.3447,1041.6112,37.5178,22.3326,54.7897,299.4186,155.331,487.7269,2744.3183,11006.0149,645.7684,1336.5132,97.4442,4170.0861,2083.4095,229.4254,1014.893011,589.4620012,0.0
-1.1141,2210106.853,1.1534,-0.27874,0.13607,-0.13636,-0.066431,0.21358,-0.87824,0.18057,-0.86633,-2.1988,0.26786,16.326,0.003918442,0.56231,0.62732,145.203,5595.777,135.2575,1059.9039,38.2955,22.3898,55.9684,305.2094,155.6002,497.0171,2795.3375,11193.5944,660.4681,1356.1079,99.3834,4241.5453,2120.0451,233.8443,1161.488396,661.4964822,0.0
-1.0736,2162700.712,1.2019,0.38936,0.24912,0.58229,0.46441,0.26547,-0.44026,0.21045,-0.90856,-1.8557,0.29861,11.965,0.003876004,0.59795,0.62956,144.5508,5451.8115,131.1471,1034.2289,37.1325,22.1809,56.5516,297.9471,154.948,484.3803,2733.976,10904.9179,643.4125,1328.2476,96.8136,4131.9962,2067.9512,227.8839,1100.217338,594.7596411,0.0
-1.7106,1498176.419,1.4403,-0.90399,-0.22766,0.34046,-0.52527,0.22667,1.66,0.23643,-1.8186,-1.6891,0.1948,20.64,0.004912711,0.36905,0.67213,143.7464,5103.0649,123.0819,967.0618,34.8691,20.4156,51.3691,278.9925,154.1436,453.403,2552.2031,10208.0186,602.6592,1238.1813,90.6918,3868.2077,1934.1641,213.3795,1232.73042,616.9932742,0.0
-1.6122,1629590.594,1.4709,-1.2291,-0.34,0.85076,-0.77929,0.23249,2.6143,0.20868,-1.9715,-1.8424,0.14952,27.049,0.004740967,0.43903,0.68054,143.8584,5150.0887,124.2139,975.6633,35.1574,20.4967,51.7357,281.2877,154.2556,457.1568,2574.544,10299.0111,606.6624,1250.6478,91.4041,3902.5785,1951.2729,215.1042,1140.071769,651.7771958,0.0
-1.6232,1406742.121,1.3992,-1.0455,-0.54703,0.27449,-0.27961,0.25858,2.0232,0.20781,-1.5552,-1.7514,0.24463,18.609,0.004734248,0.53727,0.70777,143.9178,5154.48,124.0322,975.2902,35.1267,20.503,51.6691,280.5248,154.315,456.7769,2570.7258,10302.2129,605.3561,1251.1668,91.3068,3903.5759,1950.7215,214.9392,1208.685196,616.0456526,0.0
0.94089,1793451.66,1.2883,-1.0611,-0.32602,-0.64348,2.184,0.29176,2.1744,0.16352,-3.2742,-1.7003,0.32321,16.782,0.005589067,0.42782,0.69447,142.9967,4844.6612,116.5516,915.6545,32.9931,19.2499,48.5388,263.9492,153.394,429.003,2411.915,9677.0523,569.3441,1173.5252,85.7857,3666.4473,1831.5544,201.8765,1179.054995,577.7094039,1.0
1.157,1876027.611,1.2985,-1.8092,-0.11337,-0.058348,1.8502,0.40124,2.7503,0.17349,-3.5493,0.27317,0.36023,14.11,0.006962209,0.53443,0.73626,142.6035,4629.5925,103.6912,832.3397,29.0424,17.4581,43.5556,230.8065,153.0087,384.7789,2140.3605,8969.0576,498.1389,1114.0787,75.962,3375.3508,1667.7383,180.1761,1167.696964,580.0590875,1.0
1.0568,1854849.538,1.2923,-2.0281,0.4263,-0.62821,1.9952,0.34665,2.648,0.1753,-3.5589,-0.74788,0.35146,14.355,0.007051182,0.6146,0.69699,142.1321,4577.0373,114.6552,863.4747,31.6003,19.3287,46.423,251.7009,152.5293,403.5504,2271.8044,9131.395,532.7818,1113.3317,81.1186,3459.4213,1727.0969,190.0157,1155.349956,579.4376595,1.0
-2.1678,1914002.456,1.2998,-2.1854,0.17632,0.2744,1.0602,0.31006,1.3718,0.20287,-0.86598,-2.102,0.27332,14.849,0.004459901,0.56477,0.58995,144.0423,5243.973,126.8459,995.8162,35.9013,21.0152,52.9044,287.4732,154.4396,466.8109,2633.5404,10498.0674,620.4639,1276.1099,93.3643,3978.3123,1991.2591,219.6481,1294.685067,729.339584,1.0
-2.6001,2151878.939,1.3148,-1.8858,0.3951,0.62965,1.1072,0.28575,1.6717,0.14667,-0.81224,-2.0984,0.28916,22.327,0.004504618,0.38561,0.57561,144.1496,5253.3947,126.826,995.7927,35.9089,20.9271,52.7985,287.4045,154.5468,466.8015,2628.9435,10508.8238,620.1442,1275.42,93.3492,3982.1991,1991.4961,219.6548,1319.532617,737.4566785,1.0
-2.4505,2080293.649,1.371,-1.2668,0.2609,0.27145,0.89371,0.23818,1.5539,0.17147,-0.94665,-1.4358,0.2594,19.728,0.004509194,0.37996,0.60718,144.1658,5254.9166,126.8786,995.8091,35.9083,20.9279,52.8109,287.3396,154.563,466.7724,2628.3417,10510.7296,619.9937,1275.685,93.3578,3982.8988,1991.5958,219.6577,1341.052347,737.1446773,1.0
1.6773,1580143.625,1.16,-1.3499,-0.9024,1.1767,0.69167,0.26069,0.39936,0.17054,-0.0038893,-1.0648,0.18054,20.877,0.006481498,0.41263,0.755,142.0878,4574.9625,110.5114,866.9649,31.2642,18.2208,45.9284,250.1972,152.485,406.3573,2288.1709,9150.6892,539.6752,1110.5662,81.2553,3467.5039,1733.8848,191.2004,1512.221175,812.4238367,1.0
0.91708,1509213.804,1.078,-1.2011,-1.2996,1.1402,1.1006,0.21058,0.64509,0.18899,-0.59938,-1.155,0.21708,16.79,0.006757305,0.46342,0.71406,141.8573,4498.7765,108.4368,851.4566,30.685,17.8781,45.0898,245.325,152.2545,398.9773,2245.0907,8992.4333,529.6103,1091.1632,79.7674,3407.3221,1702.9873,187.7195,1439.289798,756.2189099,1.0
0.93384,1802951.925,1.1427,-1.0346,-0.8604,1.237,0.7245,0.22341,1.3767,0.20706,-0.14429,-1.0983,0.18958,21.344,0.00683464,0.34218,0.75416,141.8079,4482.6162,108.0495,848.4846,30.5956,17.8162,44.9983,244.7807,152.2051,397.6862,2237.5103,8960.8896,528.1312,1086.8829,79.5397,3395.4081,1697.0671,187.1539,1497.685301,800.2869055,1.0
-2.0815,1807683.2,1.3857,-0.38867,-0.45058,0.041998,1.063,0.23292,2.657,0.21051,-1.7114,-1.5947,0.22312,20.484,0.005400566,0.42181,0.72396,143.4334,5020.5516,121.6637,953.185,34.4076,20.0702,50.5944,275.6797,153.8306,447.0369,2519.9466,10051.1068,594.4248,1220.1999,89.4404,3809.0211,1906.1257,210.3951,1328.407547,765.7438371,1.0
-2.6111,1956970.311,1.2731,-1.4845,-0.44222,0.13394,0.68358,0.29792,1.163,0.17923,-1.9278,-2.5214,0.3183,25.175,0.004635434,0.50215,0.62437,144.0152,5200.7527,125.4596,985.6628,35.5192,20.7299,52.2776,284.2343,154.4125,461.8947,2601.5447,10403.2857,613.0222,1263.3578,92.3618,3942.2162,1971.2982,217.3684,1146.548354,754.2058811,1.0
-2.6582,1355299.997,1.3343,-2.6421,-0.81076,0.14833,0.78088,0.2244,0.50427,0.17246,-1.2909,-3.067,0.1877,30.801,0.004419405,0.31436,0.58086,144.2898,5297.2761,127.8396,1003.8987,36.1994,21.1678,53.2937,289.841,154.687,470.6144,2649.7871,10596.0177,625.269,1285.7556,94.1428,4015.2352,2007.7911,221.492,1238.635552,750.4006413,1.0
3.8884,1398797.654,1.172,-2.7697,0.52872,-0.028754,0.44865,0.43393,3.2461,0.20269,-1.1224,0.8601,0.38266,17.156,0.010058562,0.56847,0.76126,139.5208,3843.5004,93.0544,728.6902,26.3303,15.2968,38.7061,210.9012,149.918,341.9282,1923.7443,7691.2136,455.0251,931.5732,68.4295,2914.5928,1457.4468,160.9752,1266.724671,562.1932186,1.0
3.4662,1628345.051,1.1129,-2.898,0.84954,-0.50886,0.83188,0.3603,2.3322,0.1707,-1.5924,1.2696,0.38824,12.64,0.009813136,0.67749,0.74376,139.5608,3853.667,92.6376,728.9823,26.2507,15.2631,38.6088,209.8815,149.958,341.4977,1921.1404,7701.3085,452.8092,934.5632,68.2555,2918.0119,1458.0787,160.6793,1212.77533,545.6945955,1.0
3.6928,1613274.686,1.1266,-2.9028,0.87245,-0.34672,0.52777,0.3925,3.5062,0.15203,-1.5258,1.4267,0.35668,13.926,0.010051746,0.63279,0.76136,139.2463,3791.8521,91.336,718.3721,25.869,15.1603,38.0886,207.0231,149.6435,336.5132,1895.8162,7582.4147,446.3487,921.4511,67.2942,2873.1773,1436.6699,158.3374,1266.743243,582.5369505,1.0
1.2812,1763513.586,1.198,-0.507,0.90642,0.53087,-0.59982,0.35218,1.2037,0.17554,-2.0532,0.46301,0.38881,17.707,0.006989501,0.58332,0.73224,141.6034,4433.8861,106.9841,840.4748,30.3041,17.7275,44.626,242.3912,152.0007,394.0153,2219.056,8869.6397,523.6122,1076.525,78.809,3361.0759,1680.8986,185.4341,1055.507253,525.4971967,1.0
1.7436,1476445.028,1.2367,-1.4824,1.1415,0.5079,-0.68916,0.31212,1.2104,0.17764,-2.0957,0.16899,0.34198,20.357,0.007648844,0.51417,0.67662,141.0788,4270.8551,102.7788,808.2029,29.1079,16.998,42.8045,232.6834,151.4761,378.5896,2130.7147,8536.1823,502.2062,1036.41,75.6902,3234.4234,1616.4889,178.1295,1028.345706,547.862145,1.0
1.8696,1733624.223,1.1647,-1.3667,0.57152,0.95783,-0.30536,0.40178,2.3952,0.20142,-2.0149,0.54861,0.30642,19.314,0.006772009,0.44345,0.76165,141.8047,4493.8779,108.4699,851.9351,30.7087,17.9132,45.1958,245.772,152.2019,399.3028,2249.3047,8990.1047,530.2972,1091.5678,79.856,3406.724,1703.7859,187.8935,1006.121345,461.3468861,1.0
-3.0653,1395757.851,1.3112,-0.71187,0.34512,0.30707,-1.3184,0.29313,1.2875,0.1417,-1.2788,-0.073432,0.27781,18.503,0.005384145,0.48577,0.68986,143.2259,4922.3284,118.5793,931.2276,33.5715,19.5783,49.3548,268.7118,153.6231,436.4506,2454.6241,9837.4279,579.6676,1192.7732,87.2847,3727.4177,1862.6303,205.3843,1137.260339,636.0172321,1.0
-2.7968,1302764.117,1.2849,-0.57982,0.22883,0.46662,-0.98061,0.31973,1.3588,0.13268,-1.0438,-0.0062851,0.34834,17.623,0.005411564,0.5731,0.70259,143.4153,4994.0935,124.4274,948.2948,34.5363,20.3047,52.1329,277.9281,153.8125,445.8343,2507.5061,10001.539,596.2945,1208.9673,89.4921,3790.4086,1896.6145,210.0857,1192.273121,608.0661781,1.0
-2.6269,1208459.313,1.3161,-0.71993,0.32498,0.55357,-0.97404,0.31123,1.6806,0.15122,-1.1942,-0.2679,0.26621,18.638,0.005468184,0.49643,0.70806,143.1396,4896.1924,118.1422,926.9288,33.435,19.4803,49.1552,267.38,153.5368,434.5205,2444.6238,9788.9877,577.2175,1187.0358,86.9082,3709.2344,1853.9856,204.511,1143.327207,599.8823369,1.0
-2.4533,1319184.932,1.2994,-1.03,-1.3039,-0.70199,-0.51984,0.22868,1.607,0.19669,-1.6076,-0.042897,0.25307,21.196,0.004269907,0.26501,0.72462,144.4613,5359.1808,129.2904,1015.2647,36.5965,21.3507,53.8456,292.8231,154.8585,475.8079,2679.032,10717.4025,631.7985,1300.9427,95.1505,4061.1353,2030.5144,223.888,1017.155202,620.241325,1.0
-2.4226,1552011.464,1.2952,-0.1294,-0.81902,-0.98326,-0.94954,0.2057,1.468,0.24175,-1.3052,-0.97007,0.23637,24.374,0.004293934,0.28905,0.72914,144.4533,5349.1955,128.9251,1012.1612,36.4855,21.3747,53.7719,292.0818,154.8505,474.4201,2668.6352,10690.8429,630.4082,1296.4275,94.8972,4050.8274,2024.4717,223.2736,1554.801536,663.0678429,1.0
-1.7257,1796855.18,1.2163,0.0078227,-1.1222,-1.0812,-0.63218,0.26609,3.5581,0.20893,-0.70656,-0.015401,0.20463,20.618,0.004644392,0.38853,0.80219,144.0798,5207.2501,125.5453,984.7616,35.4882,20.8054,52.2496,283.9109,154.4771,461.3027,2594.7429,10404.9575,611.8442,1262.6024,92.2623,3942.374,1969.752,217.0926,1481.807221,545.6500571,1.0
4.1381,1071506.435,1.2564,-0.19392,1.2056,0.66258,-0.1587,0.2049,2.8844,0.20296,0.45985,-1.5573,0.24446,24.058,0.007935777,0.31766,0.82283,140.8856,4218.8965,101.7441,799.1002,28.8027,16.8133,42.3847,230.4611,151.2829,374.5108,2108.2408,8436.5661,497.2474,1023.8359,74.895,3196.8388,1598.2241,176.2386,1051.242995,353.9880121,1.0
3.9772,1126184.663,1.2502,-0.41763,1.6023,0.43799,-0.18762,0.24847,2.655,0.19728,0.48299,-1.5488,0.27456,21.979,0.007865033,0.33148,0.81111,140.9997,4244.6599,102.3556,803.5468,28.9731,16.8987,42.6448,231.8051,151.3969,376.64,2119.0495,8486.2087,500.1955,1029.2226,75.3337,3215.5729,1607.207,177.2629,1082.608123,382.2264642,1.0
3.4527,1296321.642,1.1873,-0.23497,1.5856,0.56404,0.24434,0.26949,2.3401,0.19204,0.56169,-1.8723,0.24313,17.538,0.007636168,0.45697,0.81887,141.1156,4281.1033,103.067,810.3264,29.1934,17.0358,43.0036,233.569,151.5128,379.6837,2136.6979,8557.8714,503.9446,1038.6073,75.9236,3242.6851,1620.7369,178.6613,1056.875625,353.5989431,1.0
-1.5226,1717236.088,1.3021,-1.6943,-1.3325,-0.33081,-0.25249,0.21684,-1.748,0.14945,-2.0665,0.65413,0.17305,14.723,0.005670998,0.45816,0.716,144.1599,5260.1369,127.2474,998.0305,36.0091,21.0182,52.9797,288.3861,154.5571,467.9983,2636.7636,10527.9036,622.2306,1277.7132,93.6166,3989.6249,1995.9122,220.2392,1880.143737,982.1143188,0.0
-1.7751,2034706.321,1.2648,-1.8496,-0.43391,-0.17365,-0.86266,0.26198,-2.6722,0.1246,-2.3223,1.316,0.18775,17.416,0.004390252,0.3851,0.658,144.357,5317.7572,128.3838,1007.7139,36.3542,21.2209,53.4735,290.9167,154.7542,472.5154,2659.762,10636.9726,628.0789,1290.0328,94.5234,4030.7567,2015.4546,222.4037,1880.11758,931.0679938,0.0
-2.0838,1557341.222,1.4011,-1.0785,-1.3688,-0.63831,0.4219,0.18982,-0.65088,0.14599,-1.8283,0.55996,0.26424,15.496,0.005224443,0.44447,0.74553,144.2486,5281.5489,127.69,1001.2115,36.1301,21.125,53.1584,289.3752,154.6459,469.5173,2643.2913,10566.5536,624.3675,1281.5088,93.9431,4004.1417,2002.426,220.9916,1742.563337,1008.580424,0.0
-2.3512,1258987.165,1.2388,-1.8077,0.089734,-1.1525,-0.21076,0.16549,-0.063295,0.17719,-0.48938,-1.0528,0.17001,23.118,0.004900704,0.26126,0.66556,143.7048,5095.8002,123.0417,965.7743,34.8258,20.3295,51.2308,278.7217,154.102,452.7328,2549.2637,10193.2043,601.5185,1236.9547,90.5484,3862.5937,1931.5206,213.05,1423.874607,789.0278531,1.0
-1.9555,2119766.773,1.2916,-2.0235,-0.37032,-0.88289,-0.55544,0.18067,-0.59238,0.17871,-0.48024,-1.1985,0.20634,25.946,0.004888433,0.27293,0.6401,143.6998,5096.8838,123.1086,966.043,34.8376,20.3288,51.2334,278.9026,154.0971,452.8724,2550.238,10195.432,601.7382,1237.2469,90.5775,3863.4392,1932.0302,213.1169,1455.789409,745.1073118,1.0
-1.1743,2160757.059,1.2878,-1.022,-0.51109,-0.6637,0.50912,0.1953,-0.13246,0.16481,-0.41426,-1.8393,0.14566,20.241,0.005014142,0.26806,0.69202,143.565,5043.9737,121.4841,955.0474,34.408,20.0961,50.6338,275.0894,153.9622,447.4961,2519.0335,10084.4371,593.9429,1224.1946,89.4783,3821.1927,1910.1447,210.5691,1441.473453,821.5098451,1.0
0.56345,1657757.112,1.2288,-1.4384,-0.27259,-0.019195,0.4695,0.32001,0.84182,0.17701,-0.23835,-0.00092721,0.30266,14.008,0.006191928,0.67653,0.75417,142.6541,4695.0553,112.3508,882.7501,31.8195,18.5528,46.762,254.7867,153.0516,413.6391,2316.8187,9354.3532,549.4333,1130.2159,82.737,3542.676,1766.4187,194.6959,1249.406868,659.7848819,0.0
-0.55223,1727657.476,1.2767,-1.325,0.057212,-0.12121,0.48786,0.27249,0.20683,0.16156,-0.73949,-0.10358,0.23226,17.277,0.006219837,0.65426,0.69168,142.7635,4738.2236,114.9,897.4852,32.4714,18.8882,47.677,260.106,153.1607,421.1784,2367.1539,9480.7578,559.8385,1147.443,84.4076,3592.5898,1795.3981,198.5456,1366.718927,766.4871469,0.0
-1.9589,1639383.819,1.2934,-2.389,-0.51297,0.15998,0.11246,0.23247,-2.2251,0.15329,-1.1759,-1.4143,0.21588,24.963,0.004970487,0.43356,0.56317,143.6515,5076.3475,122.576,962.3664,34.7185,20.3044,51.1732,278.4686,154.0487,451.2379,2540.834,10156.223,599.6695,1232.1254,90.2992,3848.6586,1924.7174,212.4137,1386.004191,807.5779115,0.0
0.67419,1332322.152,1.4547,-1.8869,1.0188,-0.79513,0.39049,0.29749,0.10655,0.16435,-0.90985,-2.7043,0.35923,21.187,0.004652896,0.38675,0.66974,144.0463,5201.1927,125.3648,984.2352,35.488,20.7298,52.2869,284.0005,154.4436,461.325,2594.9513,10396.1199,612.8065,1260.6838,92.2825,3939.1872,1968.6464,217.126,1296.046035,732.0792393,0.0
0.28224,1538146.899,1.3663,-2.6779,0.13935,-0.21938,0.37655,0.31233,-0.37118,0.18853,-0.2815,-2.63,0.30136,24.962,0.004820858,0.38853,0.6315,143.9357,5146.3826,123.8211,972.2835,35.0557,20.4796,51.6076,280.4565,154.333,455.7562,2560.3138,10278.7771,605.399,1244.8894,91.1676,3894.3355,1944.9798,214.5444,1372.533015,819.2401052,0.0
0.86328,1900554.186,1.3424,-1.2012,0.784,-0.22568,0.29271,0.39074,-0.31408,0.1627,-0.94762,-2.6342,0.37453,19.279,0.004593934,0.40249,0.67648,144.1267,5229.5012,126.1431,990.3024,35.7012,20.8248,52.4627,285.5681,154.5239,464.1419,2612.0066,10456.973,616.2917,1268.5928,92.8159,3962.3872,1980.7013,218.4153,1321.880667,721.257189,0.0
0.72036,2074789.055,1.1753,-1.8075,-0.96288,0.43973,-0.15579,0.14394,1.0451,0.16981,-0.12443,-0.17328,0.15131,26.611,0.005440424,0.3883,0.78627,143.1002,4896.5997,118.2632,928.1587,33.4695,19.5349,49.2245,267.8947,153.4974,435.1211,2450.2961,9795.3365,578.236,1188.6802,87.0298,3711.843,1856.2638,204.7515,1314.729071,634.0001127,1.0
0.77836,2003808.284,1.1219,-1.8119,-0.95475,0.073222,-0.085106,0.20144,0.85811,0.17237,-0.045048,-0.31226,0.17874,26.597,0.005434943,0.39191,0.78009,143.143,4899.6752,118.1105,927.1755,33.4318,19.5135,49.1022,267.4607,153.5402,434.6025,2444.6572,9793.0736,577.3237,1187.4718,86.9201,3710.6778,1854.4795,204.5281,1387.234348,641.4446473,1.0
0.43796,1836610.331,1.2456,-1.8644,-0.32622,-0.52757,0.16665,0.16838,1.4849,0.21005,0.19874,-0.26833,0.17512,24.926,0.005337121,0.37514,0.79176,143.234,4944.3431,119.6682,938.2036,33.8708,19.7865,49.8179,271.3616,153.6312,440.1377,2479.0787,9896.5569,585.7499,1200.1887,88.0653,3750.4067,1876.2864,207.1689,1440.519085,721.872058,1.0
-0.56888,1629230.882,1.3755,-1.7817,0.61221,0.29233,-0.21223,0.24205,-1.7569,0.16124,-0.85871,-2.3523,0.23024,22.925,0.004141382,0.33464,0.61297,144.5851,5411.4,130.5946,1025.8292,36.9758,21.5777,54.4087,295.9892,154.9824,480.7858,2708.4599,10825.0938,638.4934,1314.5295,96.1503,4102.0611,2051.5478,226.2372,1391.829226,736.9729492,0.0
-0.5087,2098700.788,1.3817,-1.5327,0.78528,0.31062,0.049872,0.27483,-0.87074,0.16112,-0.90503,-1.9306,0.26935,22.473,0.004327206,0.24071,0.65177,144.426,5342.8268,128.9923,1012.4593,36.5059,21.2902,53.7225,292.031,154.8232,474.5467,2671.9858,10686.9662,630.2437,1297.0742,94.9061,4049.6815,2024.9218,223.3101,1359.44247,723.1591944,0.0
0.69871,1585789.618,1.3927,-1.5902,0.63931,-0.12185,-0.27396,0.29252,-0.01428,0.16147,-0.42718,-1.9331,0.2021,20.188,0.009506777,0.5195,0.73061,143.8374,5100.4951,125.5775,972.8735,35.5237,21.8347,53.8756,284.027,154.2347,457.8417,2580.2123,10243.1562,611.0453,1240.2396,92.1073,3883.228,1945.4392,216.3547,1300.65305,692.4000075,0.0
-2.4417,1664028.183,1.4474,-1.2877,-1.8869,0.69899,0.61989,0.20784,1.1999,0.19062,-1.868,-1.8603,0.26351,22.697,0.004834787,0.48118,0.66217,143.847,5132.4101,123.7924,971.6207,35.0437,20.4595,51.5577,280.4844,154.2442,455.496,2562.3905,10261.1421,605.3032,1244.1027,91.1168,3888.129,1943.3892,214.3738,1149.814452,694.7059522,1.0
-2.2251,1528382.599,1.4487,-1.4635,-1.7008,0.5875,0.51886,0.19012,2.0581,0.21755,-1.6521,-1.8255,0.33122,25.661,0.004771911,0.3491,0.67686,143.8858,5148.7921,124.0738,974.63,35.1336,20.509,51.721,281.2018,154.283,456.7989,2570.251,10292.9229,606.6216,1248.5832,91.3703,3900.1529,1949.3805,214.9907,1183.646131,671.3610291,1.0
-1.6335,1757309.875,1.4118,-1.4846,-1.99,0.7746,0.36726,0.20141,2.5516,0.23083,-1.9521,-1.3717,0.26212,22.935,0.004876115,0.27656,0.69576,143.7358,5102.138,123.0417,966.1903,34.8279,20.336,51.2305,278.6049,154.133,452.8336,2548.7642,10201.4988,601.4065,1237.8284,90.5557,3865.5731,1932.4261,213.089,1008.26878,636.2825426,1.0
-1.1224,1444294.067,1.2094,-0.54574,0.23945,1.5053,0.58777,0.24665,1.9855,0.19585,-0.89612,0.83957,0.23596,14.452,0.009279234,0.67471,0.76591,139.8976,3951.7168,95.6031,748.6575,27.0279,15.7919,39.7516,216.6387,150.2948,351.1635,1975.8619,7903.181,467.2773,957.744,70.2658,2994.7629,1497.3464,165.291,1316.89003,656.3279009,1.0
-1.7536,1562317.619,1.3902,-0.50862,-0.21402,1.9588,0.67114,0.23791,0.514,0.17046,-1.1297,0.28716,0.24749,11.855,0.009525007,0.75084,0.69285,139.8418,3916.9448,94.1944,740.2262,26.681,15.6013,39.3148,213.3848,150.239,346.9828,1949.5193,7824.6072,460.9757,947.7096,69.4039,2964.563,1480.7498,163.3285,1351.532167,759.2419067,1.0
-1.6983,1480686.765,1.2648,-0.55108,-0.053696,1.9102,1.1148,0.2229,1.5098,0.17571,-1.8056,0.88127,0.26433,11.31,0.009508029,0.74223,0.72157,139.7701,3906.5798,94.0536,738.6306,26.6202,15.5549,39.1816,213.0808,150.1674,346.0701,1945.993,7805.0869,459.3814,946.6156,69.2172,2957.2574,1477.4555,162.8486,1322.704232,730.0045977,1.0
-0.75901,1503087.088,1.2825,-0.80567,-0.22848,0.42889,-0.39599,0.18649,1.7584,0.20842,-1.6124,-1.463,0.23152,25.819,0.005854771,0.34923,0.64741,142.6978,4762.3021,114.8599,902.2841,32.522,18.9658,47.8481,260.1706,153.095,422.8884,2380.9724,9524.6007,561.533,1155.9727,84.5629,3609.1732,1804.5608,198.9957,1368.783149,652.8492575,1.0
