mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,class
1.8696,1733624.223,1.1647,-1.3667,0.57152,0.95783,-0.30536,0.40178,2.3952,0.20142,-2.0149,0.54861,0.30642,0.027876,-199921.1159,-838023.778,0.028525,0.021491,0.063114,0.024793,0.051822,-40180.4118,-130.3842,232.9114,-106597.262,237.3613,243.3087,131.4075,253.7059,240.4197,-411656.8154,-28044.3548,0.058858,0.045138,0.033678,-1808659.513,-62138.3135,-3882542.41,0.026182,1.0
-3.0653,1395757.851,1.3112,-0.71187,0.34512,0.30707,-1.3184,0.29313,1.2875,0.1417,-1.2788,-0.073432,0.27781,0.022378,-222475.6041,-931279.3461,0.026014,0.022671,0.052226,0.021173,0.047995,-44746.8859,-111.8612,240.1759,-118649.5623,245.0762,250.5732,132.8287,260.9707,248.6046,-457674.5996,-31273.8819,0.045334,0.052024,0.0225,-2008350.625,-69172.1436,-4308281.83,0.015653,1.0
-2.7968,1302764.117,1.2849,-0.57982,0.22883,0.46662,-0.98061,0.31973,1.3588,0.13268,-1.0438,-0.0062851,0.34834,0.025467,-225571.9841,-944453.2398,0.019882,0.029943,0.03977,0.027231,0.058969,-45061.2087,-105.7363,241.1667,-120149.7623,246.1266,251.564,133.0181,261.9616,249.6826,-464198.8692,-31396.3663,0.053886,0.064841,0.029095,-2036549.609,-69889.6495,-4368381.61,0.018341,1.0
-2.6269,1208459.313,1.3161,-0.71993,0.32498,0.55357,-0.97404,0.31123,1.6806,0.15122,-1.1942,-0.2679,0.26621,0.019289,-221010.7142,-925328.5104,0.022153,0.021961,0.049164,0.02009,0.042365,-44441.608,-116.6201,239.7248,-117857.4574,244.5962,250.122,132.7423,260.5193,248.0875,-454731.8724,-31054.1393,0.041359,0.048225,0.024388,-1995611.75,-68709.1166,-4281131.862,0.019966,1.0
-2.4533,1319184.932,1.2994,-1.03,-1.3039,-0.70199,-0.51984,0.22868,1.607,0.19669,-1.6076,-0.042897,0.25307,0.020942,-244359.8981,-1020626.351,0.018728,0.014795,0.036745,0.01812,0.034436,-49519.5311,-162.9798,246.776,-130579.5605,252.1426,257.1732,134.0641,267.5704,256.1246,-502152.4947,-34721.9381,0.042674,0.030054,0.018159,-2199559.966,-76322.4387,-4715734.471,0.012637,1.0
-2.4226,1552011.464,1.2952,-0.1294,-0.81902,-0.98326,-0.94954,0.2057,1.468,0.24175,-1.3052,-0.97007,0.23637,0.016393,-244195.3978,-1020021.263,0.01458,0.013873,0.029209,0.012325,0.030572,-49422.9515,-143.26,246.7349,-130443.3583,252.0885,257.1321,134.0561,267.5295,256.072,-501786.8571,-34642.4925,0.038395,0.031333,0.019412,-2198265.232,-76208.6963,-4712973.76,0.015469,1.0
-1.7257,1796855.18,1.2163,0.0078227,-1.1222,-1.0812,-0.63218,0.26609,3.5581,0.20893,-0.70656,-0.015401,0.20463,0.014875,-237271.6541,-992176.6188,0.019938,0.017037,0.038334,0.014055,0.029524,-47852.7021,-106.1933,244.712,-126644.9018,249.9077,255.1093,133.6826,265.507,253.733,-487828.1671,-33494.6132,0.031482,0.040339,0.021461,-2138686.236,-73901.0121,-4586032.797,0.017238,1.0
4.1381,1071506.435,1.2564,-0.19392,1.2056,0.66258,-0.1587,0.2049,2.8844,0.20296,0.45985,-1.5573,0.24446,0.012323,-186408.0504,-782707.4662,0.016209,0.013142,0.029663,0.01571,0.029395,-37260.9546,-156.9746,228.394,-99251.006,232.5253,238.7912,130.4884,249.1884,235.2723,-384156.7358,-25943.0526,0.022545,0.024906,0.014653,-1690145.845,-57750.6934,-3629753.387,0.01577,1.0
3.9772,1126184.663,1.2502,-0.41763,1.6023,0.43799,-0.18762,0.24847,2.655,0.19728,0.48299,-1.5488,0.27456,0.013759,-187957.7322,-789375.0086,0.017544,0.015196,0.03675,0.015415,0.032465,-37504.7341,-117.9489,228.9474,-100029.7658,233.1003,239.3446,130.6025,249.7419,235.8726,-387373.0961,-26099.5692,0.029055,0.029958,0.016638,-1704433.364,-58167.614,-3660232.324,0.016075,1.0
3.4527,1296321.642,1.1873,-0.23497,1.5856,0.56404,0.24434,0.26949,2.3401,0.19204,0.56169,-1.8723,0.24313,0.015842,-189680.2987,-796202.8349,0.017337,0.015103,0.036285,0.016157,0.034306,-37941.5471,-136.7216,229.5118,-101010.7518,233.7134,239.9091,130.7184,250.3064,236.5371,-390816.5541,-26429.418,0.030825,0.028854,0.018237,-1719063.854,-58787.0754,-3691442.909,0.013575,1.0
-1.5226,1717236.088,1.3021,-1.6943,-1.3325,-0.33081,-0.25249,0.21684,-1.748,0.14945,-2.0665,0.65413,0.17305,0.01254,-238860.9179,-998074.967,0.011906,0.011568,0.021677,0.011673,0.024157,-48351.7984,-133.2931,245.1403,-127602.1065,250.4059,255.5375,133.7627,265.935,254.2704,-491016.0039,-33879.5404,0.023029,0.021646,0.015379,-2151307.911,-74553.775,-4612928.794,0.014427,0.0
-1.7751,2034706.321,1.2648,-1.8496,-0.43391,-0.17365,-0.86266,0.26198,-2.6722,0.1246,-2.3223,1.316,0.18775,0.013765,-242351.2324,-1012765.975,0.015385,0.013843,0.033345,0.013272,0.022355,-48989.4196,-152.178,246.2084,-129413.9432,251.5238,256.6056,133.9598,267.0028,255.4502,-498167.1613,-34317.7867,0.03072,0.026628,0.016525,-2182742.286,-75575.274,-4679905.267,0.014247,0.0
-2.0838,1557341.222,1.4011,-1.0785,-1.3688,-0.63831,0.4219,0.18982,-0.65088,0.14599,-1.8283,0.55996,0.26424,0.014091,-240381.6813,-1004660.222,0.012509,0.011479,0.024175,0.013771,0.029174,-48567.3402,-147.3547,245.6206,-128350.0641,250.8997,256.0178,133.8514,266.415,254.786,-494165.1953,-34012.7092,0.027192,0.027409,0.017392,-2165398.816,-74940.1856,-4642954.128,0.015192,0.0
-2.3512,1258987.165,1.2388,-1.8077,0.089734,-1.1525,-0.21076,0.16549,-0.063295,0.17719,-0.48938,-1.0528,0.17001,0.0085943,-230761.19,-964951.3544,0.011069,0.013897,0.023043,0.011491,0.024203,-46611.8371,-181.1914,242.7019,-123204.0066,247.7943,253.0991,133.3076,263.4963,251.4972,-474518.4301,-32630.2408,0.014866,0.029504,0.0098397,-2080423.739,-71933.9012,-4461889.409,0.012595,1.0
-1.9555,2119766.773,1.2916,-2.0235,-0.37032,-0.88289,-0.55544,0.18067,-0.59238,0.17871,-0.48024,-1.1985,0.20634,0.010157,-230714.9109,-964596.8388,0.010717,0.014313,0.020699,0.014311,0.028143,-46636.4368,-137.0365,242.6755,-123204.3678,247.7728,253.0727,133.3026,263.47,251.4812,-474383.8127,-32655.7432,0.01914,0.033227,0.015911,-2079664.97,-71951.8837,-4460272.258,0.013606,1.0
-1.1743,2160757.059,1.2878,-1.022,-0.51109,-0.6637,0.50912,0.1953,-0.13246,0.16481,-0.41426,-1.8393,0.14566,0.009098,-228332.2472,-954996.0742,0.010091,0.010124,0.020613,0.0093236,0.019291,-46114.4586,-164.6335,241.9605,-121899.6252,246.9981,252.3577,133.1678,262.755,250.6554,-469548.2579,-32281.1998,0.016563,0.020037,0.0095485,-2059116.652,-71171.4178,-4416481.786,0.010802,1.0
0.56345,1657757.112,1.2288,-1.4384,-0.27259,-0.019195,0.4695,0.32001,0.84182,0.17701,-0.23835,-0.00092721,0.30266,0.017581,-212757.3165,-892771.1323,0.017405,0.019713,0.033164,0.019786,0.038197,-42249.3594,-62.2824,237.2163,-113088.1143,241.8307,247.6143,132.2569,258.0187,245.1277,-438050.6766,-29401.2879,0.034592,0.036126,0.022019,-1925899.23,-65635.6003,-4132434.656,0.020864,0.0
-0.55223,1727657.476,1.2767,-1.325,0.057212,-0.12121,0.48786,0.27249,0.20683,0.16156,-0.73949,-0.10358,0.23226,0.018915,-214181.2503,-899913.1334,0.016379,0.018957,0.034494,0.018426,0.035096,-42364.3304,-69.655,237.7814,-113749.2112,242.4185,248.1794,132.3662,258.5775,245.6462,-441508.4662,-29421.0089,0.041068,0.043356,0.020725,-1941192.666,-65926.2055,-4165118.553,0.015338,0.0
-1.9589,1639383.819,1.2934,-2.389,-0.51297,0.15998,0.11246,0.23247,-2.2251,0.15329,-1.1759,-1.4143,0.21588,0.01318,-229789.3831,-961145.3955,0.014613,0.016061,0.030275,0.013043,0.029198,-46349.8582,-146.0623,242.4219,-122647.0981,247.49,252.8192,133.2543,263.2164,251.1643,-472595.3967,-32427.8117,0.029054,0.034095,0.017449,-2072278.053,-71563.3633,-4444530.287,0.013453,0.0
0.67419,1332322.152,1.4547,-1.8869,1.0188,-0.79513,0.39049,0.29749,0.10655,0.16435,-0.90985,-2.7043,0.35923,0.017093,-236718.3782,-989708.9295,0.017667,0.017394,0.031608,0.022186,0.042919,-47770.1978,-116.352,244.5294,-126354.2067,249.7232,254.9267,133.6491,265.3241,253.5428,-486667.9468,-33441.7791,0.029039,0.036819,0.020177,-2133405.956,-73746.3711,-4574785.757,0.016744,0.0
0.28224,1538146.899,1.3663,-2.6779,0.13935,-0.21938,0.37655,0.31233,-0.37118,0.18853,-0.2815,-2.63,0.30136,0.016555,-234599.3224,-981652.0148,0.017327,0.018775,0.040388,0.016523,0.036764,-47135.5741,-86.0203,243.9359,-125077.8436,249.0564,254.3333,133.5385,264.7317,252.8172,-482458.485,-32948.7853,0.042849,0.040225,0.017981,-2116163.282,-72890.5747,-4538031.983,0.017495,0.0
0.86328,1900554.186,1.3424,-1.2012,0.784,-0.22568,0.29271,0.39074,-0.31408,0.1627,-0.94762,-2.6342,0.37453,0.015285,-238107.5664,-995619.2897,0.018282,0.020367,0.040574,0.020471,0.048192,-48037.2492,-112.2194,244.9617,-127088.944,250.1806,255.3589,133.7295,265.7562,254.0153,-489576.6028,-33624.9207,0.031693,0.044538,0.020901,-2146053.292,-74168.6876,-4601735.315,0.017712,0.0
0.72036,2074789.055,1.1753,-1.8075,-0.96288,0.43973,-0.15579,0.14394,1.0451,0.16981,-0.12443,-0.17328,0.15131,0.011692,-220477.7685,-922628.9515,0.0095923,0.010193,0.018478,0.010455,0.022207,-44462.032,-144.3823,239.5193,-117662.1478,244.4041,249.9165,132.703,260.3138,247.8986,-453559.0731,-31096.0594,0.022219,0.019892,0.012177,-1989832.79,-68662.6429,-4268815.034,0.01104,1.0
0.77836,2003808.284,1.1219,-1.8119,-0.95475,0.073222,-0.085106,0.20144,0.85811,0.17237,-0.045048,-0.31226,0.17874,0.012272,-221139.5432,-925562.7984,0.010349,0.010657,0.019678,0.012202,0.028108,-44525.4832,-134.3197,239.7426,-117966.0107,244.6243,250.1399,132.7458,260.5372,248.1333,-454903.272,-31128.5306,0.022224,0.02362,0.011648,-1996113.337,-68802.201,-4282200.199,0.012759,1.0
0.43796,1836610.331,1.2456,-1.8644,-0.32622,-0.52757,0.16665,0.16838,1.4849,0.21005,0.19874,-0.26833,0.17512,0.016245,-222702.7199,-931837.3523,0.012815,0.017957,0.029904,0.015144,0.029575,-44897.5479,-131.7622,240.2185,-118836.8866,245.1518,250.6158,132.8368,261.0132,248.6845,-458139.2656,-31396.2515,0.030573,0.03907,0.017633,-2009545.242,-69338.448,-4310828.474,0.013921,1.0
-0.56888,1629230.882,1.3755,-1.7817,0.61221,0.29233,-0.21223,0.24205,-1.7569,0.16124,-0.85871,-2.3523,0.23024,0.010619,-246726.7782,-1030038.614,0.014564,0.013236,0.030277,0.015417,0.02896,-50105.5786,-116.8157,247.4527,-131916.8544,252.8792,257.8499,134.1879,268.2472,256.9154,-506918.8739,-35160.2361,0.021836,0.024426,0.013868,-2219696.789,-77159.176,-4758632.027,0.014001,0.0
-0.5087,2098700.788,1.3817,-1.5327,0.78528,0.31062,0.049872,0.27483,-0.87074,0.16112,-0.90503,-1.9306,0.26935,0.013925,-243623.6204,-1017955.331,0.014492,0.015568,0.028768,0.016994,0.035155,-49285.8433,-150.172,246.5833,-130126.9479,251.9257,256.9805,134.0288,267.3777,255.8777,-500753.9799,-34535.7529,0.026802,0.032384,0.016763,-2193845.275,-76013.6188,-4703559.774,0.016035,0.0
0.69871,1585789.618,1.3927,-1.5902,0.63931,-0.12185,-0.27396,0.29252,-0.01428,0.16147,-0.42718,-1.9331,0.2021,0.015699,-231904.8597,-974520.8176,0.014457,0.017065,0.031869,0.012423,0.028437,-45791.6115,-58.0486,243.4874,-123084.1139,248.5085,253.8862,133.4401,264.2856,252.0382,-478289.1966,-31796.6296,0.031101,0.036516,0.014219,-2100884.884,-71279.4612,-4505440.322,0.016344,0.0
-2.4417,1664028.183,1.4474,-1.2877,-1.8869,0.69899,0.61989,0.20784,1.1999,0.19062,-1.868,-1.8603,0.26351,0.013312,-233147.7844,-975182.996,0.015994,0.017921,0.034628,0.016335,0.034302,-46982.4497,-116.5834,243.4598,-124400.7198,248.5794,253.857,133.4498,264.2544,252.3198,-479446.1426,-32868.7654,0.026533,0.03494,0.019528,-2102320.723,-72570.7137,-4508549.669,0.014513,1.0
-2.2251,1528382.599,1.4487,-1.4635,-1.7008,0.5875,0.51886,0.19012,2.0581,0.21755,-1.6521,-1.8255,0.33122,0.012332,-233887.8998,-977993.2185,0.012285,0.017784,0.025676,0.015109,0.040045,-47209.8785,-128.2768,243.6676,-124851.7642,248.8097,254.0648,133.4886,264.4621,252.5742,-480893.9045,-33048.184,0.024086,0.040411,0.017681,-2108334.864,-72874.9012,-4521365.324,0.011172,1.0
-1.6335,1757309.875,1.4118,-1.4846,-1.99,0.7746,0.36726,0.20141,2.5516,0.23083,-1.9521,-1.3717,0.26212,0.012012,-231296.5154,-967170.8344,0.014496,0.023737,0.028754,0.018573,0.029912,-46714.8738,-168.6692,242.8667,-123485.5411,247.9648,253.2639,133.3386,263.6612,251.6822,-475585.7802,-32704.3788,0.023134,0.048905,0.022196,-2085173.849,-72096.7182,-4472011.725,0.017306,1.0
-1.1224,1444294.067,1.2094,-0.54574,0.23945,1.5053,0.58777,0.24665,1.9855,0.19585,-0.89612,0.83957,0.23596,0.014942,-172973.8193,-727265.0155,0.015059,0.014758,0.030011,0.017333,0.030728,-34417.225,-181.8029,223.6896,-91987.5085,227.5105,234.0868,129.5004,244.484,229.9486,-356727.73,-23907.3619,0.029616,0.028348,0.021644,-1571309.951,-53441.8387,-3376179.751,0.014726,1.0
-1.7536,1562317.619,1.3902,-0.50862,-0.21402,1.9588,0.67114,0.23791,0.514,0.17046,-1.1297,0.28716,0.24749,0.015843,-172061.3264,-724273.9838,0.016944,0.013535,0.035285,0.014508,0.029573,-34062.8621,-91.2471,223.4297,-91373.2375,227.1877,233.827,129.4446,244.225,229.5791,-355001.2132,-23624.3912,0.032171,0.029301,0.019135,-1564896.211,-52993.4862,-3362480.529,0.016133,1.0
-1.6983,1480686.765,1.2648,-0.55108,-0.053696,1.9102,1.1148,0.2229,1.5098,0.17571,-1.8056,0.88127,0.26433,0.012337,-171232.0424,-720410.7327,0.015375,0.015718,0.031556,0.0194,0.039919,-34005.4407,-107.5459,223.094,-91018.0897,226.8526,233.4913,129.3729,243.8889,229.242,-353212.8631,-23608.3234,0.022403,0.030174,0.01822,-1556614.166,-52843.2957,-3344808.827,0.01743,1.0
-0.75901,1503087.088,1.2825,-0.80567,-0.22848,0.42889,-0.39599,0.18649,1.7584,0.20842,-1.6124,-1.463,0.23152,0.01036,-213826.3976,-895482.9606,0.011546,0.014691,0.025286,0.011827,0.027794,-43030.1875,-180.0571,237.4364,-114049.7222,242.1728,247.8336,132.3006,258.2308,245.5221,-440044.1079,-30065.6342,0.020746,0.03397,0.015089,-1931713.891,-66507.9848,-4144923.72,0.013459,1.0
0.11947,1955032.069,1.2821,-1.4345,-0.49145,0.15585,-0.9177,0.22916,1.7995,0.16713,-0.67916,-0.82849,0.21618,0.013802,-226682.7602,-948461.6754,0.017316,0.016375,0.036422,0.014235,0.029705,-45682.7464,-119.183,241.471,-120952.4782,246.4627,251.8682,133.0752,262.2656,250.0806,-466225.4145,-31954.6059,0.027266,0.03371,0.01613,-2045130.336,-70565.0674,-4386672.131,0.014184,1.0
-0.8603,1625834.41,1.271,-0.36937,0.61233,0.34175,-0.70159,0.35218,2.8285,0.17566,-1.8988,-1.0569,0.36706,0.013959,-217404.495,-910517.9679,0.025153,0.013123,0.051056,0.020502,0.041945,-43697.3885,-115.4606,238.5945,-115925.4916,243.392,248.9918,132.5249,259.389,246.8057,-447399.9276,-30524.6413,0.03087,0.025402,0.015139,-1963904.645,-67571.2998,-4213546.022,0.014095,1.0
-2.028,2121840.312,1.3272,-3.2872,-1.1062,0.54365,0.99432,0.28674,-1.9089,0.12994,-2.8136,-1.5445,0.29149,0.0099548,-262712.7231,-1096102.134,0.011068,0.01208,0.030605,0.011634,0.02373,-53311.6654,-128.1856,252.1113,-140431.9318,257.8155,262.5086,135.0269,272.9061,262.1522,-539486.3702,-37425.1921,0.020382,0.029337,0.016611,-2361005.863,-82114.4028,-5059611.295,0.011242,1.0
-2.2127,1600336.041,1.3756,-3.8344,-0.74233,0.66835,0.3879,0.16958,-2.0386,0.11118,-2.5663,-1.57,0.18421,0.0086598,-263466.6838,-1099007.474,0.0088107,0.0095478,0.019469,0.010821,0.022578,-53562.7913,-172.8906,252.3134,-140911.4065,258.0464,262.7106,135.0627,273.1078,262.3953,-541033.2498,-37622.0816,0.018783,0.019353,0.011542,-2367219.458,-82445.8707,-5072847.886,0.0099797,1.0
-2.0582,1930576.791,1.3278,-3.2348,-1.0426,0.66416,1.2581,0.18934,-1.2007,0.15436,-2.3988,-1.6216,0.19161,0.014642,-252657.0984,-1054902.394,0.013244,0.018766,0.033146,0.016637,0.035429,-51195.3127,-157.8943,249.2255,-135012.3506,254.7483,259.6227,134.5098,270.0199,258.88,-519114.8706,-35903.1951,0.031084,0.045249,0.040374,-2272886.378,-78905.2143,-4871935.755,0.010319,1.0
1.5133,1545385.082,1.2698,-1.472,1.955,0.3379,0.69515,0.33727,2.3084,0.20625,-0.64491,-1.511,0.42245,0.014371,-203009.7843,-904832.6739,0.01829,0.018903,0.038541,0.019131,0.045134,-32584.2745,-63.5159,238.1555,-103131.9234,227.7573,248.5562,132.4385,258.9554,231.7073,-416901.4578,-21358.5517,0.029424,0.041488,0.015803,-1951709.736,-56205.2422,-4187520.279,0.020463,0.0
1.7584,1487240.048,1.2603,-1.2107,0.92572,0.69577,1.1832,0.24603,2.6395,0.18746,-1.612,-1.2224,0.33237,0.013827,-210380.0666,-881959.8043,0.014027,0.013986,0.02656,0.014592,0.033332,-42189.7049,-93.7418,236.3871,-112090.406,241.0536,246.7846,132.0951,257.1842,244.273,-433351.0894,-29422.7329,0.027617,0.024306,0.014784,-1902754.709,-65296.5059,-4083150.527,0.014927,0.0
2.5222,1477614.231,1.2051,-1.6979,1.1409,0.75304,0.49607,0.5823,1.8909,0.1611,-0.40065,-1.5036,0.36357,0.016283,-205210.6189,-914779.3762,0.017549,0.017286,0.038241,0.018122,0.035148,-33984.8796,-56.1162,238.8996,-104214.8247,228.5001,249.319,132.5799,259.7232,232.4781,-421528.0734,-22489.9165,0.03026,0.040398,0.019132,-1972891.973,-56769.9523,-4232593.517,0.01304,0.0
2.0253,1233933.031,1.2811,-0.26956,0.011104,0.70102,0.24603,0.29224,0.61648,0.19989,-1.6062,-2.1924,0.17052,0.011561,-216346.4328,-905832.8557,0.012474,0.012859,0.024504,0.011825,0.024594,-43539.331,-177.2141,238.2346,-115397.0357,243.0265,248.6318,132.4555,259.0291,246.4272,-445188.2003,-30423.4477,0.025631,0.028268,0.017567,-1953873.989,-67292.6534,-4192164.304,0.010816,1.0
2.1932,1510757.685,1.1989,-1.0655,-0.12777,0.31595,0.49617,0.2678,1.4442,0.20342,-0.48215,-1.9935,0.18329,0.011315,-215774.4191,-903100.6756,0.015301,0.01212,0.036952,0.01255,0.026483,-43541.621,-120.3426,238.0241,-115173.4354,242.8196,248.4213,132.4147,258.8186,246.2221,-443939.9493,-30452.1253,0.024609,0.026832,0.015911,-1948024.142,-67225.7591,-4179692.874,0.011267,1.0
2.6133,1494236.222,1.22,-1.0398,0.22289,0.2457,0.61574,0.27723,1.3585,0.21948,-0.38395,-1.9027,0.20835,0.012639,-215774.8203,-904041.2996,0.013502,0.013856,0.026988,0.014504,0.028268,-43299.7192,-103.3962,238.0966,-115009.4505,242.85,248.4939,132.4287,258.8913,246.2221,-444123.266,-30229.3108,0.024675,0.028235,0.014802,-1950037.861,-66997.4296,-4183984.412,0.010896,1.0
-1.7224,2061968.855,1.2228,-0.44236,-0.30767,0.80902,1.2439,0.17355,-0.15829,0.21501,-0.76102,1.0803,0.29625,0.013072,-222007.2106,-935468.2246,0.010522,0.009212,0.024418,0.011978,0.030714,-42725.1742,-62.8871,240.7177,-116824.3432,245.4164,251.1179,132.8859,261.5164,248.7655,-458370.878,-29397.9493,0.026806,0.021134,0.020603,-2017256.492,-67135.6761,-4327212.089,0.010315,0.0
-2.2314,2135745.47,1.2152,0.059976,-0.93098,0.070942,0.71915,0.28491,-0.83849,0.16463,-1.1549,0.8409,0.29163,0.018467,-221387.9122,-927191.5017,0.012234,0.011778,0.025657,0.016395,0.031343,-44441.0552,-100.0489,239.8668,-118017.6972,244.7352,250.264,132.7694,260.6614,248.2213,-455579.7607,-31035.3174,0.03331,0.025788,0.025103,-1999599.686,-68756.6423,-4289631.071,0.012509,0.0
-2.1689,2014575.228,1.2344,-0.47601,-0.67043,0.2413,0.88177,0.23267,-2.0313,0.13299,-0.92909,0.12296,0.19033,0.015431,-229374.9891,-960194.3223,0.013167,0.013861,0.031068,0.012398,0.02522,-46080.0534,-89.6276,242.347,-122289.7912,247.3646,252.7443,133.2406,263.1424,251.0163,-471839.8349,-32203.6186,0.030651,0.032296,0.017223,-2070241.301,-71264.5579,-4440177.386,0.014081,0.0
-0.77914,1372663.078,1.3484,0.32397,1.4453,-0.047428,-0.49373,0.21408,2.6083,0.23185,-0.93048,-1.1416,0.22557,0.011983,-186774.6239,-784410.8191,0.014835,0.018637,0.034538,0.015745,0.03241,-37296.0174,-119.4537,228.5356,-99420.8821,232.6637,238.9328,130.5176,249.3302,235.4144,-384930.0673,-25960.5588,0.026976,0.040818,0.014624,-1693795.821,-57828.7885,-3637538.083,0.017012,0.0
-0.13008,1329320.657,1.2261,0.2034,1.3058,-0.17633,-0.50875,0.21166,2.6669,0.19525,-1.0529,-0.87071,0.20725,0.015594,-184073.7068,-773110.6611,0.017187,0.01425,0.034192,0.014808,0.029109,-36761.0888,-142.6333,227.5929,-97983.2464,231.6676,237.9902,130.3225,248.3874,234.3628,-379386.794,-25585.1686,0.033678,0.025183,0.017145,-1669579.755,-56996.9263,-3585875.674,0.017523,0.0
-0.42735,1416243.61,1.2021,-0.44331,0.76677,-0.20752,-0.10581,0.19008,2.864,0.23642,0.0036529,-0.42851,0.26193,0.016422,-182951.8437,-768086.5036,0.015346,0.01357,0.030537,0.015915,0.03137,-36618.0986,-129.8248,227.1712,-97444.405,231.2395,237.5685,130.2348,247.9657,233.9232,-377018.9674,-25501.9942,0.033694,0.02451,0.015107,-1658812.287,-56726.1992,-3562903.088,0.018657,0.0
-1.5046,1685583.784,1.3067,-1.4563,0.13591,0.40322,-1.9644,0.19355,-0.17761,0.15961,-0.22297,0.97542,0.18497,0.011715,-206686.2003,-866220.6375,0.01351,0.01601,0.026733,0.011905,0.024886,-41498.5164,-139.4752,235.1521,-110173.4322,239.7302,245.5494,131.8531,255.9466,242.9254,-425505.144,-28965.7302,0.021861,0.030647,0.013848,-1869051.998,-64199.3961,-4011325.102,0.012781,0.0
-1.7151,1734538.004,1.3044,-0.97669,0.87913,0.69629,-2.1496,0.19833,0.025298,0.14806,-0.63003,0.59056,0.26494,0.010532,-204333.6809,-856276.2719,0.013039,0.010409,0.025618,0.012292,0.024533,-41102.051,-154.1314,234.3668,-108972.4736,238.9032,244.764,131.6976,255.1613,242.0591,-420642.2707,-28705.3588,0.018547,0.018318,0.010891,-1847754.386,-63541.0199,-3965912.074,0.012577,0.0
-1.6432,1855519.614,1.3488,-0.96349,0.44953,0.49328,-1.4902,0.36628,1.0533,0.16733,-0.91642,0.55857,0.33957,0.0136,-203050.3634,-851645.4886,0.015226,0.014503,0.033936,0.016567,0.033405,-40658.333,-108.489,233.9988,-108160.6746,238.4807,244.396,131.6245,254.7935,241.5838,-418170.9896,-28349.3212,0.030602,0.034477,0.01478,-1837835.943,-62968.6811,-3944759.286,0.012904,0.0
-1.8859,1680260.141,1.278,-0.85969,0.0025747,0.63557,0.73604,0.24033,0.46369,0.1648,-1.7576,-1.0361,0.28613,0.012136,-211707.9564,-886203.172,0.020935,0.025205,0.046585,0.022168,0.045112,-42771.2247,-128.0684,236.7184,-113029.4309,241.4245,247.1156,132.1603,257.5129,244.7576,-435555.6749,-29927.2109,0.025747,0.055284,0.022169,-1911843.346,-66011.0135,-4102559.938,0.017073,1.0
-2.1014,1655952.083,1.3444,-0.086002,-0.16154,0.15439,0.34508,0.24537,1.6521,0.15835,-1.4062,-0.94524,0.21783,0.012217,-212256.032,-888675.5427,0.017394,0.021961,0.036412,0.013072,0.032601,-42786.5027,-140.9296,236.9097,-113252.3338,241.6256,247.307,132.1978,257.7042,244.9567,-436756.0183,-29913.1791,0.026916,0.049241,0.024789,-1917137.654,-66082.2144,-4113848.452,0.016225,1.0
-2.3858,1626257.508,1.3679,0.2033,0.077607,-0.055913,0.98711,0.2647,0.6853,0.20363,-1.078,-1.7203,0.27604,0.012457,-213359.9015,-893665.015,0.015984,0.029337,0.034944,0.015703,0.034494,-42908.1034,-125.3387,237.2959,-113783.0057,242.0122,247.6932,132.2732,258.0906,245.354,-439079.2595,-29976.8279,0.025612,0.068865,0.018597,-1927821.17,-66338.0228,-4136622.209,0.023928,1.0
1.3629,1926605.691,1.2745,-3.1735,0.24817,-1.127,0.39601,0.37839,1.8955,0.1611,-1.3944,-0.1859,0.43251,0.023349,-226600.7071,-948110.4869,0.026674,0.027546,0.055291,0.028917,0.068581,-45662.4767,-148.6049,241.445,-120906.5183,246.4433,251.8422,133.0702,262.2394,250.0523,-466102.518,-31933.9504,0.048579,0.056871,0.026723,-2044378.811,-70535.8481,-4385073.311,0.025287,1.0
1.116,1539415.336,1.2873,-2.8232,0.57261,-1.5949,0.86462,0.32559,0.82768,0.17537,-0.98236,-0.5198,0.3453,0.018157,-227140.185,-950242.2003,0.024182,0.028243,0.04991,0.025191,0.051178,-45275.3568,-138.4268,241.6288,-121042.4243,246.6384,252.0261,133.1005,262.4235,250.2596,-467167.5841,-31529.0032,0.037964,0.053652,0.025787,-2048941.26,-70320.174,-4394795.123,0.020464,1.0
