tqwt_minValue_dec_18,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_11,tqwt_entropy_shannon_dec_16,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_26,tqwt_stdValue_dec_17,tqwt_minValue_dec_14,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_28,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_minValue_dec_15,tqwt_meanValue_dec_5,tqwt_entropy_log_dec_10,tqwt_kurtosisValue_dec_36,tqwt_energy_dec_17,tqwt_entropy_shannon_dec_20,tqwt_meanValue_dec_7,tqwt_stdValue_dec_16,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_maxValue_dec_18,tqwt_meanValue_dec_34,tqwt_maxValue_dec_17,tqwt_stdValue_dec_15,tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_minValue_dec_16,mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
-0.10704,-3724.5269,-1.26e-20,4.3806,-3319.2069,-130573.267,-5374.1788,0.015551,-0.018945,-292952.1029,-5728.0138,0.029378,-3841.388,-244304.0057,-177740.0086,-0.029784,3.660000000000001e-21,-347820.0368,65.0621,0.0098648,66.154,3.17e-21,0.0080507,0.02753,4.7172,0.090793,-2.73e-20,0.044337,0.007583,0.017566,-3446.6039,-0.030535,3.6923,1775297.237,1.1088,-1.4419,0.76439,-0.59412,0.21395,0.29643,3.4662,0.18217,-1.1139,0.34869,0.37614,17.361,0.007402825,0.46768,0.78579,141.3315,4342.4258,104.6588,822.1596,29.6347,17.2648,43.5896,237.0165,151.7287,385.2836,2168.3534,8681.9447,511.3986,1053.546,77.0512,3289.7606,1644.3952,181.3135,1023.192547,413.2588831,1.0
-0.59133,-1975.8195,1.31e-19,1403.7135,-1331.863,-60855.5148,-10702.8231,0.33544,-0.59024,-174654.8308,-8958.6632,0.91093,-3598.8681,-113405.2445,-78417.5225,-0.7109,-1.71e-20,-235677.6567,2.6192,0.18287,448.1982,2.94e-20,0.32542,0.67761,881.8591,0.57402,1.42e-18,0.91857,0.19758,0.58605,-2891.7677,-0.94957,-1.409,1838920.065,1.3022,-2.5013,-0.17025,0.061656,-0.7169,0.24028,-0.23853,0.17709,0.014467,-0.80823,0.31081,24.013,0.004672819,0.36768,0.66005,144.0553,5200.6262,125.4281,984.0182,35.4835,20.705,52.2048,284.0293,154.4525,461.1957,2593.9674,10394.6912,612.4214,1260.4104,92.2505,3938.6063,1968.2268,217.0503,1393.990245,800.9762915,0.0
-0.78853,-1371.125,3.76e-20,945.3387,-1131.2208,-33819.3093,-9292.5829,0.32383,-0.58137,-123085.1846,-5797.9739,0.91432,-2349.2743,-73524.287,-45472.6824,-0.62657,1.94e-20,-146399.632,2.9827,0.16281,293.0811,-1.31e-20,0.32174,0.64129,813.4625,0.8567,-3.99e-19,1.0144,0.23584,0.58836,-1771.7036,-0.97929,-0.54134,1784374.204,1.5094,-2.5025,-0.16575,0.11766,0.18281,0.26909,-1.2578,0.16413,-0.59088,-1.2411,0.24466,20.829,0.004681845,0.36482,0.63409,144.562,5376.8726,140.5577,1018.2789,43.4065,24.5688,60.5291,308.898,154.9592,509.1189,2689.384,10754.8593,652.3625,1342.4655,106.0704,4075.3007,2037.3637,238.6551,1376.60076,808.7170662,0.0
-0.85008,-2064.8644,-8.26e-20,1107.014,-1731.1736,-50361.8829,-14581.1812,0.36502,-0.51047,-176681.1179,-8825.6291,0.67341,-3279.3356,-111466.2473,-68525.4248,-0.5459,-2.7500000000000003e-21,-200305.2992,3.4298,0.17487,567.7969,-5.990000000000001e-21,0.26091,0.5624,818.4446,0.84391,-1.94e-19,0.85118,0.18435,0.51319,-2551.539,-0.63798,-1.2115,1677468.535,1.2906,-2.597,-0.67573,0.62086,-0.68761,0.26691,-0.047054,0.18245,-1.0108,-0.2745,0.23843,26.667,0.004418242,0.21063,0.67127,144.3119,5304.357,128.2178,1005.2912,36.2767,21.1736,53.3622,290.4035,154.7091,471.407,2653.6945,10610.602,626.7601,1286.8286,94.31,4020.7803,2010.5885,221.8786,1370.507356,723.0426099,0.0
-0.50747,-4031.7161,-2.92e-20,397.6318,-3549.0256,-84517.4875,-7156.5326,0.16746,-0.21664,-194663.8795,-9574.409,0.32731,-5462.2671,-155387.9142,-110511.9369,-0.26277,-4.89e-22,-236017.0729,88.9939,0.076376,391.3297,1.41e-21,0.11827,0.22994,201.9227,0.50747,1.21e-20,0.44862,0.07083,0.18639,-4693.7434,-0.32731,-2.0737,1499070.22,1.2815,-1.1636,0.43422,-0.66666,-1.5018,0.2137,2.538,0.20046,-0.4901,-0.69335,0.32673,25.991,0.00488595,0.35135,0.76345,143.7575,5105.5294,123.1011,966.6956,34.8488,20.3334,51.2469,278.9032,154.1547,453.0521,2549.6513,10207.9059,601.6045,1238.4873,90.6053,3867.9745,1933.4755,213.1948,1333.191323,683.493541,1.0
-0.38225,-4145.8912,-9.5e-21,395.3539,-3463.1234,-78277.4166,-7841.014,0.15592,-0.1601,-191968.4119,-9747.1165,0.27663,-5294.9072,-143880.672,-100455.1645,-0.19446,-7.34e-22,-234593.5553,88.1697,0.059647,524.0424,7.4e-21,0.11692,0.20076,198.1505,0.38225,1.15e-19,0.37866,0.068575,0.1814,-4535.1431,-0.27663,-2.2121,1335975.602,1.2407,-1.4426,0.082517,-0.98818,-1.5083,0.21207,2.641,0.21572,-0.43016,-0.57494,0.30111,26.796,0.004815104,0.38735,0.7743,143.9334,5158.9895,124.6828,977.3499,35.2791,20.5748,51.8878,282.4408,154.3306,458.3333,2578.6895,10318.9862,609.3321,1250.7604,91.7097,3910.2193,1954.8352,215.7439,1379.53062,688.7997667,1.0
-0.58053,-4055.635,7.42e-20,418.3303,-3562.2428,-83029.8978,-9131.7239,0.18786,-0.1801,-182049.1995,-9535.5051,0.30635,-5133.397,-142039.9243,-100814.0897,-0.19246,1.5e-21,-224461.2185,93.1171,0.10917,203.3179,-2.07e-21,0.12315,0.19517,189.9083,0.56655,-3.34e-20,0.4868,0.066189,0.15753,-4478.3821,-0.30635,-2.9783,1591860.618,1.287,-1.1626,0.84148,-1.0997,-1.7102,0.20962,1.7649,0.20391,-0.53666,-0.23534,0.44221,21.39,0.004725202,0.47213,0.74166,143.9669,5162.7224,123.9949,975.2527,35.1023,20.4598,51.6383,280.4128,154.3641,456.7205,2567.4511,10309.7545,605.6746,1250.8205,91.2695,3906.0029,1950.8186,214.841,1470.902039,715.837998,1.0
-0.43149,-2384.4589,5.11e-20,1129.653,-1829.4951,-40128.1525,-9684.0969,0.2685,-0.75355,-140409.6548,-8991.7788,0.68977,-2537.1537,-75638.5143,-45976.5222,-0.60461,8.080000000000001e-21,-183011.4491,4.4563,0.089891,525.7789,2.15e-20,0.26608,0.60476,746.655,0.44544,1.7e-19,0.68481,0.18077,0.73846,-2398.7035,-0.69452,-0.89566,796858.5864,1.4041,-1.6134,-0.56105,0.62637,-0.34193,0.21112,-1.4631,0.14005,-0.10984,-0.57114,0.18418,23.156,0.004707167,0.29875,0.67759,144.005,5188.8317,125.2938,982.707,35.4562,20.6504,52.1136,283.7399,154.4022,460.768,2592.505,10376.1685,612.3676,1257.9741,92.165,3931.805,1965.5105,216.8634,1438.940087,794.2702644,0.0
-0.58032,-2596.0234,9.79e-20,964.9048,-2133.633,-43396.6672,-8799.55,0.26874,-0.74055,-145935.5961,-9945.9461,0.68109,-2796.8504,-81332.1964,-50188.5717,-0.59322,6.97e-21,-193293.9535,3.1695,0.081458,611.08,0.0,0.23313,0.58702,674.6187,0.55852,6.07e-19,0.75455,0.16947,0.74692,-2795.2993,-0.69581,-0.64826,1144028.785,1.3445,-1.697,-0.88167,0.044837,-0.13726,0.22572,-1.4382,0.13142,-0.4979,-0.58756,0.35788,22.191,0.004728521,0.3058,0.71057,143.8626,5158.2198,124.6365,978.1681,35.2731,20.5842,51.8766,282.4242,154.2598,458.5157,2583.3183,10320.5368,609.0899,1253.144,91.7081,3910.9279,1956.2027,215.761,1442.000225,698.060859,0.0
-0.45631,-2659.2162,-1.02e-20,1104.6094,-2125.313,-41116.9725,-8825.229,0.27994,-0.75426,-146877.3627,-10098.8198,0.69522,-2788.6237,-79917.2773,-48539.2375,-0.63159,1.2200000000000001e-21,-203990.2226,2.8035,0.099457,489.6098,3.05e-20,0.2585,0.63863,785.6867,0.46488,7.28e-19,0.71966,0.19133,0.76168,-2587.7655,-0.64476,-1.2078,1360095.074,1.3821,-1.7019,-0.9301,0.502,0.092458,0.2186,-1.4356,0.10668,-0.67581,-0.59822,0.21663,24.105,0.004764871,0.2803,0.67332,143.8486,5143.4568,124.0172,973.881,35.1118,20.4761,51.6359,281.0529,154.2458,456.4821,2569.0416,10282.9598,606.4338,1247.463,91.287,3896.4051,1947.798,214.8075,1458.349881,755.8107598,0.0
-0.13121,-3888.9344,-8.54e-21,116.0323,-3373.7909,-81901.5705,-7385.7576,0.04894,-0.12588,-275571.0362,-10245.019,0.17572,-4790.1141,-181881.7065,-119369.0654,-0.19638,-2.6e-22,-311545.2815,93.8801,0.047714,87.4635,-3.39e-21,0.055815,0.17623,155.9399,0.14215,8.49e-20,0.15803,0.058767,0.12519,-4367.0094,-0.17624,1.0566,1853725.809,1.2623,-4.0633,0.037064,0.63704,0.99887,0.36673,2.8666,0.15756,-1.7879,0.78106,0.37606,18.263,0.005207638,0.45121,0.75739,143.4294,4996.4232,120.7919,946.8348,34.1671,19.9386,50.2328,273.6162,153.8266,443.9944,2498.9281,9994.5491,590.2099,1211.838,88.8219,3787.3076,1893.7001,208.9668,1103.599434,585.2042739,1.0
-0.14944,-3851.1972,5.53e-21,62.8535,-3299.5819,-88831.2657,-6931.3739,0.0445,-0.11583,-273631.5364,-9489.2166,0.13618,-4218.7701,-179558.8439,-121779.7312,-0.13963,3.67e-22,-314999.1736,5.1077,0.046293,96.2278,1.3400000000000002e-21,0.038084,0.12293,69.6383,0.14099,6.07e-20,0.14933,0.036222,0.11622,-3986.4404,-0.13944,1.4857,1492469.345,1.2455,-3.8033,0.37578,0.33139,0.64961,0.4019,3.2492,0.17857,-1.1812,0.59836,0.32035,17.228,0.005381933,0.51348,0.76446,143.2148,4927.4693,119.0228,933.6196,33.6847,19.6842,49.6267,269.749,153.6121,437.7699,2463.862,9855.5149,581.9813,1195.1575,87.5883,3734.5946,1867.2791,206.0353,1103.188444,577.866117,1.0
-0.17667,-3920.9516,4.66e-21,72.462,-3358.0203,-91070.7459,-7412.4078,0.052205,-0.10947,-272914.9961,-9971.0492,0.15585,-4853.0077,-178303.0225,-121854.2023,-0.14055,1.65e-21,-314198.3297,50.7702,0.063665,102.9765,-2.89e-21,0.041661,0.13238,65.8772,0.16785,-5.08e-20,0.1839,0.035199,0.1137,-4344.0377,-0.17191,1.4297,1600439.312,1.2482,-4.1487,-0.022153,0.24937,0.66633,0.35295,3.1168,0.18584,-1.7718,0.78297,0.33757,17.527,0.005285667,0.49384,0.75756,143.3045,4971.7507,120.888,944.0138,34.1362,19.9512,50.187,273.867,153.7018,443.1423,2496.018,9954.7554,590.7016,1206.4403,88.7234,3772.5745,1887.8739,208.6287,1089.540488,609.752314,1.0
-0.72644,-2607.8856,-1.32e-19,809.5139,-2216.5687,-59354.8187,-4311.7569,0.27645,-0.31228,-203587.6283,-4374.3891,0.63284,-3079.647,-171426.5086,-99324.2359,-0.55372,-7.34e-22,-223548.106,3.3882,0.17209,177.2752,8.63e-21,0.20693,0.54333,978.795,0.72644,1.21e-19,0.60402,0.20174,0.29761,-2783.351,-0.63284,0.67877,1378382.106,1.1078,-1.2316,1.3769,0.95371,0.10532,0.30688,-0.22033,0.1722,-1.284,-1.4331,0.31942,19.701,0.007571914,0.54401,0.64231,141.1738,4298.5537,103.6451,813.9153,29.3505,17.1466,43.2121,234.7774,151.571,381.5705,2146.9617,8594.4997,507.077,1042.2244,76.3229,3256.6438,1627.9143,179.5887,1089.484204,652.8544626,1.0
-0.98292,-2515.5546,3.14e-20,881.036,-2365.8579,-57555.8208,-3582.7484,0.33805,-0.37695,-228575.9696,-3979.9095,0.64578,-2990.5878,-170552.9983,-95994.6965,-0.60359,-6.12e-22,-258942.5595,2.6642,0.17202,278.6377,-7.14e-21,0.22238,0.57483,996.9246,0.98292,-5.23e-20,0.82411,0.20306,0.33998,-2624.7463,-0.64578,0.9031,1768493.404,1.0989,-1.2945,1.0013,0.5091,0.36362,0.24919,0.79152,0.19767,-1.1195,-1.7479,0.32812,21.634,0.007535692,0.52768,0.66841,141.2147,4308.4196,103.834,815.6599,29.4078,17.143,43.2429,235.0861,151.6119,382.363,2151.2015,8613.6331,508.055,1044.4829,76.4589,3263.8551,1631.4092,179.9345,1083.53822,627.6029227,1.0
-0.74672,-2575.8089,-1.09e-20,702.8761,-2159.7183,-66173.4488,-4414.8188,0.2644,-0.23203,-200293.3276,-3764.4746,0.51291,-2746.9234,-179266.8902,-106148.0259,-0.41253,8.87e-22,-224864.2885,11.6049,0.19675,114.3442,1.07e-20,0.18183,0.40667,675.7185,0.74672,4.85e-20,0.63696,0.15117,0.22574,-2540.1617,-0.51291,0.98031,1555926.06,1.0768,-1.4572,2.065,0.29758,0.579,0.28659,-0.39916,0.20149,-1.5138,-1.0234,0.31436,19.773,0.007775597,0.54005,0.6387,140.9905,4251.1927,102.5588,805.41,29.0448,16.937,42.7071,232.424,151.3878,377.5546,2125.4281,8502.0408,501.6344,1031.4946,75.5073,3221.683,1610.8177,177.6687,1079.907722,655.5981564,1.0
-0.97986,-2421.6402,2.72e-20,1197.2804,-2106.993,-54262.1698,-15336.1693,0.40037,-0.50256,-161210.82,-9912.8482,0.97915,-4358.8884,-100955.9334,-69082.834,-0.60626,-1.53e-20,-204656.4534,4.2376,0.20909,609.7598,-7.05e-20,0.30111,0.60066,895.787,0.97286,4.06e-19,1.0069,0.19121,0.49659,-3160.8297,-0.92764,-0.65913,1848959.556,1.3042,-1.4417,-1.3708,0.34337,0.44835,0.2317,-2.0875,0.15579,-1.6853,-1.7841,0.36516,19.746,0.004352866,0.48275,0.63793,144.6408,5371.6291,129.1053,1012.6046,36.534,21.2844,53.7472,292.4597,155.0381,474.7622,2662.2505,10717.5702,631.0569,1295.354,94.9723,4059.8365,2025.9729,223.5098,1486.843148,755.9693533,0.0
-1.1374,-1554.8785,7.49e-20,786.8463,-1228.6959,-52251.7087,-10726.2515,0.40269,-0.35441,-142752.5568,-8806.516,0.69065,-2971.349,-91251.415,-64518.9482,-0.39274,9.410000000000001e-21,-178209.7647,2.364,0.1729,592.325,2.91e-20,0.24203,0.38401,429.1635,1.1413,3.02e-19,1.0415,0.13049,0.31463,-2039.4082,-0.63791,0.1764,1865478.176,1.3615,-1.7224,-1.3666,0.39449,-0.42522,0.27693,-0.46471,0.21549,-1.3643,-1.1942,0.20752,26.481,0.004481475,0.39374,0.69723,144.4809,5370.8536,136.1634,1021.9152,40.2076,23.4388,58.5549,305.7397,154.8782,479.5313,2705.713,10766.9415,634.5354,1307.4726,101.4517,4080.9236,2043.4783,226.5969,1475.095039,690.0373361,0.0
-0.95822,-3036.2418,-1.45e-19,1363.3882,-2478.3748,-63378.9245,-17923.3588,0.49815,-0.34502,-150765.5209,-11264.1841,0.71968,-5098.6061,-99664.27,-73778.6106,-0.39111,-4.040000000000001e-21,-218730.8154,6.6421,0.30501,460.3357,6.34e-21,0.31287,0.38476,619.6639,0.94686,4.85e-20,1.0587,0.1422,0.37189,-3773.276,-0.73073,-0.98351,1755881.592,1.2308,-2.3246,-1.8681,0.1303,-0.50812,0.21631,-1.7717,0.17767,-1.5569,-1.0871,0.25997,28.094,0.004070657,0.4926,0.64341,145.0009,5492.4944,131.3114,1033.5036,37.1986,21.6902,54.6863,297.2289,155.3983,483.9356,2713.2746,10947.9168,641.4385,1324.9741,96.7305,4146.4306,2067.9451,227.7168,1516.632184,733.2194983,0.0
-0.93775,-3349.4744,8.04e-21,488.9262,-2959.4655,-73526.8802,-3086.6339,0.29701,-0.17493,-191432.8354,-8401.5652,0.36055,-4801.4751,-160641.0885,-108313.7664,-0.23631,9.179999999999999e-23,-232751.7421,77.6435,0.13682,765.3876,-1.5900000000000002e-21,0.13696,0.24659,250.9638,0.93775,-3.94e-20,0.64183,0.079942,0.19762,-4157.6239,-0.36055,-1.6483,1717705.692,1.4193,-1.0759,-0.27596,1.6657,0.30546,0.29446,2.8587,0.16874,-1.3901,-1.2563,0.19222,26.456,0.005784731,0.52551,0.69646,142.843,4788.6071,115.1297,904.9132,32.587,19.0275,47.9326,260.4808,153.2402,423.8094,2382.8212,9564.9393,561.875,1160.4686,84.7293,3623.9025,1810.1077,199.4013,1057.86944,666.9187716,1.0
-0.93917,-3442.8816,5.7e-20,410.7021,-3114.0229,-51687.5476,-3370.0164,0.23122,-0.34732,-215659.6218,-8437.3105,0.35731,-4607.0312,-143999.71,-81438.3168,-0.40707,4.89e-22,-233776.8868,60.4539,0.084549,656.0843,7.65e-20,0.12604,0.39595,751.3655,0.93917,2.43e-20,0.60712,0.16191,0.34537,-3934.238,-0.35731,-1.6442,1557186.3,1.3965,-0.98445,-0.19242,1.5317,0.37402,0.17165,3.2068,0.22098,-1.2829,-1.1649,0.2666,23.289,0.006528331,0.55591,0.71933,142.7834,4767.8445,116.5371,902.0334,32.7559,19.1449,48.5996,264.691,153.1806,424.2833,2378.7915,9530.8033,569.5687,1148.9858,85.1699,3611.2468,1804.5019,199.8994,1045.848404,665.6288827,1.0
-0.80964,-3286.7059,-4.8e-20,425.1654,-2782.1007,-60040.47,-3284.2698,0.23932,-0.34778,-212726.8995,-8582.7258,0.37226,-4117.142,-149922.2214,-91512.0548,-0.40349,7.95e-22,-228445.5637,35.914,0.095788,630.1289,5.64e-21,0.12799,0.39628,512.48,0.80964,-1.97e-20,0.58591,0.12691,0.35217,-3754.7143,-0.37226,-1.368,1680656.685,1.3217,-1.545,-0.49813,1.7505,0.12345,0.18012,2.6027,0.20605,-0.98216,-0.85095,0.21841,22.121,0.005846859,0.51653,0.70443,142.7375,4769.007,114.9967,902.7982,32.5587,19.0222,47.8715,260.5676,153.1347,423.19,2380.9421,9534.1116,562.2386,1156.2073,84.6466,3612.6345,1805.7098,199.165,1153.934797,667.2113064,1.0
-0.71808,-1999.1329,1.4e-19,1288.9096,-1514.146,-73269.7872,-13180.4612,0.34664,-0.27824,-158228.2437,-7694.3096,0.60301,-3522.6172,-108686.4647,-81299.8025,-0.36136,4.77e-21,-213513.7947,4.37,0.10642,440.6187,5.290000000000001e-21,0.28057,0.38229,624.0523,0.73971,-2.43e-19,0.73912,0.14454,0.27343,-2609.8268,-0.61661,-0.31769,2163244.12,1.3988,-2.0674,0.21163,-0.91105,-1.1989,0.21565,0.43575,0.1773,-0.72288,-0.6877,0.25236,24.171,0.00370957,0.22292,0.74476,145.2758,5650.3909,136.1625,1070.1014,38.5733,22.5031,56.7363,308.5385,155.673,501.583,2822.8965,11298.6437,666.2115,1370.6418,100.3004,4281.3282,2140.2681,236.0329,1589.64397,745.0161408,0.0
-0.86078,-2233.0113,9.860000000000001e-21,1346.5882,-1687.9569,-86129.4952,-13440.9478,0.36996,-0.20006,-185354.9746,-8277.595,0.60553,-3758.61,-129438.4686,-98580.5787,-0.31347,-1.4400000000000001e-21,-222164.0877,6.1003,0.13351,546.4133,-1.14e-20,0.2898,0.32283,558.4769,1.0002,2.67e-19,0.84448,0.13021,0.17629,-3007.4868,-0.61099,0.12217,1877104.114,1.4025,-2.1374,0.02935,-1.046,-1.2512,0.17303,0.71635,0.20989,-1.2318,-1.1233,0.2422,23.54,0.003713083,0.21847,0.72404,145.2384,5639.4796,135.9116,1067.808,38.4844,22.4985,56.6769,307.9456,155.6356,500.431,2816.5317,11275.071,664.6051,1368.1375,100.0843,4272.3401,2135.681,235.4849,1616.755318,712.6337224,0.0
-0.77628,-2037.4738,-2.19e-20,1049.9908,-1574.5949,-72933.2498,-13115.0622,0.30409,-0.26344,-148704.1328,-7945.9973,0.52722,-3425.4628,-97226.2758,-72163.8672,-0.32323,5.04e-20,-214890.267,5.6304,0.091407,532.6659,-1.34e-20,0.23362,0.31903,423.1272,0.79128,6.0700000000000005e-21,0.7805,0.10992,0.25607,-2627.6435,-0.52958,0.024258,2088470.87,1.3083,-2.278,0.46263,-1.7925,-1.4728,0.21181,-0.10681,0.16263,-0.019861,-0.551,0.25713,24.229,0.003714268,0.31873,0.73729,145.2065,5636.486,136.0756,1068.2219,38.5197,22.4861,56.6718,308.2587,155.6037,500.7746,2819.901,11274.1241,665.4235,1368.1615,100.1541,4272.1809,2136.3864,235.6612,1401.090802,648.8811548,0.0
-1.2972,-2452.6516,-3.11e-21,914.1866,-1988.1512,-60049.4725,-2444.2546,0.43675,-0.37327,-175133.0893,-9874.6646,0.56977,-3982.2031,-142986.3224,-88744.0892,-0.45212,-3.46e-21,-203762.5222,4.4296,0.19734,503.7106,2.81e-22,0.21866,0.44077,627.3336,1.2925,2.43e-19,0.93705,0.14497,0.37664,-3115.1598,-0.56579,1.4192,1030685.872,1.3012,-2.1223,0.12339,0.50702,-0.22562,0.1591,0.34751,0.18115,-1.1753,-1.2662,0.17632,24.007,0.006143757,0.3206,0.65746,142.448,4678.5713,112.913,885.7398,31.9466,18.6473,46.983,255.764,152.8452,415.1959,2336.0824,9353.6048,551.596,1134.3558,83.0545,3544.2484,1771.5797,195.4044,1192.124616,632.780443,0.0
-1.3538,-2248.4498,2.78e-20,844.5367,-1896.8543,-61163.2862,-1436.6505,0.38625,-0.30847,-192578.3657,-5742.4459,0.67234,-3501.4542,-147400.5799,-91600.8404,-0.42769,1.98e-20,-226921.7309,5.4853,0.15148,438.2582,-1.97e-20,0.204,0.46145,548.0048,1.3034,1.7e-19,0.89285,0.13399,0.33493,-2802.9955,-0.55365,1.3337,1595519.536,1.3612,-1.6434,-0.0018098,0.39524,0.27416,0.21721,1.4903,0.18377,-0.91063,-1.217,0.15532,21.791,0.006810129,0.32832,0.68441,141.8424,4494.1061,108.4031,851.2172,30.6901,17.9265,45.227,245.7507,152.2396,398.9755,2245.6303,8987.2072,529.9034,1090.3949,79.8152,3405.4997,1702.4979,187.7678,1192.017426,619.4843349,0.0
-1.3446,-2457.2977,6.28e-20,1159.9225,-2011.1442,-51480.3854,-2502.856,0.48076,-0.42477,-163896.1003,-10042.5847,0.67562,-3805.1568,-129557.0565,-77267.231,-0.51367,1.66e-20,-192087.2509,3.6652,0.21143,473.4008,-1.44e-20,0.26388,0.59247,941.4308,1.3763,-1.21e-19,1.0908,0.19015,0.40682,-3227.9358,-0.70859,0.91424,1392153.478,1.2708,-2.1982,0.48992,0.83281,-0.41178,0.16158,-0.30518,0.18664,-1.2043,-1.0532,0.17138,22.948,0.006178433,0.32641,0.6371,142.3315,4656.0982,112.4398,882.6689,31.8355,18.6325,46.8582,254.7641,152.7287,413.8589,2330.7381,9314.4121,550.1986,1130.2323,82.7872,3529.623,1765.269,194.7806,1216.165098,652.5411551,0.0
-0.62402,-2823.2393,8.770000000000001e-21,1197.9878,-2463.7433,-46701.5409,-17420.408,0.33166,-0.55552,-187018.7694,-11536.8532,0.78753,-3950.2659,-121105.8634,-75274.4478,-0.799,-2.6500000000000003e-21,-184377.9392,4.0793,0.19723,321.7389,-1.65e-20,0.31,0.81471,1284.596,0.63381,6.07e-20,0.79119,0.27406,0.56654,-3386.379,-0.83466,-0.90562,1861217.723,1.299,-3.1471,-0.71533,1.6965,-0.17745,0.1404,-1.6126,0.13814,-2.0708,-1.5095,0.21436,24.282,0.004173499,0.31947,0.58102,144.5983,5409.4001,130.6992,1025.2513,36.9827,21.6011,54.4519,296.109,154.9955,480.7015,2706.4875,10820.704,638.9745,1312.7166,96.1613,4100.3895,2050.4778,226.2344,1230.828585,791.7574578,0.0
-0.58181,-3023.1737,3.07e-20,1578.5168,-2530.5635,-45742.377,-18205.3964,0.34583,-0.52464,-182152.9647,-12290.4994,0.91987,-4429.5057,-118828.6378,-75053.588,-0.89436,1.6700000000000002e-21,-181016.2945,6.2472,0.17898,296.3973,-2.39e-20,0.39494,0.87972,1568.6142,0.60399,1.15e-19,0.82568,0.3164,0.53339,-3736.3685,-0.92098,-0.6523,2098271.14,1.3167,-3.2043,-0.54572,1.2751,-0.089663,0.18447,-2.2301,0.14861,-1.842,-1.9445,0.17049,25.698,0.004224185,0.28914,0.56819,144.5521,5387.6035,129.9908,1020.5939,36.8033,21.4816,54.1288,294.5007,154.9493,478.4448,2692.9915,10774.4076,635.6944,1306.9564,95.6897,4082.7382,2041.2174,225.1608,1252.125086,847.7873263,0.0
-0.60531,-3186.1692,-6.33e-20,1592.329,-2657.687,-39505.3139,-17881.4615,0.3568,-0.69952,-179521.7599,-11995.1828,1.0082,-4453.5274,-112314.4181,-67326.112,-0.95834,-4.39e-21,-184321.4117,3.3063,0.16141,229.9576,-1.43e-20,0.40315,0.96323,1730.1228,0.61575,-6.0700000000000005e-21,0.85261,0.36861,0.69017,-3876.8511,-0.92924,-0.91574,1586052.676,1.4012,-3.4108,-0.59796,1.4453,0.14112,0.14905,-2.2447,0.1309,-1.3901,-2.2248,0.17221,27.628,0.004132622,0.21922,0.55398,144.6918,5435.5381,131.1608,1029.5843,37.1327,21.664,54.5979,297.2516,155.089,482.7074,2716.4794,10870.0203,641.5277,1318.1715,96.546,4118.9522,2059.228,227.1672,1258.045246,862.6263907,0.0
-1.0382,-2456.7623,1.85e-19,980.8709,-1914.7152,-57161.6577,-2612.5252,0.37342,-0.43012,-147541.7044,-8586.0543,0.65983,-3138.4771,-131348.4313,-82806.8779,-0.51839,-6.0600000000000006e-21,-170466.1295,2.6533,0.11624,687.1314,4.4e-21,0.23518,0.5306,721.1612,1.0377,2.12e-20,0.90954,0.16421,0.40817,-2793.5322,-0.65377,-0.29072,1793472.338,1.2789,-0.82584,-0.40112,1.3383,-1.0232,0.18744,-0.039816,0.17226,-1.7573,0.12727,0.27003,19.329,0.005450948,0.39407,0.73097,143.1658,4906.7133,118.4045,929.495,33.5298,19.5304,49.2798,268.2693,153.5631,435.7909,2452.4271,9813.3401,579.1326,1190.018,87.164,3718.5803,1859.0659,205.0935,1220.99151,606.675248,1.0
