tqwt_minValue_dec_18,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_11,tqwt_entropy_shannon_dec_16,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_26,tqwt_stdValue_dec_17,tqwt_minValue_dec_14,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_28,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_minValue_dec_15,tqwt_meanValue_dec_5,tqwt_entropy_log_dec_10,tqwt_kurtosisValue_dec_36,tqwt_energy_dec_17,tqwt_entropy_shannon_dec_20,tqwt_meanValue_dec_7,tqwt_stdValue_dec_16,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_maxValue_dec_18,tqwt_meanValue_dec_34,tqwt_maxValue_dec_17,tqwt_stdValue_dec_15,tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_minValue_dec_16,mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,class
-0.80295,-2912.3243,-2.63e-20,286.7181,-2242.6299,-74522.9341,-2349.1371,0.15224,-0.22221,-223744.9876,-10000.0516,0.37778,-4128.3957,-173279.8683,-109352.5722,-0.35315,-9.790000000000001e-21,-225497.0966,3.5778,0.03132,709.021,-6.73e-20,0.10303,0.33979,352.7918,0.81731,-1.43e-19,0.51431,0.10184,0.22186,-3543.3084,-0.36301,3.9772,1126184.663,1.2502,-0.41763,1.6023,0.43799,-0.18762,0.24847,2.655,0.19728,0.48299,-1.5488,0.27456,0.013759,-187957.7322,-789375.0086,0.017544,0.015196,0.03675,0.015415,0.032465,-37504.7341,-117.9489,228.9474,-100029.7658,233.1003,239.3446,130.6025,249.7419,235.8726,-387373.0961,-26099.5692,0.029055,0.029958,0.016638,-1704433.364,-58167.614,-3660232.324,0.016075,1.0
-0.83262,-2696.5335,4.75e-20,351.9945,-2046.1029,-71796.8958,-1335.2922,0.13652,-0.20495,-221521.8708,-8927.2775,0.34945,-2610.6771,-174960.2984,-108499.8216,-0.32598,-5.2e-21,-271544.5711,9.411,0.020182,567.4989,9.510000000000002e-21,0.11243,0.34861,370.3191,0.82696,-4.85e-20,0.48064,0.10263,0.20493,-3167.8962,-0.37042,3.4527,1296321.642,1.1873,-0.23497,1.5856,0.56404,0.24434,0.26949,2.3401,0.19204,0.56169,-1.8723,0.24313,0.015842,-189680.2987,-796202.8349,0.017337,0.015103,0.036285,0.016157,0.034306,-37941.5471,-136.7216,229.5118,-101010.7518,233.7134,239.9091,130.7184,250.3064,236.5371,-390816.5541,-26429.418,0.030825,0.028854,0.018237,-1719063.854,-58787.0754,-3691442.909,0.013575,1.0
-0.31082,-3045.4668,3.36e-20,1125.5655,-2497.6692,-52476.4802,-13393.6085,0.19606,-0.51922,-133560.2961,-11505.8733,0.64616,-4761.7775,-104228.7793,-80054.2886,-0.58378,7.34e-22,-167718.2556,5.0081,0.065017,642.4422,-7.47e-20,0.26027,0.58766,1148.4698,0.31179,8.49e-20,0.46466,0.22618,0.50271,-3947.8361,-0.62997,-1.5226,1717236.088,1.3021,-1.6943,-1.3325,-0.33081,-0.25249,0.21684,-1.748,0.14945,-2.0665,0.65413,0.17305,0.01254,-238860.9179,-998074.967,0.011906,0.011568,0.021677,0.011673,0.024157,-48351.7984,-133.2931,245.1403,-127602.1065,250.4059,255.5375,133.7627,265.935,254.2704,-491016.0039,-33879.5404,0.023029,0.021646,0.015379,-2151307.911,-74553.775,-4612928.794,0.014427,0.0
-0.27468,-3167.71,-4.12e-19,1347.3412,-2586.385,-55841.1942,-17009.4004,0.19815,-0.34005,-119921.3412,-12499.2463,0.589,-5191.1996,-87113.1197,-74576.6594,-0.48523,2.32e-21,-161604.1015,6.7276,0.077558,486.8434,2.96e-20,0.28973,0.47189,1073.9955,0.29496,1.21e-20,0.42453,0.213,0.35918,-4180.9885,-0.59534,-1.7751,2034706.321,1.2648,-1.8496,-0.43391,-0.17365,-0.86266,0.26198,-2.6722,0.1246,-2.3223,1.316,0.18775,0.013765,-242351.2324,-1012765.975,0.015385,0.013843,0.033345,0.013272,0.022355,-48989.4196,-152.178,246.2084,-129413.9432,251.5238,256.6056,133.9598,267.0028,255.4502,-498167.1613,-34317.7867,0.03072,0.026628,0.016525,-2182742.286,-75575.274,-4679905.267,0.014247,0.0
-0.44528,-2787.9775,5.95e-20,710.5637,-2157.9699,-52685.9476,-13431.5357,0.1687,-0.51779,-129130.5489,-9889.857,0.64594,-3937.5303,-87670.8833,-73040.9836,-0.56148,3.36e-21,-186198.6563,15.972,0.040627,577.7141,-1.76e-20,0.1955,0.56745,1105.4926,0.44807,-1.09e-19,0.47641,0.22207,0.53121,-3306.9366,-0.59965,-2.0838,1557341.222,1.4011,-1.0785,-1.3688,-0.63831,0.4219,0.18982,-0.65088,0.14599,-1.8283,0.55996,0.26424,0.014091,-240381.6813,-1004660.222,0.012509,0.011479,0.024175,0.013771,0.029174,-48567.3402,-147.3547,245.6206,-128350.0641,250.8997,256.0178,133.8514,266.415,254.786,-494165.1953,-34012.7092,0.027192,0.027409,0.017392,-2165398.816,-74940.1856,-4642954.128,0.015192,0.0
-0.63914,-2755.7796,-1.46e-19,1102.4729,-2306.978,-53621.0054,-7614.7336,0.31321,-0.5971,-155936.0481,-10152.9724,0.73716,-4069.0932,-99371.5168,-66322.5044,-0.59724,8.810000000000001e-21,-204062.9571,2.7621,0.14462,563.6534,6.24e-20,0.2797,0.6224,971.0164,0.63369,3.0300000000000003e-21,0.82472,0.20818,0.58617,-3431.6777,-0.73002,-2.3512,1258987.165,1.2388,-1.8077,0.089734,-1.1525,-0.21076,0.16549,-0.063295,0.17719,-0.48938,-1.0528,0.17001,0.0085943,-230761.19,-964951.3544,0.011069,0.013897,0.023043,0.011491,0.024203,-46611.8371,-181.1914,242.7019,-123204.0066,247.7943,253.0991,133.3076,263.4963,251.4972,-474518.4301,-32630.2408,0.014866,0.029504,0.0098397,-2080423.739,-71933.9012,-4461889.409,0.012595,1.0
-0.67196,-3185.401,-1.59e-19,1116.7938,-2692.3041,-54548.1532,-8546.5284,0.32701,-0.52659,-145767.7819,-10331.7075,0.68506,-4099.3571,-91569.6477,-66542.4325,-0.54869,-3.33e-21,-204498.2479,5.5062,0.18179,551.7111,-2.65e-20,0.26195,0.54,680.6291,0.70507,-7.28e-20,0.85388,0.16029,0.56709,-3544.2232,-0.66481,-1.9555,2119766.773,1.2916,-2.0235,-0.37032,-0.88289,-0.55544,0.18067,-0.59238,0.17871,-0.48024,-1.1985,0.20634,0.010157,-230714.9109,-964596.8388,0.010717,0.014313,0.020699,0.014311,0.028143,-46636.4368,-137.0365,242.6755,-123204.3678,247.7728,253.0727,133.3026,263.47,251.4812,-474383.8127,-32655.7432,0.01914,0.033227,0.015911,-2079664.97,-71951.8837,-4460272.258,0.013606,1.0
-0.70408,-2773.4402,-1.87e-19,1157.0751,-2287.0305,-53047.3304,-6023.4953,0.26715,-0.55946,-159563.8573,-9300.7989,0.73258,-3067.2126,-100454.8326,-70367.0059,-0.64086,2.6900000000000002e-21,-208536.4411,7.3975,0.088746,660.1575,1.16e-20,0.28582,0.65706,1221.389,0.73347,-1.82e-19,0.69372,0.23904,0.54922,-3247.8108,-0.75494,-1.1743,2160757.059,1.2878,-1.022,-0.51109,-0.6637,0.50912,0.1953,-0.13246,0.16481,-0.41426,-1.8393,0.14566,0.009098,-228332.2472,-954996.0742,0.010091,0.010124,0.020613,0.0093236,0.019291,-46114.4586,-164.6335,241.9605,-121899.6252,246.9981,252.3577,133.1678,262.755,250.6554,-469548.2579,-32281.1998,0.016563,0.020037,0.0095485,-2059116.652,-71171.4178,-4416481.786,0.010802,1.0
-0.90231,-2145.1163,1.5e-19,921.9238,-1715.1861,-68710.2582,-1047.8951,0.31764,-0.50756,-174249.4917,-7548.7921,0.74275,-4001.6714,-131101.6971,-91689.9302,-0.63715,3.06e-20,-232714.855,3.0703,0.10974,333.2549,-4.53e-20,0.23276,0.59441,513.1027,0.90059,1.33e-19,1.0778,0.13281,0.62873,-2967.695,-0.80581,0.56345,1657757.112,1.2288,-1.4384,-0.27259,-0.019195,0.4695,0.32001,0.84182,0.17701,-0.23835,-0.00092721,0.30266,0.017581,-212757.3165,-892771.1323,0.017405,0.019713,0.033164,0.019786,0.038197,-42249.3594,-62.2824,237.2163,-113088.1143,241.8307,247.6143,132.2569,258.0187,245.1277,-438050.6766,-29401.2879,0.034592,0.036126,0.022019,-1925899.23,-65635.6003,-4132434.656,0.020864,0.0
-0.9633,-2492.5877,-2.03e-19,1402.8924,-1971.5943,-60237.1551,-1866.046,0.43429,-0.62606,-162960.3821,-8830.7687,0.98881,-4422.9401,-122866.3412,-83249.1317,-0.72477,1.6700000000000002e-21,-212630.6379,5.5293,0.19363,342.4168,1.33e-20,0.34561,0.67706,893.4269,0.93137,1.82e-19,1.2764,0.19964,0.54093,-3377.5266,-0.98421,-0.55223,1727657.476,1.2767,-1.325,0.057212,-0.12121,0.48786,0.27249,0.20683,0.16156,-0.73949,-0.10358,0.23226,0.018915,-214181.2503,-899913.1334,0.016379,0.018957,0.034494,0.018426,0.035096,-42364.3304,-69.655,237.7814,-113749.2112,242.4185,248.1794,132.3662,258.5775,245.6462,-441508.4662,-29421.0089,0.041068,0.043356,0.020725,-1941192.666,-65926.2055,-4165118.553,0.015338,0.0
-0.57584,-3601.2403,1.93e-19,1751.0813,-2888.7267,-52979.591,-9516.231,0.49601,-0.55618,-163213.6102,-12435.6328,0.9159,-5943.411,-111760.071,-71462.1001,-0.63557,6e-21,-213370.0436,5.7636,0.34264,190.3574,-3.7e-20,0.41597,0.79692,1150.0145,0.59638,3.03e-20,1.0715,0.22778,0.6163,-4685.9363,-0.933,-1.9589,1639383.819,1.2934,-2.389,-0.51297,0.15998,0.11246,0.23247,-2.2251,0.15329,-1.1759,-1.4143,0.21588,0.01318,-229789.3831,-961145.3955,0.014613,0.016061,0.030275,0.013043,0.029198,-46349.8582,-146.0623,242.4219,-122647.0981,247.49,252.8192,133.2543,263.2164,251.1643,-472595.3967,-32427.8117,0.029054,0.034095,0.017449,-2072278.053,-71563.3633,-4444530.287,0.013453,0.0
-0.88864,-2284.4758,8.4e-20,1436.8238,-1978.3068,-55042.7576,-10097.5486,0.41407,-0.48663,-199394.5652,-8211.9487,0.75962,-2984.5786,-128504.5866,-79099.1748,-0.56371,-8.32e-21,-215526.4269,3.9689,0.18868,566.6175,-2.04e-20,0.32425,0.55312,893.9143,0.87412,1.94e-19,0.98613,0.19032,0.48439,-2520.8088,-0.73381,0.67419,1332322.152,1.4547,-1.8869,1.0188,-0.79513,0.39049,0.29749,0.10655,0.16435,-0.90985,-2.7043,0.35923,0.017093,-236718.3782,-989708.9295,0.017667,0.017394,0.031608,0.022186,0.042919,-47770.1978,-116.352,244.5294,-126354.2067,249.7232,254.9267,133.6491,265.3241,253.5428,-486667.9468,-33441.7791,0.029039,0.036819,0.020177,-2133405.956,-73746.3711,-4574785.757,0.016744,0.0
-0.74551,-2499.8313,-1.49e-19,1696.9033,-2203.8267,-52177.792,-8680.2606,0.45265,-0.51928,-189947.4777,-9068.3242,0.89013,-3442.5928,-117398.5949,-76157.5059,-0.60253,1.44e-20,-245136.7183,5.7027,0.23668,496.0734,-1.62e-20,0.41358,0.6205,1317.8025,0.71958,-2.67e-19,0.9672,0.25455,0.54899,-2848.4827,-0.89803,0.28224,1538146.899,1.3663,-2.6779,0.13935,-0.21938,0.37655,0.31233,-0.37118,0.18853,-0.2815,-2.63,0.30136,0.016555,-234599.3224,-981652.0148,0.017327,0.018775,0.040388,0.016523,0.036764,-47135.5741,-86.0203,243.9359,-125077.8436,249.0564,254.3333,133.5385,264.7317,252.8172,-482458.485,-32948.7853,0.042849,0.040225,0.017981,-2116163.282,-72890.5747,-4538031.983,0.017495,0.0
-1.0208,-1658.2156,4.69e-20,1409.7711,-1377.9262,-63179.1265,-10811.3293,0.43899,-0.41787,-187777.1462,-7747.7045,0.78055,-2777.2915,-126882.5022,-85596.302,-0.55694,-2.7200000000000002e-21,-202996.7407,10.7085,0.18556,661.5835,-1.32e-20,0.32287,0.56691,879.6301,1.0522,-1.36e-18,1.072,0.18799,0.45193,-2306.5446,-0.82975,0.86328,1900554.186,1.3424,-1.2012,0.784,-0.22568,0.29271,0.39074,-0.31408,0.1627,-0.94762,-2.6342,0.37453,0.015285,-238107.5664,-995619.2897,0.018282,0.020367,0.040574,0.020471,0.048192,-48037.2492,-112.2194,244.9617,-127088.944,250.1806,255.3589,133.7295,265.7562,254.0153,-489576.6028,-33624.9207,0.031693,0.044538,0.020901,-2146053.292,-74168.6876,-4601735.315,0.017712,0.0
-0.50464,-2525.5817,-6.65e-20,418.675,-1947.1429,-66886.8607,-2792.7274,0.1545,-0.27732,-202740.137,-9245.8983,0.3679,-3520.9923,-140201.4266,-93431.1801,-0.32445,3.3e-21,-255208.0086,4.3599,0.03766,322.3856,-4.76e-21,0.12609,0.32516,337.0881,0.52105,1.46e-19,0.4726,0.098404,0.29833,-3114.1729,-0.35806,0.72036,2074789.055,1.1753,-1.8075,-0.96288,0.43973,-0.15579,0.14394,1.0451,0.16981,-0.12443,-0.17328,0.15131,0.011692,-220477.7685,-922628.9515,0.0095923,0.010193,0.018478,0.010455,0.022207,-44462.032,-144.3823,239.5193,-117662.1478,244.4041,249.9165,132.703,260.3138,247.8986,-453559.0731,-31096.0594,0.022219,0.019892,0.012177,-1989832.79,-68662.6429,-4268815.034,0.01104,1.0
-0.60124,-2356.7775,-1.53e-20,378.8233,-1854.905,-74685.3764,-3082.832,0.15712,-0.2748,-197081.6671,-9124.0689,0.39644,-3536.7653,-137568.2622,-99242.2422,-0.33658,1.24e-20,-255080.4025,4.81,0.042748,354.7142,-1.25e-20,0.11949,0.31668,285.5163,0.5993,-3.88e-19,0.52124,0.089853,0.29069,-2899.99,-0.40004,0.77836,2003808.284,1.1219,-1.8119,-0.95475,0.073222,-0.085106,0.20144,0.85811,0.17237,-0.045048,-0.31226,0.17874,0.012272,-221139.5432,-925562.7984,0.010349,0.010657,0.019678,0.012202,0.028108,-44525.4832,-134.3197,239.7426,-117966.0107,244.6243,250.1399,132.7458,260.5372,248.1333,-454903.272,-31128.5306,0.022224,0.02362,0.011648,-1996113.337,-68802.201,-4282200.199,0.012759,1.0
-0.78611,-2358.5981,4.91e-20,609.4503,-1868.2001,-67534.1706,-2458.7514,0.24489,-0.36431,-186937.4177,-7866.6,0.46173,-3092.4266,-131989.309,-91780.0849,-0.41325,-3.36e-21,-240702.0213,4.2442,0.054422,299.1817,-8.460000000000001e-21,0.1647,0.43182,397.8446,0.78615,5.82e-19,0.66526,0.11109,0.33278,-2673.2253,-0.53566,0.43796,1836610.331,1.2456,-1.8644,-0.32622,-0.52757,0.16665,0.16838,1.4849,0.21005,0.19874,-0.26833,0.17512,0.016245,-222702.7199,-931837.3523,0.012815,0.017957,0.029904,0.015144,0.029575,-44897.5479,-131.7622,240.2185,-118836.8866,245.1518,250.6158,132.8368,261.0132,248.6845,-458139.2656,-31396.2515,0.030573,0.03907,0.017633,-2009545.242,-69338.448,-4310828.474,0.013921,1.0
-0.8537,-2962.7053,-6.28e-20,1270.0546,-2567.4076,-55236.8346,-17464.7933,0.47913,-0.40309,-189563.6663,-11117.1576,0.68048,-3100.1692,-111095.201,-72673.0018,-0.43178,1.2200000000000001e-21,-207498.6814,4.6755,0.33037,310.8987,-4.9e-20,0.29672,0.44724,794.5882,0.85049,8.49e-20,1.0226,0.16847,0.40421,-2897.0943,-0.66042,-0.56888,1629230.882,1.3755,-1.7817,0.61221,0.29233,-0.21223,0.24205,-1.7569,0.16124,-0.85871,-2.3523,0.23024,0.010619,-246726.7782,-1030038.614,0.014564,0.013236,0.030277,0.015417,0.02896,-50105.5786,-116.8157,247.4527,-131916.8544,252.8792,257.8499,134.1879,268.2472,256.9154,-506918.8739,-35160.2361,0.021836,0.024426,0.013868,-2219696.789,-77159.176,-4758632.027,0.014001,0.0
-0.89024,-2814.343,7.09e-20,1230.8825,-2514.884,-50258.3289,-15938.3055,0.45359,-0.48201,-189162.9853,-9937.8243,0.76918,-2746.6357,-107468.2014,-66295.955,-0.55737,-7.71e-21,-204926.308,3.2268,0.24378,299.3544,3.52e-22,0.30526,0.53557,840.8974,0.94532,-1.76e-19,0.98228,0.1838,0.51419,-2490.2191,-0.74528,-0.5087,2098700.788,1.3817,-1.5327,0.78528,0.31062,0.049872,0.27483,-0.87074,0.16112,-0.90503,-1.9306,0.26935,0.013925,-243623.6204,-1017955.331,0.014492,0.015568,0.028768,0.016994,0.035155,-49285.8433,-150.172,246.5833,-130126.9479,251.9257,256.9805,134.0288,267.3777,255.8777,-500753.9799,-34535.7529,0.026802,0.032384,0.016763,-2193845.275,-76013.6188,-4703559.774,0.016035,0.0
-0.81929,-2653.2982,-1.39e-20,858.7252,-2174.3931,-59007.8651,-8199.9655,0.29103,-0.43352,-202201.5004,-7174.3312,0.70035,-2757.4907,-130807.943,-84936.2563,-0.54451,-3.0600000000000003e-21,-222884.4439,4.7913,0.11674,544.8822,1.09e-20,0.22049,0.51765,579.0464,0.80782,-2.43e-19,0.85265,0.14786,0.43201,-2551.0442,-0.70377,0.69871,1585789.618,1.3927,-1.5902,0.63931,-0.12185,-0.27396,0.29252,-0.01428,0.16147,-0.42718,-1.9331,0.2021,0.015699,-231904.8597,-974520.8176,0.014457,0.017065,0.031869,0.012423,0.028437,-45791.6115,-58.0486,243.4874,-123084.1139,248.5085,253.8862,133.4401,264.2856,252.0382,-478289.1966,-31796.6296,0.031101,0.036516,0.014219,-2100884.884,-71279.4612,-4505440.322,0.016344,0.0
-0.6081,-3151.5081,2.94e-20,204.813,-2918.043,-100207.1081,-4661.0778,0.15451,-0.087958,-213690.5706,-3276.6209,0.21927,-3216.6862,-192704.512,-139207.4156,-0.12972,-4.44e-22,-254763.0057,54.209,0.15035,118.2183,4.980000000000001e-21,0.076066,0.11191,63.1788,0.6081,-1.21e-20,0.40975,0.033604,0.099673,-2791.3092,-0.21927,-2.4417,1664028.183,1.4474,-1.2877,-1.8869,0.69899,0.61989,0.20784,1.1999,0.19062,-1.868,-1.8603,0.26351,0.013312,-233147.7844,-975182.996,0.015994,0.017921,0.034628,0.016335,0.034302,-46982.4497,-116.5834,243.4598,-124400.7198,248.5794,253.857,133.4498,264.2544,252.3198,-479446.1426,-32868.7654,0.026533,0.03494,0.019528,-2102320.723,-72570.7137,-4508549.669,0.014513,1.0
-0.42311,-3051.0873,-9.5e-21,141.4601,-3008.2712,-77872.7896,-4511.0553,0.11295,-0.13185,-219613.1029,-2986.2558,0.16366,-2361.8927,-169999.1747,-111964.1224,-0.16006,9.179999999999999e-23,-269585.7235,74.1187,0.085371,120.4392,-5.59e-21,0.060244,0.14744,128.9261,0.42311,-1.4e-19,0.28332,0.051378,0.13625,-2241.9284,-0.16366,-2.2251,1528382.599,1.4487,-1.4635,-1.7008,0.5875,0.51886,0.19012,2.0581,0.21755,-1.6521,-1.8255,0.33122,0.012332,-233887.8998,-977993.2185,0.012285,0.017784,0.025676,0.015109,0.040045,-47209.8785,-128.2768,243.6676,-124851.7642,248.8097,254.0648,133.4886,264.4621,252.5742,-480893.9045,-33048.184,0.024086,0.040411,0.017681,-2108334.864,-72874.9012,-4521365.324,0.011172,1.0
-0.61586,-3171.8191,-4.16e-20,212.4542,-3033.3071,-87400.1468,-4517.1518,0.14498,-0.1337,-208533.3904,-3717.7817,0.26908,-2929.0906,-188869.4396,-127669.5151,-0.20535,0.0,-250029.8924,82.3911,0.11661,186.879,1.6e-20,0.079459,0.20249,143.045,0.61586,1.17e-19,0.36871,0.055725,0.1264,-2859.6789,-0.26908,-1.6335,1757309.875,1.4118,-1.4846,-1.99,0.7746,0.36726,0.20141,2.5516,0.23083,-1.9521,-1.3717,0.26212,0.012012,-231296.5154,-967170.8344,0.014496,0.023737,0.028754,0.018573,0.029912,-46714.8738,-168.6692,242.8667,-123485.5411,247.9648,253.2639,133.3386,263.6612,251.6822,-475585.7802,-32704.3788,0.023134,0.048905,0.022196,-2085173.849,-72096.7182,-4472011.725,0.017306,1.0
-0.27515,-3744.0814,4.24e-20,141.8635,-3204.8536,-85093.6384,-7118.1242,0.085902,-0.20723,-211411.9521,-2936.7084,0.34454,-5261.4806,-163448.5644,-113077.9586,-0.31327,1.3e-22,-250551.3458,70.8458,0.085495,30.6418,-1.1500000000000002e-21,0.065305,0.28175,97.7833,0.27515,6.07e-20,0.33932,0.046407,0.24805,-4493.0196,-0.34454,-1.1224,1444294.067,1.2094,-0.54574,0.23945,1.5053,0.58777,0.24665,1.9855,0.19585,-0.89612,0.83957,0.23596,0.014942,-172973.8193,-727265.0155,0.015059,0.014758,0.030011,0.017333,0.030728,-34417.225,-181.8029,223.6896,-91987.5085,227.5105,234.0868,129.5004,244.484,229.9486,-356727.73,-23907.3619,0.029616,0.028348,0.021644,-1571309.951,-53441.8387,-3376179.751,0.014726,1.0
-0.5488,-3655.1172,8.770000000000001e-21,566.3855,-3051.4243,-65276.9733,-6809.0572,0.20449,-0.44255,-185995.0059,-2408.8056,0.56785,-5037.9055,-131793.0573,-87271.2072,-0.46851,-3.06e-22,-213780.5454,21.0718,0.15929,94.0644,-2.93e-20,0.16254,0.47687,405.8897,0.5488,2.73e-20,0.67088,0.1171,0.46022,-4249.2161,-0.56785,-1.7536,1562317.619,1.3902,-0.50862,-0.21402,1.9588,0.67114,0.23791,0.514,0.17046,-1.1297,0.28716,0.24749,0.015843,-172061.3264,-724273.9838,0.016944,0.013535,0.035285,0.014508,0.029573,-34062.8621,-91.2471,223.4297,-91373.2375,227.1877,233.827,129.4446,244.225,229.5791,-355001.2132,-23624.3912,0.032171,0.029301,0.019135,-1564896.211,-52993.4862,-3362480.529,0.016133,1.0
-0.34855,-3729.0361,6.65e-20,359.8832,-3059.5932,-75451.8222,-6943.1141,0.14249,-0.31957,-201725.2095,-2550.4424,0.41961,-5020.8209,-144702.1407,-99601.5634,-0.38904,-1.22e-22,-237411.8115,79.6239,0.12887,58.1353,-2.27e-20,0.11914,0.40182,253.4425,0.34855,3.15e-19,0.45867,0.085327,0.29851,-4386.4765,-0.41961,-1.6983,1480686.765,1.2648,-0.55108,-0.053696,1.9102,1.1148,0.2229,1.5098,0.17571,-1.8056,0.88127,0.26433,0.012337,-171232.0424,-720410.7327,0.015375,0.015718,0.031556,0.0194,0.039919,-34005.4407,-107.5459,223.094,-91018.0897,226.8526,233.4913,129.3729,243.8889,229.242,-353212.8631,-23608.3234,0.022403,0.030174,0.01822,-1556614.166,-52843.2957,-3344808.827,0.01743,1.0
-0.91314,-3768.4576,3.14e-20,508.5179,-3186.3739,-85595.9895,-4103.4574,0.29225,-0.1314,-230118.4247,-9526.6758,0.32911,-5425.9296,-162990.7189,-114213.4356,-0.16544,-3.67e-22,-261076.9504,93.1224,0.22458,459.4493,2.82e-21,0.13974,0.16084,142.3139,0.91314,6.67e-20,0.68116,0.055819,0.13045,-4548.1216,-0.32911,-0.75901,1503087.088,1.2825,-0.80567,-0.22848,0.42889,-0.39599,0.18649,1.7584,0.20842,-1.6124,-1.463,0.23152,0.01036,-213826.3976,-895482.9606,0.011546,0.014691,0.025286,0.011827,0.027794,-43030.1875,-180.0571,237.4364,-114049.7222,242.1728,247.8336,132.3006,258.2308,245.5221,-440044.1079,-30065.6342,0.020746,0.03397,0.015089,-1931713.891,-66507.9848,-4144923.72,0.013459,1.0
-0.23618,-3976.5023,-4.9300000000000006e-21,209.9165,-3210.6854,-98564.4553,-7184.2521,0.10908,-0.073585,-234869.7991,-10583.9403,0.18352,-5447.9421,-175510.4076,-129435.9619,-0.11688,7.65e-22,-285209.2108,70.7515,0.13546,177.3445,-4.32e-21,0.076191,0.12031,71.0466,0.22158,1.82e-20,0.2526,0.036271,0.073055,-4706.8159,-0.18352,0.11947,1955032.069,1.2821,-1.4345,-0.49145,0.15585,-0.9177,0.22916,1.7995,0.16713,-0.67916,-0.82849,0.21618,0.013802,-226682.7602,-948461.6754,0.017316,0.016375,0.036422,0.014235,0.029705,-45682.7464,-119.183,241.471,-120952.4782,246.4627,251.8682,133.0752,262.2656,250.0806,-466225.4145,-31954.6059,0.027266,0.03371,0.01613,-2045130.336,-70565.0674,-4386672.131,0.014184,1.0
-0.47714,-3883.5284,1.66e-20,284.0918,-3068.1427,-95619.8784,-4832.6589,0.174,-0.13352,-240111.6261,-9941.8594,0.31106,-5045.3776,-181112.4936,-130252.7551,-0.1858,2.2200000000000002e-21,-263949.7021,27.498,0.16537,273.1791,1.04e-21,0.095554,0.18238,98.747,0.47714,2.12e-20,0.45993,0.045371,0.13955,-4469.6777,-0.31106,-0.8603,1625834.41,1.271,-0.36937,0.61233,0.34175,-0.70159,0.35218,2.8285,0.17566,-1.8988,-1.0569,0.36706,0.013959,-217404.495,-910517.9679,0.025153,0.013123,0.051056,0.020502,0.041945,-43697.3885,-115.4606,238.5945,-115925.4916,243.392,248.9918,132.5249,259.389,246.8057,-447399.9276,-30524.6413,0.03087,0.025402,0.015139,-1963904.645,-67571.2998,-4213546.022,0.014095,1.0
-0.52209,-3603.6559,-8.55e-20,1848.6802,-3069.5786,-48796.886,-18017.0888,0.48729,-0.59582,-197746.2219,-12165.5321,1.0438,-4977.9562,-112243.7958,-68936.0337,-0.80128,2.45e-22,-210834.1413,5.3682,0.29581,90.5967,-1.57e-20,0.46473,0.88111,1358.1119,0.51348,1.03e-19,1.0046,0.28576,0.61625,-4192.5574,-1.0487,-2.028,2121840.312,1.3272,-3.2872,-1.1062,0.54365,0.99432,0.28674,-1.9089,0.12994,-2.8136,-1.5445,0.29149,0.0099548,-262712.7231,-1096102.134,0.011068,0.01208,0.030605,0.011634,0.02373,-53311.6654,-128.1856,252.1113,-140431.9318,257.8155,262.5086,135.0269,272.9061,262.1522,-539486.3702,-37425.1921,0.020382,0.029337,0.016611,-2361005.863,-82114.4028,-5059611.295,0.011242,1.0
