std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.17479,-2.99e-05,-1.3393,0.32698,1.2528,1549654.707,-0.80729,-1.0747,0.27701,0.25826,1.362,-2.2976,7.2088,-0.75101,-0.21336,4.2437,6.54e-05,-0.44548,0.14605,-0.84493,0.004135,0.013921,0.023899,0.022987,133.4428,-33004.8148,0.026015,-146.0598,0.01231,-47131.0094,-974674.47,-15.4801,264.2169,0.013141,0.010883,243.4224,-124502.2057,-233145.0151,-479364.4902,-25.3653,248.5667,-2101232.611,-175.8264,252.319,0.011486,-4506232.047,0.023126,253.8197,-72710.6526,0.014403,14.3558,0.0
0.38637,-3.05e-05,0.24066,0.71493,1.2756,1722105.916,-0.53725,-2.1431,1.3258,0.16819,1.2848,-2.587,5.4385,2.0692,1.4165,3.175,0.00021151,-0.37423,0.35657,0.50332,-0.00032553,0.014389,0.045051,0.035721,129.4012,-23967.7475,0.02869,-93.7119,0.019242,-34427.9484,-721931.2516,27.1495,244.021,0.01969,0.021847,223.2261,-91555.6501,-171859.6925,-354312.7959,20.086,227.0586,-1559873.876,-113.2188,229.4968,0.019245,-3351767.405,0.038254,233.6234,-53320.3698,0.026772,46.6409,1.0
0.35089,5.02e-05,0.11173,1.4301,1.2565,1489540.577,-0.32181,-1.9992,1.1634,0.16334,1.2811,-3.3406,5.3106,2.6951,0.73198,3.6615,0.0007268,-0.89143,0.29852,0.86119,-0.0025146,0.027275,0.044102,0.046845,129.3731,-23769.1625,0.058977,-136.8949,0.026036,-34188.4996,-720408.2986,-18.2483,243.8887,0.019934,0.021215,223.0942,-91188.3385,-171350.3689,-353397.6984,-32.3214,226.8877,-1556609.307,-158.2938,229.2904,0.031585,-3344803.708,0.052325,233.4914,-53031.4441,0.032247,3.1879,1.0
0.39019,-0.0007893,0.16323,1.1174,1.1761,1664349.056,-0.78716,-2.1236,1.5128,0.15713,1.1856,-2.7729,4.3517,2.6711,1.2681,2.456,-0.00034495,-0.67764,0.27381,1.1233,-0.0049759,0.025133,0.041838,0.047104,129.2096,-23434.7722,0.049503,-145.2777,0.026269,-33725.5169,-711696.2625,-39.1467,243.1291,0.023523,0.020958,222.3347,-90031.1046,-169225.2238,-349069.6041,-15.5046,226.0744,-1537929.737,-178.0495,228.4247,0.028224,-3304933.749,0.050864,232.7319,-52336.226,0.02992,-6.0563,1.0
0.21963,-0.00032819,-2.2457,0.23804,1.1715,2185048.642,0.86459,-1.0324,0.4599,0.19457,1.1863,-0.10291,7.1139,-0.72014,0.57577,-0.16408,-0.0003048,-0.79227,0.24922,-0.28402,0.0012249,0.012449,0.036474,0.033614,134.5366,-35899.817,0.026717,-92.2959,0.013766,-51187.4172,-1057016.546,56.3825,270.7612,0.014929,0.014206,249.9652,-135134.1804,-252996.6304,-519913.1378,91.882,255.4686,-2277407.956,-117.2628,259.6033,0.011955,-4881558.565,0.030271,260.3626,-78929.925,0.015843,87.7223,0.0
0.21358,-0.0001572,-2.1988,-0.066431,1.1534,2210106.853,0.86435,-0.86633,-0.13636,0.18057,1.0807,-0.27874,6.5271,-1.1141,0.13607,-0.87824,-0.00019873,-0.69592,0.26786,0.04924,-0.0015295,0.015189,0.034488,0.033898,134.8058,-36258.3673,0.036899,-79.0502,0.012025,-51830.8349,-1078318.068,85.8897,272.1616,0.014283,0.015377,251.3657,-137488.0946,-257866.238,-530207.9895,74.7171,256.9231,-2322968.425,-89.6482,261.0842,0.013832,-4978600.836,0.027249,261.7636,-80133.3921,0.015061,98.5118,0.0
0.26547,0.00024805,-1.8557,0.46441,1.2019,2162700.712,0.36459,-0.90856,0.58229,0.21045,1.1496,0.38936,7.2751,-1.0736,0.24912,-0.44026,9.95e-05,-0.26842,0.29861,0.0070825,-0.00053097,0.014654,0.032567,0.040563,134.1535,-35951.2771,0.03441,-60.9493,0.01685,-50958.5436,-1027508.97,75.5729,268.9969,0.016192,0.014047,248.2015,-132535.6314,-246886.9632,-506473.5442,78.67,253.748,-2214276.125,-76.0921,257.9134,0.016221,-4747061.674,0.043716,258.5992,-77959.0925,0.017671,89.3454,0.0
0.22667,0.0002518,-1.6891,-0.52527,1.4403,1498176.419,-1.5925,-1.8186,0.34046,0.23643,1.3169,-0.90399,7.2905,-1.7106,-0.22766,1.66,-0.00016896,0.053091,0.1948,-0.48784,-0.0006964,0.010302,0.027152,0.024157,133.3492,-32627.24,0.022536,-135.0437,0.014333,-46639.9685,-967930.5593,18.0804,263.72,0.012451,0.012447,242.9255,-123461.5439,-231383.5968,-475889.5034,11.4226,248.0158,-2086799.717,-141.7475,251.7148,0.01095,-4475476.687,0.029424,253.3228,-72031.8529,0.013483,23.4723,0.0
0.23249,0.00041646,-1.8424,-0.77929,1.4709,1629590.594,-1.3198,-1.9715,0.85076,0.20868,1.373,-1.2291,7.2856,-1.6122,-0.34,2.6143,-2.44e-05,-0.20056,0.14952,-0.55785,-0.0017176,0.010292,0.023829,0.036212,133.4612,-33120.3242,0.022363,-156.3692,0.0124,-47270.1594,-976007.7742,3.1995,264.3157,0.016669,0.011192,243.5213,-124750.5382,-233514.9414,-480050.5534,-0.83726,248.676,-2104085.96,-157.4078,252.4464,0.0099417,-4512312.789,0.026807,253.9185,-72891.0095,0.013162,2.8982,0.0
0.25858,0.00016798,-1.7514,-0.27961,1.3992,1406742.121,-1.2599,-1.5552,0.27449,0.20781,1.3862,-1.0455,7.2027,-1.6232,-0.54703,2.0232,0.00028752,-0.35306,0.24463,-1.0149,0.0022773,0.011943,0.02491,0.03282,133.5206,-33124.9295,0.023028,-109.9789,0.012483,-47316.3281,-980320.0693,14.5255,264.6388,0.014778,0.010908,243.8441,-125126.8286,-234393.6444,-481981.3355,40.5934,248.9879,-2113314.23,-141.4537,252.7539,0.012467,-4531973.484,0.029104,254.2413,-73041.9549,0.013036,48.5647,0.0
0.29176,0.00036916,-1.7003,2.184,1.2883,1793451.66,-0.99692,-3.2742,-0.64348,0.16352,1.1877,-1.0611,5.4395,0.94089,-0.32602,2.1744,-0.00022915,-0.40312,0.32321,-0.30627,-0.00030856,0.017835,0.043529,0.048155,132.5995,-30720.7511,0.037895,-110.5238,0.02427,-43964.2587,-915584.214,-6.3131,259.7763,0.024016,0.020253,238.9811,-116609.0413,-218670.5931,-449880.7505,4.8965,243.7995,-1974750.6,-162.1593,247.2559,0.020684,-4236657.674,0.048858,249.3784,-67975.6752,0.034241,44.9218,1.0
0.40124,-0.00028169,0.27317,1.8502,1.2985,1876027.611,-1.0994,-3.5493,-0.058348,0.17349,1.2291,-1.8092,4.8011,1.157,-0.11337,2.7503,0.00011289,-0.60117,0.36023,0.45687,0.00063305,0.019856,0.046672,0.055201,132.2058,-29801.3929,0.034831,-35.6728,0.026803,-42562.4424,-893103.3779,68.3455,258.181,0.024042,0.021147,237.1669,-113320.6163,-212858.33,-437391.4681,49.6854,241.4024,-1926470.415,-78.5816,244.8438,0.020531,-4131270.852,0.057107,247.567,-65926.7516,0.030829,112.9554,1.0
0.34665,-0.00026506,-0.74788,1.9952,1.2923,1854849.538,-1.6787,-3.5589,-0.62821,0.1753,1.2765,-2.0281,5.8094,1.0568,0.4263,2.648,1.56e-06,-0.63904,0.35146,-0.22743,0.0024242,0.02016,0.044695,0.056461,131.7349,-28969.7687,0.038168,-92.5826,0.024194,-41409.7272,-858671.1565,38.5993,256.1654,0.026518,0.020993,235.3695,-109524.5145,-204994.2947,-421805.8728,31.9617,239.9591,-1852882.233,-104.2996,243.19,0.020789,-3976826.168,0.051951,245.7669,-63967.3843,0.03508,51.1147,1.0
0.31006,-4.11e-05,-2.102,1.0602,1.2998,1914002.456,-0.93472,-0.86598,0.2744,0.20287,1.3243,-2.1854,4.7533,-2.1678,0.17632,1.3718,-2.52e-05,0.027669,0.27332,-0.0082839,0.0034835,0.01682,0.04239,0.042699,133.6451,-33945.206,0.030325,-78.9188,0.016718,-48332.4828,-989449.1387,63.6523,265.3062,0.019942,0.018334,244.5105,-126880.3138,-237078.387,-487090.8114,60.6907,249.7898,-2132848.094,-98.1098,253.6655,0.015747,-4573584.458,0.039082,254.9079,-74319.3523,0.024557,82.8605,1.0
0.28575,0.00016998,-2.0984,1.1072,1.3148,2151878.939,-1.3151,-0.81224,0.62965,0.14667,1.3387,-1.8858,4.3298,-2.6001,0.3951,1.6717,0.00017048,0.40207,0.28916,-0.038205,0.003052,0.015507,0.045108,0.046989,133.7524,-33884.7951,0.03001,-128.1737,0.019165,-48346.2625,-997310.05,6.0667,265.8794,0.020263,0.01847,245.0849,-127535.1767,-238702.7775,-490629.767,2.5798,250.3459,-2149671.302,-156.4744,254.2173,0.013612,-4609444.589,0.036539,255.4822,-74529.5312,0.021531,33.9144,1.0
0.23818,-0.0001466,-1.4358,0.89371,1.371,2080293.649,-0.69157,-0.94665,0.27145,0.17147,1.2301,-1.2668,4.7472,-2.4505,0.2609,1.5539,-0.00013689,-0.084946,0.2594,0.021332,0.00020303,0.016076,0.039409,0.030827,133.7686,-33882.0487,0.033379,-166.4312,0.01674,-48355.0063,-998510.929,-14.8515,265.9669,0.014188,0.017923,245.1725,-127639.8887,-238948.3575,-491170.9526,-23.8142,250.4307,-2152240.984,-176.8586,254.3005,0.016727,-4614920.162,0.036141,255.5697,-74569.4708,0.015377,-4.2099,1.0
0.26069,-0.00034262,-1.0648,0.69167,1.16,1580143.625,-0.813,-0.0038893,1.1767,0.17054,1.0992,-1.3499,5.8018,1.6773,-0.9024,0.39936,0.00023043,0.35097,0.18054,0.84852,-0.0014216,0.011902,0.025964,0.030425,131.6906,-28632.6851,0.026352,-166.6218,0.012488,-41021.7875,-855829.1201,-26.0774,255.1262,0.013089,0.012308,234.3318,-108873.1617,-204207.881,-420423.329,-3.5196,238.8666,-1846796.739,-177.1458,242.0135,0.015221,-3963870.432,0.024036,244.729,-63453.0798,0.019029,-15.5586,1.0
0.21058,0.00035672,-1.155,1.1006,1.078,1509213.804,-0.45487,-0.59938,1.1402,0.18899,1.1041,-1.2011,6.705,0.91708,-1.2996,0.64509,0.00013915,0.23403,0.21708,0.30002,0.00015314,0.011592,0.027594,0.027863,131.4601,-28081.7384,0.024666,-144.5649,0.012898,-40252.8204,-841307.8916,-19.1122,253.9695,0.013249,0.015021,233.175,-106937.109,-200656.5695,-413170.4651,-6.3076,237.6227,-1815694.097,-168.7802,240.6947,0.012506,-3897543.481,0.027131,243.5722,-62298.3534,0.014325,5.2382,1.0
0.22341,0.00013608,-1.0983,0.7245,1.1427,1802951.925,-1.0862,-0.14429,1.237,0.20706,1.1084,-1.0346,6.1632,0.93384,-0.8604,1.3767,1.78e-05,0.48684,0.18958,0.54271,0.00059912,0.012671,0.028986,0.025851,131.4107,-27929.6732,0.026701,-132.1699,0.017607,-40052.7539,-838225.9875,-36.2525,253.7222,0.0128,0.014702,232.9276,-106492.1965,-199879.0756,-411616.8826,-22.8885,237.3544,-1809092.631,-185.6102,240.404,0.01429,-3883465.379,0.038424,243.3249,-62012.4523,0.013754,17.3584,1.0
0.23292,-0.00016572,-1.5947,1.063,1.3857,1807683.2,-1.4229,-1.7114,0.041998,0.21051,1.2447,-0.38867,6.6145,-2.0815,-0.45058,2.657,0.00033156,-0.13175,0.22312,-0.28494,0.0015671,0.01169,0.035503,0.03798,133.0362,-32046.9929,0.02948,-101.9932,0.017403,-45768.1403,-945732.305,26.4966,262.0611,0.014577,0.016492,241.2661,-120827.6097,-226198.9709,-465165.211,14.87,246.2915,-2039287.824,-132.3925,249.9117,0.013177,-4374215.084,0.036552,251.6633,-70588.2139,0.019946,56.6714,1.0
0.29792,0.00084422,-2.5214,0.68358,1.2731,1956970.311,-0.93027,-1.9278,0.13394,0.17923,1.2874,-1.4845,7.4802,-2.6111,-0.44222,1.163,-9.56e-05,-0.15455,0.3183,-0.76748,0.0069855,0.016711,0.044122,0.035573,133.618,-33460.6401,0.037946,-160.5514,0.0184,-47768.3361,-987423.9544,-30.6852,265.1566,0.015163,0.017637,244.3621,-126153.7495,-236206.7856,-485640.5311,2.1619,249.5616,-2128516.546,-187.476,253.3688,0.015567,-4564370.29,0.042918,254.7593,-73683.437,0.020144,2.6349,1.0
0.2244,0.00015607,-3.067,0.78088,1.3343,1355299.997,-0.74463,-1.2909,0.14833,0.17246,1.3963,-2.6421,7.4288,-2.6582,-0.81076,0.50427,0.0003249,-0.29796,0.1877,-0.57894,-0.0033104,0.013406,0.032395,0.032581,133.8926,-34192.2508,0.02992,-174.0383,0.012566,-48796.7507,-1007732.105,-28.8003,266.6384,0.015898,0.01485,245.844,-128820.2777,-241171.6814,-495722.3543,4.9303,251.1433,-2171971.709,-191.3115,255.0532,0.013689,-4656958.342,0.027532,256.2412,-75251.1945,0.015717,-11.3347,1.0
0.43393,-0.00095547,0.8601,0.44865,1.172,1398797.654,-0.42563,-1.1224,-0.028754,0.20269,1.2181,-2.7697,4.9232,3.8884,0.52872,3.2461,-0.00094866,0.66112,0.38266,-0.22612,0.00031778,0.024474,0.053176,0.060139,129.1236,-22978.1084,0.050503,-108.1394,0.027809,-33173.2666,-707159.2248,23.2594,242.7321,0.025806,0.029456,221.9375,-89122.8717,-167894.3431,-346594.3043,35.6564,225.6065,-1528200.591,-115.2368,227.8786,0.020766,-3284165.935,0.070687,232.3348,-51651.9502,0.035525,30.0738,1.0
0.3603,-0.00018345,1.2696,0.83188,1.1129,1628345.051,0.1413,-1.5924,-0.50886,0.1707,1.1332,-2.898,4.2258,3.4662,0.84954,2.3322,-0.00032579,-0.022738,0.38824,0.0043244,-0.0010857,0.030483,0.061386,0.064726,129.1636,-23225.2444,0.06312,-112.2024,0.027014,-33462.7475,-709272.3459,0.93378,242.918,0.030838,0.029499,222.1233,-89572.3554,-168523.4654,-347708.0267,12.1317,225.8182,-1532732.069,-137.0668,228.1382,0.031024,-3293835.751,0.054956,232.5206,-52003.5095,0.03187,26.4565,1.0
0.3925,0.00027974,1.4267,0.52777,1.1266,1613274.686,-0.14256,-1.5258,-0.34672,0.15203,1.1758,-2.9028,3.6942,3.6928,0.87245,3.5062,0.00040602,-0.044961,0.35668,0.25893,-0.0010709,0.023888,0.058879,0.05661,128.8491,-22865.4785,0.047466,-120.41,0.027995,-32891.9287,-692858.5896,10.2823,241.4676,0.028912,0.029338,220.6732,-87693.2126,-164750.1146,-339830.7789,17.4867,224.3178,-1497534.456,-127.4471,226.5795,0.024134,-3218703.593,0.058139,231.0704,-51010.437,0.03007,17.3713,1.0
0.35218,-0.00022952,0.46301,-0.59982,1.198,1763513.586,-1.0448,-2.0532,0.53087,0.17554,1.2434,-0.507,7.0683,1.2812,0.90642,1.2037,-0.00062774,-0.11485,0.38881,0.21776,-0.0021891,0.023106,0.060325,0.051784,131.2062,-27594.0578,0.050473,-126.8463,0.0288,-39548.9326,-825591.0095,5.1235,252.7059,0.021755,0.024272,231.9115,-104962.3489,-196904.2676,-405497.1553,8.2984,236.2947,-1782026.938,-143.7398,239.2884,0.023151,-3825743.287,0.058287,242.3087,-61175.3118,0.032933,21.985,1.0
0.31212,0.00030393,0.16899,-0.68916,1.2367,1476445.028,-0.61831,-2.0957,0.5079,0.17764,1.3436,-1.4824,8.1246,1.7436,1.1415,1.2104,0.00050615,-0.2148,0.34198,0.44529,-0.002148,0.023018,0.052142,0.046633,130.6816,-26383.1221,0.041381,-148.1783,0.022556,-37864.9451,-794029.6468,-27.7499,250.1272,0.024961,0.024711,229.3326,-100755.5795,-189169.0261,-389752.3661,-19.7551,233.5242,-1714407.295,-174.0854,236.3401,0.021042,-3681508.966,0.041405,239.7298,-58654.8,0.03857,-4.1157,1.0
0.40178,0.00011657,0.54861,-0.30536,1.1647,1733624.223,-1.0392,-2.0149,0.95783,0.20142,1.2393,-1.3667,7.0036,1.8696,0.57152,2.3952,0.00056851,0.27225,0.30642,-0.42466,-0.0047341,0.027876,0.051822,0.045138,131.4075,-28044.3548,0.058858,-130.3842,0.028525,-40180.4118,-838023.778,-6.7908,253.7059,0.021491,0.024793,232.9114,-106597.262,-199921.1159,-411656.8154,-12.8279,237.3613,-1808659.513,-156.771,240.4197,0.026182,-3882542.41,0.063114,243.3087,-62138.3135,0.033678,19.5135,1.0
0.29313,0.00055104,-0.073432,-1.3184,1.3112,1395757.851,-0.83799,-1.2788,0.30707,0.1417,1.3455,-0.71187,10.9028,-3.0653,0.34512,1.2875,0.00013637,0.20564,0.27781,-0.92428,0.0028489,0.022378,0.047995,0.052024,132.8287,-31273.8819,0.045334,-111.8612,0.026014,-44746.8859,-931279.3461,13.2004,260.9707,0.022671,0.021173,240.1759,-118649.5623,-222475.6041,-457674.5996,18.3991,245.0762,-2008350.625,-143.736,248.6046,0.015653,-4308281.83,0.052226,250.5732,-69172.1436,0.0225,44.888,1.0
0.31973,-0.00035326,-0.0062851,-0.98061,1.2849,1302764.117,-1.0243,-1.0438,0.46662,0.13268,1.3209,-0.57982,10.4123,-2.7968,0.22883,1.3588,-0.00029683,0.15141,0.34834,-1.0218,0.0041596,0.025467,0.058969,0.064841,133.0181,-31396.3663,0.053886,-105.7363,0.019882,-45061.2087,-944453.2398,33.6922,261.9616,0.029943,0.027231,241.1667,-120149.7623,-225571.9841,-464198.8692,33.1767,246.1266,-2036549.609,-123.0738,249.6826,0.018341,-4368381.61,0.03977,251.564,-69889.6495,0.029095,50.0073,1.0
0.31123,-2.03e-05,-0.2679,-0.97404,1.3161,1208459.313,-0.93305,-1.1942,0.55357,0.15122,1.334,-0.71993,10.7032,-2.6269,0.32498,1.6806,-0.00061019,0.3012,0.26621,-0.91654,0.001811,0.019289,0.042365,0.048225,132.7423,-31054.1393,0.041359,-116.6201,0.022153,-44441.608,-925328.5104,12.7687,260.5193,0.021961,0.02009,239.7248,-117857.4574,-221010.7142,-454731.8724,2.9719,244.5962,-1995611.75,-143.5387,248.0875,0.019966,-4281131.862,0.049164,250.122,-68709.1166,0.024388,39.7437,1.0
0.22868,-0.00030852,-0.042897,-0.51984,1.2994,1319184.932,0.11592,-1.6076,-0.70199,0.19669,1.2634,-1.03,6.6735,-2.4533,-1.3039,1.607,2.24e-05,-0.46949,0.25307,-0.57771,0.00026817,0.020942,0.034436,0.030054,134.0641,-34721.9381,0.042674,-162.9798,0.018728,-49519.5311,-1020626.351,-17.8279,267.5704,0.014795,0.01812,246.776,-130579.5605,-244359.8981,-502152.4947,-0.91902,252.1426,-2199559.966,-181.4103,256.1246,0.012637,-4715734.471,0.036745,257.1732,-76322.4387,0.018159,0.74142,1.0
0.2057,0.00022018,-0.97007,-0.94954,1.2952,1552011.464,-0.19031,-1.3052,-0.98326,0.24175,1.2661,-0.1294,7.1267,-2.4226,-0.81902,1.468,-0.00046353,-0.70177,0.23637,-0.54645,0.0024095,0.016393,0.030572,0.031333,134.0561,-34642.4925,0.038395,-143.26,0.01458,-49422.9515,-1020021.263,13.5312,267.5295,0.013873,0.012325,246.7349,-130443.3583,-244195.3978,-501786.8571,38.7445,252.0885,-2198265.232,-149.8046,256.072,0.015469,-4712973.76,0.029209,257.1321,-76208.6963,0.019412,19.8667,1.0
0.26609,-0.0002646,-0.015401,-0.63218,1.2163,1796855.18,0.20884,-0.70656,-1.0812,0.20893,1.3439,0.0078227,6.2056,-1.7257,-1.1222,3.5581,-0.00012334,-0.63809,0.20463,-0.80768,0.0036027,0.014875,0.029524,0.040339,133.6826,-33494.6132,0.031482,-106.1933,0.019938,-47852.7021,-992176.6188,26.6356,265.507,0.017037,0.014055,244.712,-126644.9018,-237271.6541,-487828.1671,8.8017,249.9077,-2138686.236,-134.642,253.733,0.017238,-4586032.797,0.038334,255.1093,-73901.0121,0.021461,54.2034,1.0
0.2049,0.00034892,-1.5573,-0.1587,1.2564,1071506.435,-1.1907,0.45985,0.66258,0.20296,1.1855,-0.19392,5.7316,4.1381,1.2056,2.8844,9.53e-05,0.17075,0.24446,-0.66921,0.00037504,0.012323,0.029395,0.024906,130.4884,-25943.0526,0.022545,-156.9746,0.016209,-37260.9546,-782707.4662,-32.9788,249.1884,0.013142,0.01571,228.394,-99251.006,-186408.0504,-384156.7358,-23.8845,232.5253,-1690145.845,-178.1383,235.2723,0.01577,-3629753.387,0.029663,238.7912,-57750.6934,0.014653,-11.826,1.0
0.24847,4.31e-05,-1.5488,-0.18762,1.2502,1126184.663,-1.3541,0.48299,0.43799,0.19728,1.1947,-0.41763,5.8809,3.9772,1.6023,2.655,-0.00028723,0.26413,0.27456,-0.70902,0.00079314,0.013759,0.032465,0.029958,130.6025,-26099.5692,0.029055,-117.9489,0.017544,-37504.7341,-789375.0086,4.8993,249.7419,0.015196,0.015415,228.9474,-100029.7658,-187957.7322,-387373.0961,-6.3871,233.1003,-1704433.364,-140.7291,235.8726,0.016075,-3660232.324,0.03675,239.3446,-58167.614,0.016638,27.74,1.0
0.26949,-0.00014787,-1.8723,0.24434,1.1873,1296321.642,-0.82314,0.56169,0.56404,0.19204,1.1468,-0.23497,5.6169,3.4527,1.5856,2.3401,0.00040774,0.05357,0.24313,-0.94984,-0.0012241,0.015842,0.034306,0.028854,130.7184,-26429.418,0.030825,-136.7216,0.017337,-37941.5471,-796202.8349,-18.3618,250.3064,0.015103,0.016157,229.5118,-101010.7518,-189680.2987,-390816.5541,-31.155,233.7134,-1719063.854,-164.5877,236.5371,0.013575,-3691442.909,0.036285,239.9091,-58787.0754,0.018237,9.5035,1.0
0.21684,-8.41e-06,0.65413,-0.25249,1.3021,1717236.088,-0.22631,-2.0665,-0.33081,0.14945,1.1252,-1.6943,4.6791,-1.5226,-1.3325,-1.748,-0.00024494,-2.0725,0.17305,-1.1133,0.0018937,0.01254,0.024157,0.021646,133.7627,-33879.5404,0.023029,-133.2931,0.011906,-48351.7984,-998074.967,0.42519,265.935,0.011568,0.011673,245.1403,-127602.1065,-238860.9179,-491016.0039,1.547,250.4059,-2151307.911,-161.476,254.2704,0.014427,-4612928.794,0.021677,255.5375,-74553.775,0.015379,29.1686,0.0
0.26198,5.96e-05,1.316,-0.86266,1.2648,2034706.321,-0.69413,-2.3223,-0.17365,0.1246,1.0809,-1.8496,4.6232,-1.7751,-0.43391,-2.6722,0.00044522,-1.035,0.18775,-1.357,-0.0013518,0.013765,0.022355,0.026628,133.9598,-34317.7867,0.03072,-152.178,0.015385,-48989.4196,-1012765.975,-9.3012,267.0028,0.013843,0.013272,246.2084,-129413.9432,-242351.2324,-498167.1613,-1.9939,251.5238,-2182742.286,-172.1635,255.4502,0.014247,-4679905.267,0.033345,256.6056,-75575.274,0.016525,10.6783,0.0
0.18982,0.00047592,0.55996,0.4219,1.4011,1557341.222,-0.21596,-1.8283,-0.63831,0.14599,1.2144,-1.0785,5.3906,-2.0838,-1.3688,-0.65088,0.00039992,-1.1632,0.26424,-1.0409,0.0016318,0.014091,0.029174,0.027409,133.8514,-34012.7092,0.027192,-147.3547,0.012509,-48567.3402,-1004660.222,2.6237,266.415,0.011479,0.013771,245.6206,-128350.0641,-240381.6813,-494165.1953,10.5613,250.8997,-2165398.816,-159.718,254.786,0.015192,-4642954.128,0.024175,256.0178,-74940.1856,0.017392,15.3417,0.0
0.16549,5.05e-06,-1.0528,-0.21076,1.2388,1258987.165,-0.80479,-0.48938,-1.1525,0.17719,1.2931,-1.8077,6.5334,-2.3512,0.089734,-0.063295,0.00015627,-0.42731,0.17001,-1.2016,-0.0014161,0.0085943,0.024203,0.029504,133.3076,-32630.2408,0.014866,-181.1914,0.011069,-46611.8371,-964951.3544,-46.4289,263.4963,0.013897,0.011491,242.7019,-123204.0066,-230761.19,-474518.4301,-58.6845,247.7943,-2080423.739,-205.801,251.4972,0.012595,-4461889.409,0.023043,253.0991,-71933.9012,0.0098397,-21.3445,1.0
0.18067,0.00020112,-1.1985,-0.55544,1.2916,2119766.773,-0.86104,-0.48024,-0.88289,0.17871,1.3248,-2.0235,6.8629,-1.9555,-0.37032,-0.59238,-5.2e-05,-0.13286,0.20634,-0.68797,-0.0030999,0.010157,0.028143,0.033227,133.3026,-32655.7432,0.01914,-137.0365,0.010717,-46636.4368,-964596.8388,-1.5511,263.47,0.014313,0.014311,242.6755,-123204.3678,-230714.9109,-474383.8127,-13.0385,247.7728,-2079664.97,-161.1108,251.4812,0.013606,-4460272.258,0.020699,253.0727,-71951.8837,0.015911,22.5363,1.0
0.1953,-0.00020461,-1.8393,0.50912,1.2878,2160757.059,-0.52374,-0.41426,-0.6637,0.16481,1.3354,-1.022,6.6927,-1.1743,-0.51109,-0.13246,2.79e-06,-0.5733,0.14566,-0.81778,-0.00032004,0.009098,0.019291,0.020037,133.1678,-32281.1998,0.016563,-164.6335,0.010091,-46114.4586,-954996.0742,-16.0319,262.755,0.010124,0.0093236,241.9605,-121899.6252,-228332.2472,-469548.2579,5.2496,246.9981,-2059116.652,-174.7517,250.6554,0.010802,-4416481.786,0.020613,252.3577,-71171.4178,0.0095485,-5.7196,1.0
0.32001,-0.00062306,-0.00092721,0.4695,1.2288,1657757.112,0.13862,-0.23835,-0.019195,0.17701,1.1617,-1.4384,6.4065,0.56345,-0.27259,0.84182,-0.00064793,-0.77036,0.30266,0.51597,-0.0021896,0.017581,0.038197,0.036126,132.2569,-29401.2879,0.034592,-62.2824,0.017405,-42249.3594,-892771.1323,58.8919,258.0187,0.019713,0.019786,237.2163,-113088.1143,-212757.3165,-438050.6766,44.7362,241.8307,-1925899.23,-94.5062,245.1277,0.020864,-4132434.656,0.033164,247.6143,-65635.6003,0.022019,90.5823,0.0
0.27249,0.00056558,-0.10358,0.48786,1.2767,1727657.476,0.22153,-0.73949,-0.12121,0.16156,1.1782,-1.325,6.4697,-0.55223,0.057212,0.20683,0.00022408,-1.3433,0.23226,0.32939,0.0055013,0.018915,0.035096,0.043356,132.3662,-29421.0089,0.041068,-69.655,0.016379,-42364.3304,-899913.1334,63.2538,258.5775,0.018957,0.018426,237.7814,-113749.2112,-214181.2503,-441508.4662,63.759,242.4185,-1941192.666,-87.089,245.6462,0.015338,-4165118.553,0.034494,248.1794,-65926.2055,0.020725,84.6171,0.0
