RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.53727,0.70777,0.004734248,18.609,20.503,51.6691,214.9392,2570.7258,154.315,3903.5759,35.1267,975.2902,456.7769,280.5248,143.9178,10302.2129,605.3561,91.3068,5154.48,1950.7215,124.0322,1251.1668,2016.895868,1208.685196,616.0456526,3316.023917,0.011943,0.02491,0.03282,133.5206,-33124.9295,0.023028,-109.9789,0.012483,-47316.3281,-980320.0693,14.5255,264.6388,0.014778,0.010908,243.8441,-125126.8286,-234393.6444,-481981.3355,40.5934,248.9879,-2113314.23,-141.4537,252.7539,0.012467,-4531973.484,0.029104,254.2413,-73041.9549,0.013036,48.5647,0.0
0.42782,0.69447,0.005589067,16.782,19.2499,48.5388,201.8765,2411.915,153.394,3666.4473,32.9931,915.6545,429.003,263.9492,142.9967,9677.0523,569.3441,85.7857,4844.6612,1831.5544,116.5516,1173.5252,3176.786673,1179.054995,577.7094039,3884.72115,0.017835,0.043529,0.048155,132.5995,-30720.7511,0.037895,-110.5238,0.02427,-43964.2587,-915584.214,-6.3131,259.7763,0.024016,0.020253,238.9811,-116609.0413,-218670.5931,-449880.7505,4.8965,243.7995,-1974750.6,-162.1593,247.2559,0.020684,-4236657.674,0.048858,249.3784,-67975.6752,0.034241,44.9218,1.0
0.53443,0.73626,0.006962209,14.11,17.4581,43.5556,180.1761,2140.3605,153.0087,3375.3508,29.0424,832.3397,384.7789,230.8065,142.6035,8969.0576,498.1389,75.962,4629.5925,1667.7383,103.6912,1114.0787,3041.236955,1167.696964,580.0590875,3686.363616,0.019856,0.046672,0.055201,132.2058,-29801.3929,0.034831,-35.6728,0.026803,-42562.4424,-893103.3779,68.3455,258.181,0.024042,0.021147,237.1669,-113320.6163,-212858.33,-437391.4681,49.6854,241.4024,-1926470.415,-78.5816,244.8438,0.020531,-4131270.852,0.057107,247.567,-65926.7516,0.030829,112.9554,1.0
0.6146,0.69699,0.007051182,14.355,19.3287,46.423,190.0157,2271.8044,152.5293,3459.4213,31.6003,863.4747,403.5504,251.7009,142.1321,9131.395,532.7818,81.1186,4577.0373,1727.0969,114.6552,1113.3317,3050.208434,1155.349956,579.4376595,3799.535542,0.02016,0.044695,0.056461,131.7349,-28969.7687,0.038168,-92.5826,0.024194,-41409.7272,-858671.1565,38.5993,256.1654,0.026518,0.020993,235.3695,-109524.5145,-204994.2947,-421805.8728,31.9617,239.9591,-1852882.233,-104.2996,243.19,0.020789,-3976826.168,0.051951,245.7669,-63967.3843,0.03508,51.1147,1.0
0.56477,0.58995,0.004459901,14.849,21.0152,52.9044,219.6481,2633.5404,154.4396,3978.3123,35.9013,995.8162,466.8109,287.4732,144.0423,10498.0674,620.4639,93.3643,5243.973,1991.2591,126.8459,1276.1099,1851.747148,1294.685067,729.339584,3243.565416,0.01682,0.04239,0.042699,133.6451,-33945.206,0.030325,-78.9188,0.016718,-48332.4828,-989449.1387,63.6523,265.3062,0.019942,0.018334,244.5105,-126880.3138,-237078.387,-487090.8114,60.6907,249.7898,-2132848.094,-98.1098,253.6655,0.015747,-4573584.458,0.039082,254.9079,-74319.3523,0.024557,82.8605,1.0
0.38561,0.57561,0.004504618,22.327,20.9271,52.7985,219.6548,2628.9435,154.5468,3982.1991,35.9089,995.7927,466.8015,287.4045,144.1496,10508.8238,620.1442,93.3492,5253.3947,1991.4961,126.826,1275.42,2885.079753,1319.532617,737.4566785,3448.277675,0.015507,0.045108,0.046989,133.7524,-33884.7951,0.03001,-128.1737,0.019165,-48346.2625,-997310.05,6.0667,265.8794,0.020263,0.01847,245.0849,-127535.1767,-238702.7775,-490629.767,2.5798,250.3459,-2149671.302,-156.4744,254.2173,0.013612,-4609444.589,0.036539,255.4822,-74529.5312,0.021531,33.9144,1.0
0.37996,0.60718,0.004509194,19.728,20.9279,52.8109,219.6577,2628.3417,154.563,3982.8988,35.9083,995.8091,466.7724,287.3396,144.1658,10510.7296,619.9937,93.3578,5254.9166,1991.5958,126.8786,1275.685,2321.781866,1341.052347,737.1446773,3220.474399,0.016076,0.039409,0.030827,133.7686,-33882.0487,0.033379,-166.4312,0.01674,-48355.0063,-998510.929,-14.8515,265.9669,0.014188,0.017923,245.1725,-127639.8887,-238948.3575,-491170.9526,-23.8142,250.4307,-2152240.984,-176.8586,254.3005,0.016727,-4614920.162,0.036141,255.5697,-74569.4708,0.015377,-4.2099,1.0
0.41263,0.755,0.006481498,20.877,18.2208,45.9284,191.2004,2288.1709,152.485,3467.5039,31.2642,866.9649,406.3573,250.1972,142.0878,9150.6892,539.6752,81.2553,4574.9625,1733.8848,110.5114,1110.5662,3421.9502,1512.221175,812.4238367,4245.950582,0.011902,0.025964,0.030425,131.6906,-28632.6851,0.026352,-166.6218,0.012488,-41021.7875,-855829.1201,-26.0774,255.1262,0.013089,0.012308,234.3318,-108873.1617,-204207.881,-420423.329,-3.5196,238.8666,-1846796.739,-177.1458,242.0135,0.015221,-3963870.432,0.024036,244.729,-63453.0798,0.019029,-15.5586,1.0
0.46342,0.71406,0.006757305,16.79,17.8781,45.0898,187.7195,2245.0907,152.2545,3407.3221,30.685,851.4566,398.9773,245.325,141.8573,8992.4333,529.6103,79.7674,4498.7765,1702.9873,108.4368,1091.1632,3345.524203,1439.289798,756.2189099,4222.408081,0.011592,0.027594,0.027863,131.4601,-28081.7384,0.024666,-144.5649,0.012898,-40252.8204,-841307.8916,-19.1122,253.9695,0.013249,0.015021,233.175,-106937.109,-200656.5695,-413170.4651,-6.3076,237.6227,-1815694.097,-168.7802,240.6947,0.012506,-3897543.481,0.027131,243.5722,-62298.3534,0.014325,5.2382,1.0
0.34218,0.75416,0.00683464,21.344,17.8162,44.9983,187.1539,2237.5103,152.2051,3395.4081,30.5956,848.4846,397.6862,244.7807,141.8079,8960.8896,528.1312,79.5397,4482.6162,1697.0671,108.0495,1086.8829,3347.42169,1497.685301,800.2869055,4188.836574,0.012671,0.028986,0.025851,131.4107,-27929.6732,0.026701,-132.1699,0.017607,-40052.7539,-838225.9875,-36.2525,253.7222,0.0128,0.014702,232.9276,-106492.1965,-199879.0756,-411616.8826,-22.8885,237.3544,-1809092.631,-185.6102,240.404,0.01429,-3883465.379,0.038424,243.3249,-62012.4523,0.013754,17.3584,1.0
0.42181,0.72396,0.005400566,20.484,20.0702,50.5944,210.3951,2519.9466,153.8306,3809.0211,34.4076,953.185,447.0369,275.6797,143.4334,10051.1068,594.4248,89.4404,5020.5516,1906.1257,121.6637,1220.1999,3145.298801,1328.407547,765.7438371,3578.219366,0.01169,0.035503,0.03798,133.0362,-32046.9929,0.02948,-101.9932,0.017403,-45768.1403,-945732.305,26.4966,262.0611,0.014577,0.016492,241.2661,-120827.6097,-226198.9709,-465165.211,14.87,246.2915,-2039287.824,-132.3925,249.9117,0.013177,-4374215.084,0.036552,251.6633,-70588.2139,0.019946,56.6714,1.0
0.50215,0.62437,0.004635434,25.175,20.7299,52.2776,217.3684,2601.5447,154.4125,3942.2162,35.5192,985.6628,461.8947,284.2343,144.0152,10403.2857,613.0222,92.3618,5200.7527,1971.2982,125.4596,1263.3578,2183.598582,1146.548354,754.2058811,3499.971963,0.016711,0.044122,0.035573,133.618,-33460.6401,0.037946,-160.5514,0.0184,-47768.3361,-987423.9544,-30.6852,265.1566,0.015163,0.017637,244.3621,-126153.7495,-236206.7856,-485640.5311,2.1619,249.5616,-2128516.546,-187.476,253.3688,0.015567,-4564370.29,0.042918,254.7593,-73683.437,0.020144,2.6349,1.0
0.31436,0.58086,0.004419405,30.801,21.1678,53.2937,221.492,2649.7871,154.687,4015.2352,36.1994,1003.8987,470.6144,289.841,144.2898,10596.0177,625.269,94.1428,5297.2761,2007.7911,127.8396,1285.7556,1733.993921,1238.635552,750.4006413,3414.085345,0.013406,0.032395,0.032581,133.8926,-34192.2508,0.02992,-174.0383,0.012566,-48796.7507,-1007732.105,-28.8003,266.6384,0.015898,0.01485,245.844,-128820.2777,-241171.6814,-495722.3543,4.9303,251.1433,-2171971.709,-191.3115,255.0532,0.013689,-4656958.342,0.027532,256.2412,-75251.1945,0.015717,-11.3347,1.0
0.56847,0.76126,0.010058562,17.156,15.2968,38.7061,160.9752,1923.7443,149.918,2914.5928,26.3303,728.6902,341.9282,210.9012,139.5208,7691.2136,455.0251,68.4295,3843.5004,1457.4468,93.0544,931.5732,2688.942693,1266.724671,562.1932186,3777.610918,0.024474,0.053176,0.060139,129.1236,-22978.1084,0.050503,-108.1394,0.027809,-33173.2666,-707159.2248,23.2594,242.7321,0.025806,0.029456,221.9375,-89122.8717,-167894.3431,-346594.3043,35.6564,225.6065,-1528200.591,-115.2368,227.8786,0.020766,-3284165.935,0.070687,232.3348,-51651.9502,0.035525,30.0738,1.0
0.67749,0.74376,0.009813136,12.64,15.2631,38.6088,160.6793,1921.1404,149.958,2918.0119,26.2507,728.9823,341.4977,209.8815,139.5608,7701.3085,452.8092,68.2555,3853.667,1458.0787,92.6376,934.5632,2634.59507,1212.77533,545.6945955,3984.318326,0.030483,0.061386,0.064726,129.1636,-23225.2444,0.06312,-112.2024,0.027014,-33462.7475,-709272.3459,0.93378,242.918,0.030838,0.029499,222.1233,-89572.3554,-168523.4654,-347708.0267,12.1317,225.8182,-1532732.069,-137.0668,228.1382,0.031024,-3293835.751,0.054956,232.5206,-52003.5095,0.03187,26.4565,1.0
0.63279,0.76136,0.010051746,13.926,15.1603,38.0886,158.3374,1895.8162,149.6435,2873.1773,25.869,718.3721,336.5132,207.0231,139.2463,7582.4147,446.3487,67.2942,3791.8521,1436.6699,91.336,921.4511,2641.885953,1266.743243,582.5369505,3909.219532,0.023888,0.058879,0.05661,128.8491,-22865.4785,0.047466,-120.41,0.027995,-32891.9287,-692858.5896,10.2823,241.4676,0.028912,0.029338,220.6732,-87693.2126,-164750.1146,-339830.7789,17.4867,224.3178,-1497534.456,-127.4471,226.5795,0.024134,-3218703.593,0.058139,231.0704,-51010.437,0.03007,17.3713,1.0
0.58332,0.73224,0.006989501,17.707,17.7275,44.626,185.4341,2219.056,152.0007,3361.0759,30.3041,840.4748,394.0153,242.3912,141.6034,8869.6397,523.6122,78.809,4433.8861,1680.8986,106.9841,1076.525,2487.898826,1055.507253,525.4971967,3353.55156,0.023106,0.060325,0.051784,131.2062,-27594.0578,0.050473,-126.8463,0.0288,-39548.9326,-825591.0095,5.1235,252.7059,0.021755,0.024272,231.9115,-104962.3489,-196904.2676,-405497.1553,8.2984,236.2947,-1782026.938,-143.7398,239.2884,0.023151,-3825743.287,0.058287,242.3087,-61175.3118,0.032933,21.985,1.0
0.51417,0.67662,0.007648844,20.357,16.998,42.8045,178.1295,2130.7147,151.4761,3234.4234,29.1079,808.2029,378.5896,232.6834,141.0788,8536.1823,502.2062,75.6902,4270.8551,1616.4889,102.7788,1036.41,2468.799639,1028.345706,547.862145,3503.048069,0.023018,0.052142,0.046633,130.6816,-26383.1221,0.041381,-148.1783,0.022556,-37864.9451,-794029.6468,-27.7499,250.1272,0.024961,0.024711,229.3326,-100755.5795,-189169.0261,-389752.3661,-19.7551,233.5242,-1714407.295,-174.0854,236.3401,0.021042,-3681508.966,0.041405,239.7298,-58654.8,0.03857,-4.1157,1.0
0.44345,0.76165,0.006772009,19.314,17.9132,45.1958,187.8935,2249.3047,152.2019,3406.724,30.7087,851.9351,399.3028,245.772,141.8047,8990.1047,530.2972,79.856,4493.8779,1703.7859,108.4699,1091.5678,2548.279442,1006.121345,461.3468861,3392.00637,0.027876,0.051822,0.045138,131.4075,-28044.3548,0.058858,-130.3842,0.028525,-40180.4118,-838023.778,-6.7908,253.7059,0.021491,0.024793,232.9114,-106597.262,-199921.1159,-411656.8154,-12.8279,237.3613,-1808659.513,-156.771,240.4197,0.026182,-3882542.41,0.063114,243.3087,-62138.3135,0.033678,19.5135,1.0
0.48577,0.68986,0.005384145,18.503,19.5783,49.3548,205.3843,2454.6241,153.6231,3727.4177,33.5715,931.2276,436.4506,268.7118,143.2259,9837.4279,579.6676,87.2847,4922.3284,1862.6303,118.5793,1192.7732,1537.531846,1137.260339,636.0172321,2629.084661,0.022378,0.047995,0.052024,132.8287,-31273.8819,0.045334,-111.8612,0.026014,-44746.8859,-931279.3461,13.2004,260.9707,0.022671,0.021173,240.1759,-118649.5623,-222475.6041,-457674.5996,18.3991,245.0762,-2008350.625,-143.736,248.6046,0.015653,-4308281.83,0.052226,250.5732,-69172.1436,0.0225,44.888,1.0
0.5731,0.70259,0.005411564,17.623,20.3047,52.1329,210.0857,2507.5061,153.8125,3790.4086,34.5363,948.2948,445.8343,277.9281,143.4153,10001.539,596.2945,89.4921,4994.0935,1896.6145,124.4274,1208.9673,1666.114557,1192.273121,608.0661781,2731.138169,0.025467,0.058969,0.064841,133.0181,-31396.3663,0.053886,-105.7363,0.019882,-45061.2087,-944453.2398,33.6922,261.9616,0.029943,0.027231,241.1667,-120149.7623,-225571.9841,-464198.8692,33.1767,246.1266,-2036549.609,-123.0738,249.6826,0.018341,-4368381.61,0.03977,251.564,-69889.6495,0.029095,50.0073,1.0
0.49643,0.70806,0.005468184,18.638,19.4803,49.1552,204.511,2444.6238,153.5368,3709.2344,33.435,926.9288,434.5205,267.38,143.1396,9788.9877,577.2175,86.9082,4896.1924,1853.9856,118.1422,1187.0358,1492.035868,1143.327207,599.8823369,2697.811928,0.019289,0.042365,0.048225,132.7423,-31054.1393,0.041359,-116.6201,0.022153,-44441.608,-925328.5104,12.7687,260.5193,0.021961,0.02009,239.7248,-117857.4574,-221010.7142,-454731.8724,2.9719,244.5962,-1995611.75,-143.5387,248.0875,0.019966,-4281131.862,0.049164,250.122,-68709.1166,0.024388,39.7437,1.0
0.26501,0.72462,0.004269907,21.196,21.3507,53.8456,223.888,2679.032,154.8585,4061.1353,36.5965,1015.2647,475.8079,292.8231,144.4613,10717.4025,631.7985,95.1505,5359.1808,2030.5144,129.2904,1300.9427,1905.523668,1017.155202,620.241325,3149.423666,0.020942,0.034436,0.030054,134.0641,-34721.9381,0.042674,-162.9798,0.018728,-49519.5311,-1020626.351,-17.8279,267.5704,0.014795,0.01812,246.776,-130579.5605,-244359.8981,-502152.4947,-0.91902,252.1426,-2199559.966,-181.4103,256.1246,0.012637,-4715734.471,0.036745,257.1732,-76322.4387,0.018159,0.74142,1.0
0.28905,0.72914,0.004293934,24.374,21.3747,53.7719,223.2736,2668.6352,154.8505,4050.8274,36.4855,1012.1612,474.4201,292.0818,144.4533,10690.8429,630.4082,94.8972,5349.1955,2024.4717,128.9251,1296.4275,2586.236038,1554.801536,663.0678429,3916.203974,0.016393,0.030572,0.031333,134.0561,-34642.4925,0.038395,-143.26,0.01458,-49422.9515,-1020021.263,13.5312,267.5295,0.013873,0.012325,246.7349,-130443.3583,-244195.3978,-501786.8571,38.7445,252.0885,-2198265.232,-149.8046,256.072,0.015469,-4712973.76,0.029209,257.1321,-76208.6963,0.019412,19.8667,1.0
0.38853,0.80219,0.004644392,20.618,20.8054,52.2496,217.0926,2594.7429,154.4771,3942.374,35.4882,984.7616,461.3027,283.9109,144.0798,10404.9575,611.8442,92.2623,5207.2501,1969.752,125.5453,1262.6024,2459.977345,1481.807221,545.6500571,3955.364593,0.014875,0.029524,0.040339,133.6826,-33494.6132,0.031482,-106.1933,0.019938,-47852.7021,-992176.6188,26.6356,265.507,0.017037,0.014055,244.712,-126644.9018,-237271.6541,-487828.1671,8.8017,249.9077,-2138686.236,-134.642,253.733,0.017238,-4586032.797,0.038334,255.1093,-73901.0121,0.021461,54.2034,1.0
0.31766,0.82283,0.007935777,24.058,16.8133,42.3847,176.2386,2108.2408,151.2829,3196.8388,28.8027,799.1002,374.5108,230.4611,140.8856,8436.5661,497.2474,74.895,4218.8965,1598.2241,101.7441,1023.8359,2858.56848,1051.242995,353.9880121,3870.751498,0.012323,0.029395,0.024906,130.4884,-25943.0526,0.022545,-156.9746,0.016209,-37260.9546,-782707.4662,-32.9788,249.1884,0.013142,0.01571,228.394,-99251.006,-186408.0504,-384156.7358,-23.8845,232.5253,-1690145.845,-178.1383,235.2723,0.01577,-3629753.387,0.029663,238.7912,-57750.6934,0.014653,-11.826,1.0
0.33148,0.81111,0.007865033,21.979,16.8987,42.6448,177.2629,2119.0495,151.3969,3215.5729,28.9731,803.5468,376.64,231.8051,140.9997,8486.2087,500.1955,75.3337,4244.6599,1607.207,102.3556,1029.2226,2864.365112,1082.608123,382.2264642,3989.326403,0.013759,0.032465,0.029958,130.6025,-26099.5692,0.029055,-117.9489,0.017544,-37504.7341,-789375.0086,4.8993,249.7419,0.015196,0.015415,228.9474,-100029.7658,-187957.7322,-387373.0961,-6.3871,233.1003,-1704433.364,-140.7291,235.8726,0.016075,-3660232.324,0.03675,239.3446,-58167.614,0.016638,27.74,1.0
0.45697,0.81887,0.007636168,17.538,17.0358,43.0036,178.6613,2136.6979,151.5128,3242.6851,29.1934,810.3264,379.6837,233.569,141.1156,8557.8714,503.9446,75.9236,4281.1033,1620.7369,103.067,1038.6073,2830.983381,1056.875625,353.5989431,3291.993009,0.015842,0.034306,0.028854,130.7184,-26429.418,0.030825,-136.7216,0.017337,-37941.5471,-796202.8349,-18.3618,250.3064,0.015103,0.016157,229.5118,-101010.7518,-189680.2987,-390816.5541,-31.155,233.7134,-1719063.854,-164.5877,236.5371,0.013575,-3691442.909,0.036285,239.9091,-58787.0754,0.018237,9.5035,1.0
0.45816,0.716,0.005670998,14.723,21.0182,52.9797,220.2392,2636.7636,154.5571,3989.6249,36.0091,998.0305,467.9983,288.3861,144.1599,10527.9036,622.2306,93.6166,5260.1369,1995.9122,127.2474,1277.7132,2674.021614,1880.143737,982.1143188,3866.079007,0.01254,0.024157,0.021646,133.7627,-33879.5404,0.023029,-133.2931,0.011906,-48351.7984,-998074.967,0.42519,265.935,0.011568,0.011673,245.1403,-127602.1065,-238860.9179,-491016.0039,1.547,250.4059,-2151307.911,-161.476,254.2704,0.014427,-4612928.794,0.021677,255.5375,-74553.775,0.015379,29.1686,0.0
0.3851,0.658,0.004390252,17.416,21.2209,53.4735,222.4037,2659.762,154.7542,4030.7567,36.3542,1007.7139,472.5154,290.9167,144.357,10636.9726,628.0789,94.5234,5317.7572,2015.4546,128.3838,1290.0328,2716.660109,1880.11758,931.0679938,3352.158791,0.013765,0.022355,0.026628,133.9598,-34317.7867,0.03072,-152.178,0.015385,-48989.4196,-1012765.975,-9.3012,267.0028,0.013843,0.013272,246.2084,-129413.9432,-242351.2324,-498167.1613,-1.9939,251.5238,-2182742.286,-172.1635,255.4502,0.014247,-4679905.267,0.033345,256.6056,-75575.274,0.016525,10.6783,0.0
0.44447,0.74553,0.005224443,15.496,21.125,53.1584,220.9916,2643.2913,154.6459,4004.1417,36.1301,1001.2115,469.5173,289.3752,144.2486,10566.5536,624.3675,93.9431,5281.5489,2002.426,127.69,1281.5088,2794.752031,1742.563337,1008.580424,3691.925668,0.014091,0.029174,0.027409,133.8514,-34012.7092,0.027192,-147.3547,0.012509,-48567.3402,-1004660.222,2.6237,266.415,0.011479,0.013771,245.6206,-128350.0641,-240381.6813,-494165.1953,10.5613,250.8997,-2165398.816,-159.718,254.786,0.015192,-4642954.128,0.024175,256.0178,-74940.1856,0.017392,15.3417,0.0
0.26126,0.66556,0.004900704,23.118,20.3295,51.2308,213.05,2549.2637,154.102,3862.5937,34.8258,965.7743,452.7328,278.7217,143.7048,10193.2043,601.5185,90.5484,5095.8002,1931.5206,123.0417,1236.9547,1983.397121,1423.874607,789.0278531,3170.127375,0.0085943,0.024203,0.029504,133.3076,-32630.2408,0.014866,-181.1914,0.011069,-46611.8371,-964951.3544,-46.4289,263.4963,0.013897,0.011491,242.7019,-123204.0066,-230761.19,-474518.4301,-58.6845,247.7943,-2080423.739,-205.801,251.4972,0.012595,-4461889.409,0.023043,253.0991,-71933.9012,0.0098397,-21.3445,1.0
0.27293,0.6401,0.004888433,25.946,20.3288,51.2334,213.1169,2550.238,154.0971,3863.4392,34.8376,966.043,452.8724,278.9026,143.6998,10195.432,601.7382,90.5775,5096.8838,1932.0302,123.1086,1237.2469,1581.552508,1455.789409,745.1073118,2858.090485,0.010157,0.028143,0.033227,133.3026,-32655.7432,0.01914,-137.0365,0.010717,-46636.4368,-964596.8388,-1.5511,263.47,0.014313,0.014311,242.6755,-123204.3678,-230714.9109,-474383.8127,-13.0385,247.7728,-2079664.97,-161.1108,251.4812,0.013606,-4460272.258,0.020699,253.0727,-71951.8837,0.015911,22.5363,1.0
0.26806,0.69202,0.005014142,20.241,20.0961,50.6338,210.5691,2519.0335,153.9622,3821.1927,34.408,955.0474,447.4961,275.0894,143.565,10084.4371,593.9429,89.4783,5043.9737,1910.1447,121.4841,1224.1946,2678.59245,1441.473453,821.5098451,4043.694546,0.009098,0.019291,0.020037,133.1678,-32281.1998,0.016563,-164.6335,0.010091,-46114.4586,-954996.0742,-16.0319,262.755,0.010124,0.0093236,241.9605,-121899.6252,-228332.2472,-469548.2579,5.2496,246.9981,-2059116.652,-174.7517,250.6554,0.010802,-4416481.786,0.020613,252.3577,-71171.4178,0.0095485,-5.7196,1.0
0.67653,0.75417,0.006191928,14.008,18.5528,46.762,194.6959,2316.8187,153.0516,3542.676,31.8195,882.7501,413.6391,254.7867,142.6541,9354.3532,549.4333,82.737,4695.0553,1766.4187,112.3508,1130.2159,2263.378069,1249.406868,659.7848819,4001.436609,0.017581,0.038197,0.036126,132.2569,-29401.2879,0.034592,-62.2824,0.017405,-42249.3594,-892771.1323,58.8919,258.0187,0.019713,0.019786,237.2163,-113088.1143,-212757.3165,-438050.6766,44.7362,241.8307,-1925899.23,-94.5062,245.1277,0.020864,-4132434.656,0.033164,247.6143,-65635.6003,0.022019,90.5823,0.0
0.65426,0.69168,0.006219837,17.277,18.8882,47.677,198.5456,2367.1539,153.1607,3592.5898,32.4714,897.4852,421.1784,260.106,142.7635,9480.7578,559.8385,84.4076,4738.2236,1795.3981,114.9,1147.443,2438.184576,1366.718927,766.4871469,3438.151685,0.018915,0.035096,0.043356,132.3662,-29421.0089,0.041068,-69.655,0.016379,-42364.3304,-899913.1334,63.2538,258.5775,0.018957,0.018426,237.7814,-113749.2112,-214181.2503,-441508.4662,63.759,242.4185,-1941192.666,-87.089,245.6462,0.015338,-4165118.553,0.034494,248.1794,-65926.2055,0.020725,84.6171,0.0
0.43356,0.56317,0.004970487,24.963,20.3044,51.1732,212.4137,2540.834,154.0487,3848.6586,34.7185,962.3664,451.2379,278.4686,143.6515,10156.223,599.6695,90.2992,5076.3475,1924.7174,122.576,1232.1254,2351.444983,1386.004191,807.5779115,3762.79229,0.01318,0.029198,0.034095,133.2543,-32427.8117,0.029054,-146.0623,0.014613,-46349.8582,-961145.3955,-2.5571,263.2164,0.016061,0.013043,242.4219,-122647.0981,-229789.3831,-472595.3967,15.4861,247.49,-2072278.053,-161.8364,251.1643,0.013453,-4444530.287,0.030275,252.8192,-71563.3633,0.017449,13.107,0.0
0.38675,0.66974,0.004652896,21.187,20.7298,52.2869,217.126,2594.9513,154.4436,3939.1872,35.488,984.2352,461.325,284.0005,144.0463,10396.1199,612.8065,92.2825,5201.1927,1968.6464,125.3648,1260.6838,3021.785802,1296.046035,732.0792393,3968.144738,0.017093,0.042919,0.036819,133.6491,-33441.7791,0.029039,-116.352,0.017667,-47770.1978,-989708.9295,10.5429,265.3241,0.017394,0.022186,244.5294,-126354.2067,-236718.3782,-486667.9468,22.5421,249.7232,-2133405.956,-150.7966,253.5428,0.016744,-4574785.757,0.031608,254.9267,-73746.3711,0.020177,44.8438,0.0
0.38853,0.6315,0.004820858,24.962,20.4796,51.6076,214.5444,2560.3138,154.333,3894.3355,35.0557,972.2835,455.7562,280.4565,143.9357,10278.7771,605.399,91.1676,5146.3826,1944.9798,123.8211,1244.8894,2813.618023,1372.533015,819.2401052,3955.3144,0.016555,0.036764,0.040225,133.5385,-32948.7853,0.042849,-86.0203,0.017327,-47135.5741,-981652.0148,44.5152,264.7317,0.018775,0.016523,243.9359,-125077.8436,-234599.3224,-482458.485,16.6193,249.0564,-2116163.282,-115.8877,252.8172,0.017495,-4538031.983,0.040388,254.3333,-72890.5747,0.017981,74.24,0.0
0.40249,0.67648,0.004593934,19.279,20.8248,52.4627,218.4153,2612.0066,154.5239,3962.3872,35.7012,990.3024,464.1419,285.5681,144.1267,10456.973,616.2917,92.8159,5229.5012,1980.7013,126.1431,1268.5928,2990.420491,1321.880667,721.257189,3943.411815,0.015285,0.048192,0.044538,133.7295,-33624.9207,0.031693,-112.2194,0.018282,-48037.2492,-995619.2897,29.1057,265.7562,0.020367,0.020471,244.9617,-127088.944,-238107.5664,-489576.6028,24.8779,250.1806,-2146053.292,-132.4993,254.0153,0.017712,-4601735.315,0.040574,255.3589,-74168.6876,0.020901,49.3924,0.0
0.3883,0.78627,0.005440424,26.611,19.5349,49.2245,204.7515,2450.2961,153.4974,3711.843,33.4695,928.1587,435.1211,267.8947,143.1002,9795.3365,578.236,87.0298,4896.5997,1856.2638,118.2632,1188.6802,2442.682697,1314.729071,634.0001127,3869.981192,0.011692,0.022207,0.019892,132.703,-31096.0594,0.022219,-144.3823,0.0095923,-44462.032,-922628.9515,-28.3988,260.3138,0.010193,0.010455,239.5193,-117662.1478,-220477.7685,-453559.0731,-29.9186,244.4041,-1989832.79,-184.7287,247.8986,0.01104,-4268815.034,0.018478,249.9165,-68662.6429,0.012177,12.2065,1.0
